accx,accy,accz
0.0133333,-0.0030333,0.0401
0.0261,0.0055,0.08185
0.0019,-0.0009,0.0593
-0.0125333,-0.0301,-0.0079667
0.02015,-0.0036,-0.04055
0.0365,0.0335,-0.00325
0.04315,-0.0018,0.0709
-0.00985,-0.0422,0.0947
-0.0046,0.01275,0.0415
-0.01825,0.01815,-0.00165
-0.0295,-0.00775,-0.01615
0.0173,-0.01735,-0.02975
0.01855,-0.00225,-0.00435
-0.0254,-0.03055,0.1276
-0.0415,-0.02685,-0.0202
0.0548,0.02105,0.12305
0.05015,0.02145,0.1015
0.02025,0.0511,-0.0278
0.01425,0.01345,0.0066
-0.04655,-0.0359,-0.0486
-0.0048,-0.05205,-0.05675
0.06745,-0.0578,0.09025
0.0143,-0.0632,0.06285
-0.04355,0.01055,0.00145
-0.02755,0.03375,0.0162
0.0393,-0.0036,0.04775
-0.0298,0.0215,-0.00855
-0.0581,0.04455,-0.01655
0.0237,0.016,-0.00325
0.0955667,-0.0011667,0.0662
0.05735,-0.01845,0.0478
-0.0093,-0.0279,-0.0162
-0.0113667,-0.0443333,-0.0066333
0.024,-0.02995,-0.0351
-0.0086,-0.00445,0.009
-0.03395,0.0007,0.03445
0.0078,0.00025,0.00345
0.02385,-0.0204,0.03705
-0.0109,-0.01345,0.03955
-0.0352,-0.00045,-0.0146
-0.0161,0.0126,-0.0706
0.0201,-0.0107333,-0.0031667
0.02805,-0.0348,-0.0184
0.0321,-0.02395,0.1637
-0.0142,0.02325,0.07905
0.00085,0.07535,-0.03165
0.0523,-0.00785,-0.0209
0.0547,-0.0566,-0.001
-0.032,-0.0272,-0.0046
-0.05095,-0.02005,0.06725
-0.0134,-0.00495,0.01375
-0.0127,-0.0068,-0.00065
-0.0222,-0.0176,-0.0225
-0.007,-0.0177,0.0156333
0.0567,0.0194,0.008
0.06485,0.0253,-0.05575
0.0456,-0.00275,0.1091
0.0383,-0.0053,0.1015
0.0529333,0.0017667,0.0634667
0.0843,-0.0163,0.0955
0.03565,0.05715,-0.00885
-0.0555,0.0525,-0.04405
-0.0788,-0.0771,-0.0414
-0.01675,-0.1058,0.0248
-0.00935,-0.05635,0.04675
-0.0495,-0.0043,0.02615
-0.0246,0.0062,-0.0554
-0.00745,-0.0016,-0.10965
0.0819,0.0061,-0.04585
0.0513,-0.0178,0.0449
0.02035,0.00965,-0.04425
0.02715,0.055,0.13415
-0.0128,0.06335,0.07365
0.04055,0.04725,-0.10045
0.01765,-0.03565,-0.07795
-0.02685,-0.07775,-0.07885
-0.0161,-0.06945,-0.03505
0.01705,-0.0248,0.04265
0.01095,-0.0174,-0.01745
-0.00555,-0.0023,-0.1086
0.00605,-0.00445,-0.04505
0.024,0.01845,0.04005
-0.0283,0.0496,-0.00325
-0.026225,0.025425,0.0202
0.0441,-0.0277,0.0818
0.0302333,-0.0195,0.0585
-0.0016667,-0.0277333,0.0443667
-0.0046,-0.0168,-0.0096
-0.0241,0.00755,-0.02385
0.0295,0.0024667,0.0504
0.0084,0.0033,0.0419
-0.0118667,-0.0039667,0.0326667
0.0089,0.01705,0.01585
-0.0022667,0.0273333,-0.0262
0.00235,-0.0233,0.1055
0.038225,0.002525,0.055175
-0.017,0.06115,0.0273
-0.01095,0.0505,-0.0414
0.0334,-0.02155,0.00885
-0.013475,-0.03905,-0.007775
0.0253,-0.0326,0.0772
0.01825,-0.01285,0.0495
0.0063,-0.0114,-0.0022
0.0337,0.01355,0.013775
0.0027,0.02,-0.001
-0.01765,0.02865,0.02725
-0.03645,0.00845,0.0356
-0.0545,0.0199,0.0459
-0.039,0.0254667,0.0418667
-0.0182,-0.01635,0.0074
-0.0399,-0.0042,0.0225
-0.04705,-0.0007,0.01725
-0.0076,0.0168,-0.0203
0.0073,-0.0047667,0.0104
0.0424,5e-05,0.0319
0.02865,-0.0004,0.02585
0.0316,0.0042,0.0343
0.0145,0.0064,0.0278
-0.0116,-0.0045333,-0.0212
0.02835,0.03055,-0.04225
0.0346,-0.01865,0.0793
-0.0076,0.014,-0.01725
0.0119,0.0006,0.1068
-0.0085333,-0.0166,0.0801
-0.03025,0.0834,-0.0089
0.0005,-0.0258,-0.01145
0.0032,-0.05065,-0.05645
-0.0243,-0.0436,-0.0345
-0.0050333,-0.0637667,0.0491
