accx,accy,accz
0.0509,-0.0272,-0.28698
-0.012475,-0.074875,0.0502
-0.0087,-0.0291,-0.01352
0.017475,-0.050475,-0.0142
0.00585,0.026225,-0.004
0.009475,0.032525,0.0084
-0.015175,0.00505,0.02945
0.00865,-0.02295,-0.006675
0.042725,-0.035,-0.018775
0.0376,0.0251,0.00735
0.0272,0.0376,0.003975
-0.00355,0.039275,0.018925
0.017825,-0.02405,-0.028825
-0.00645,-0.048275,-0.012525
-0.021975,-0.0406,-0.01165
-0.007825,0.0032,0.053525
0.030625,-0.008,0.020625
0.010725,0.029375,0.054725
0.00795,0.023225,0.049975
0.009,0.024275,0.022575
0.028075,0.0063,0.0743
0.0338,-0.018,0.0891
-0.021475,0.020125,0.005025
-0.1514,0.125725,-0.128275
-0.1683,0.10036,-0.32296
0.013375,0.06465,-0.30085
0.07615,-0.0287,0.223825
0.070725,-0.116425,0.330325
0.115825,-0.117775,0.048475
0.207625,-0.13605,-0.19765
0.137275,-0.127,-0.2159
0.09895,-0.24935,-0.225075
0.222625,-0.326525,-0.178475
0.1836,-0.215825,0.0298
0.0378,-0.006825,0.2481
-0.131825,0.397775,0.37475
-0.29685,0.81745,0.30165
-0.3945,0.683775,0.2742
-0.266225,0.2793,0.142075
-0.17655,-0.044575,-0.240575
-0.081,-0.3063,-0.429275
-0.054275,-0.56255,-0.34225
-0.0978,-0.465575,-0.2078
0.016075,-0.307025,-0.16005
0.11665,-0.206875,-0.03445
0.12645,-0.0074,0.225875
0.094075,0.1758,0.3081
0.044675,-0.044175,0.127575
0.01304,-0.1698,-0.09486
0.11405,-0.41835,-0.04665
0.242125,-0.183525,0.30525
0.23425,0.370575,0.385075
0.22145,0.9382,0.203775
0.2356,0.936275,0.068625
0.255475,0.646325,0.00645
0.063275,0.2765,-0.089975
-0.17335,-0.1812,-0.1332
-0.3017333,-0.5477333,-0.2447
-0.41182,-0.7862,-0.23144
-0.2681,-0.69,0.027475
-0.1092,-0.2421,-0.002
-0.136825,0.176475,-0.0391
-0.16745,0.300475,0.06755
-0.1343,0.028075,0.158025
-0.1279,-0.0428,-0.0339
-0.0198,-0.0014,-0.16735
0.047825,-0.116125,-0.109
0.0063,-0.08435,0.239525
-0.1006333,0.0311,0.1547333
-0.0768833,0.2435667,0.0871167
-0.0813,0.412775,0.14445
0.099675,0.24525,0.081175
0.241575,-0.0775,0.058375
0.126275,-0.07945,0.03075
0.11895,-0.011325,0.04935
-0.0672,-0.07275,-0.071225
0.0322,-0.38025,-0.0087
-0.0233,-0.4232667,0.1089667
0.08824,-0.1691,0.09826
0.24095,0.17435,0.101425
0.22115,0.338675,0.103625
0.092675,0.29185,-0.0471
-0.018475,0.1153,-0.13315
-0.061525,-0.050125,-0.094475
-0.063425,-0.11085,-0.037575
-0.02765,-0.087,-0.07115
0.037325,-0.116625,-0.09375
0.105575,-0.1465,-0.07
0.07746,-0.0986,0.0105
-0.0282,-0.035675,0.007975
-0.10185,0.04775,-0.0893
-0.132725,0.08135,-0.2293
-0.060125,-0.00985,-0.2722
-0.0435333,-0.1115,-0.2309333
-0.04222,-0.09218,-0.22064
0.0179,-0.08365,0.01285
0.023325,-0.01865,0.197325
0.0546667,0.0719333,0.0825
0.07796,0.12952,-0.05468
0.0306,0.0886,-0.0407
-0.0211,0.02675,0.0081
-0.05475,-0.021675,0.028425
-0.05295,-0.05335,0.027475
-0.044675,-0.04515,-0.013325
-0.05195,-0.028075,-0.0419
-0.048425,-0.0292,0.01595
-0.043325,-0.0294,0.020925
-7.5e-05,-0.00315,-0.05415
0.0255,0.008425,-0.014925
0.018175,0.00645,0.06095
0.04632,0.01942,0.07142
