time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.640004,0.0065,-0.1987,-0.1629,0.257
1.655301,0.0580,-0.2151,-0.1973,0.298
1.662022,0.0746,-0.2112,-0.2056,0.304
1.670830,0.0578,-0.2235,-0.1846,0.296
1.678181,0.0229,-0.1899,-0.1623,0.251
1.688534,-0.0109,-0.1555,-0.1451,0.213
1.698385,-0.0054,-0.1274,-0.1568,0.202
1.708750,0.0153,-0.1115,-0.1792,0.212
1.717960,0.0202,-0.1104,-0.1931,0.223
1.727881,0.0172,-0.1364,-0.1549,0.207
1.741120,-0.0037,-0.1559,-0.1104,0.191
1.758333,-0.0178,-0.1700,-0.0456,0.177
1.759066,-0.0218,-0.1581,-0.0310,0.163
1.767418,-0.0188,-0.1929,0.0080,0.194
1.777583,0.0159,-0.1969,0.0024,0.198
1.787815,0.0012,-0.1861,-0.0154,0.187
1.797792,0.0032,-0.1667,0.0054,0.167
1.807331,-0.0067,-0.1489,-0.0166,0.150
1.817063,-0.0465,-0.1612,-0.0877,0.189
1.827961,-0.0393,-0.1787,-0.1527,0.238
1.842308,0.0069,-0.2048,-0.1311,0.243
1.862060,-0.0104,-0.2237,-0.0714,0.235
1.862958,-0.0572,-0.2356,-0.0449,0.247
1.870116,-0.0889,-0.2125,-0.0729,0.242
1.877779,-0.0488,-0.1617,-0.1674,0.238
1.886762,0.0060,-0.1336,-0.1646,0.212
1.896122,0.0648,-0.1051,-0.0811,0.148
1.906202,0.0819,-0.1767,-0.0493,0.201
1.917323,0.0923,-0.2223,-0.0645,0.249
1.928470,0.0780,-0.2347,-0.1163,0.273
1.935950,0.0648,-0.2560,-0.1480,0.303
1.945721,0.0356,-0.2262,-0.1665,0.283
1.960092,0.0401,-0.1769,-0.0965,0.205
1.966818,0.0416,-0.1413,-0.0301,0.150
1.975428,0.0251,-0.1649,-0.0054,0.167
1.985198,0.0058,-0.1715,-0.0123,0.172
1.995433,0.0084,-0.1971,-0.0465,0.203
2.006617,0.0161,-0.2001,-0.0604,0.210
2.015003,0.0430,-0.2004,-0.1223,0.239
2.024901,0.0520,-0.2009,-0.1465,0.254
2.034940,0.0522,-0.1915,-0.1378,0.242
2.044724,0.0210,-0.2056,-0.0993,0.229
2.062371,-0.0019,-0.2056,-0.0653,0.216
2.068951,-0.0365,-0.2134,-0.0437,0.221
2.075392,-0.0604,-0.1934,-0.0229,0.204
2.085362,-0.0386,-0.1913,-0.0097,0.195
2.096474,-0.0497,-0.1669,-0.0081,0.174
2.104129,-0.0387,-0.1306,-0.0001,0.136
2.114597,-0.0591,-0.1210,0.0032,0.135
2.124363,-0.0311,-0.1445,-0.0437,0.154
2.134297,-0.0031,-0.1775,-0.0537,0.185
2.144710,0.0228,-0.2134,-0.0852,0.231
2.160659,0.0197,-0.2253,-0.0736,0.238
2.168171,0.0119,-0.2112,-0.0683,0.222
2.174948,-0.0276,-0.1966,-0.0650,0.209
2.183301,-0.0690,-0.1707,-0.0578,0.193
2.193414,-0.1084,-0.1709,-0.0690,0.214
2.203246,-0.1031,-0.1570,-0.0637,0.198
2.213239,-0.0910,-0.1811,-0.0654,0.213
2.223235,-0.0627,-0.1730,-0.0585,0.193
2.232821,-0.0341,-0.2023,-0.0749,0.218
2.245656,-0.0205,-0.1835,-0.0788,0.201
2.260120,-0.0467,-0.1958,-0.0777,0.216
2.266786,-0.0534,-0.1891,-0.0855,0.214
2.272284,-0.0356,-0.2274,-0.0759,0.242
2.283045,-0.0195,-0.2155,-0.0845,0.232
2.292612,-0.0362,-0.1937,-0.0984,0.220
2.302274,-0.0354,-0.1900,-0.1133,0.224
2.312223,-0.0271,-0.1805,-0.1268,0.222
2.322036,-0.0382,-0.1975,-0.0636,0.211
2.332330,-0.0436,-0.2041,-0.0063,0.209
2.346109,-0.0833,-0.1937,0.0007,0.211
2.351821,-0.0765,-0.1747,-0.0620,0.201
2.361451,-0.0287,-0.1560,-0.0893,0.182
2.371572,0.0245,-0.1503,-0.0155,0.153
2.381328,0.0668,-0.1835,0.0657,0.206
2.391495,0.1089,-0.1894,0.0635,0.228
2.401149,0.1288,-0.1714,0.0324,0.217
2.411321,0.1278,-0.1694,-0.0260,0.214
2.421455,0.0897,-0.1796,-0.0735,0.214
2.432911,0.0644,-0.1559,-0.0625,0.180
2.440769,0.0257,-0.1528,-0.0337,0.159
2.450793,0.0014,-0.1697,-0.0218,0.171
2.461373,-0.0517,-0.2076,-0.0271,0.216
2.470400,-0.0456,-0.2246,-0.0514,0.235
2.480392,-0.0358,-0.2368,-0.0577,0.246
2.490130,-0.0281,-0.2148,-0.0813,0.231
2.500277,-0.0233,-0.1825,-0.1202,0.220
2.511654,0.0058,-0.1664,-0.1413,0.218
2.523095,0.0210,-0.1482,-0.1402,0.205
2.529799,0.0347,-0.1559,-0.1290,0.205
2.539821,0.0252,-0.1731,-0.1232,0.214
2.549794,-0.0056,-0.1805,-0.1148,0.214
2.563988,-0.0735,-0.1872,-0.1203,0.234
2.571253,-0.1022,-0.1785,-0.0924,0.225
2.585442,-0.0988,-0.1800,-0.0323,0.208
2.589184,-0.0892,-0.1859,0.0004,0.206
2.601206,-0.0239,-0.1973,-0.0138,0.199
2.609127,0.0187,-0.2121,-0.0246,0.214
2.619188,0.0133,-0.2156,-0.0284,0.218
2.629097,0.0098,-0.1962,-0.0316,0.199
2.639238,-0.0128,-0.1893,-0.0605,0.199
2.649797,-0.0235,-0.1778,-0.0967,0.204
2.665221,0.0216,-0.1786,-0.1401,0.228
2.671981,0.0266,-0.1957,-0.1346,0.239
2.680439,0.0241,-0.1889,-0.1095,0.220
2.690352,-0.0158,-0.1693,-0.0311,0.173
2.698313,-0.0425,-0.1681,0.0077,0.174
2.708514,-0.0611,-0.1792,-0.0109,0.190
2.718236,-0.0322,-0.1859,-0.0508,0.195
2.728130,-0.0119,-0.1900,-0.0867,0.209
2.737983,0.0100,-0.1983,-0.1165,0.230
2.750025,0.0125,-0.2312,-0.0999,0.252
2.766077,0.0090,-0.2138,-0.0755,0.227
2.772785,0.0129,-0.2112,-0.0747,0.224
2.777502,0.0049,-0.1909,-0.0910,0.212
2.787561,0.0351,-0.1600,-0.0694,0.178
2.797580,0.0519,-0.1703,-0.0226,0.179
2.807561,0.0506,-0.1645,0.0657,0.184
2.817212,0.0295,-0.1836,0.0469,0.192
2.827823,0.0006,-0.1794,-0.0374,0.183
2.836726,-0.0127,-0.1809,-0.0297,0.184
2.850898,-0.0072,-0.1915,0.0467,0.197
2.858368,-0.0113,-0.1993,0.1096,0.228
2.868216,0.0124,-0.2106,0.0560,0.218
2.876321,0.0398,-0.1937,-0.0508,0.204
2.887177,0.0732,-0.1991,-0.1363,0.252
2.896212,0.0893,-0.1880,-0.1762,0.273
2.907214,0.0293,-0.1856,-0.1161,0.221
2.916257,-0.0198,-0.1959,-0.0604,0.206
2.926101,-0.0642,-0.1857,-0.0318,0.199
2.937471,-0.0718,-0.1865,-0.0891,0.219
2.945954,-0.0430,-0.1749,-0.1119,0.212
2.956416,0.0141,-0.1969,-0.1052,0.224
2.966258,0.0559,-0.1898,-0.0572,0.206
2.975461,0.0371,-0.2124,-0.0310,0.218
2.985494,-0.0203,-0.2143,-0.0297,0.217
2.995540,-0.0347,-0.2305,-0.0002,0.233
3.005136,-0.0573,-0.2129,0.0308,0.223
3.015517,-0.0752,-0.2035,-0.0203,0.218
3.026871,-0.0574,-0.1969,-0.0665,0.216
3.034751,-0.0565,-0.1924,-0.1002,0.224
3.045069,-0.0221,-0.1972,-0.0843,0.216
3.055081,-0.0315,-0.1898,-0.0451,0.198
3.066390,-0.0590,-0.1894,0.0153,0.199
3.075446,-0.0433,-0.1886,0.0038,0.194
3.084374,0.0066,-0.2004,-0.0280,0.202
3.094150,0.0486,-0.1861,-0.0247,0.194
3.105218,0.0626,-0.1572,-0.0265,0.171
3.116733,0.0352,-0.1499,0.0134,0.155
3.124136,-0.0167,-0.1637,0.0166,0.165
3.133944,-0.0534,-0.1924,-0.0241,0.201
3.143997,-0.0750,-0.2116,-0.0385,0.228
3.154135,-0.0264,-0.2218,-0.0536,0.230
3.167456,-0.0040,-0.2191,-0.0628,0.228
3.174886,0.0188,-0.2002,-0.0507,0.207
3.184051,0.0276,-0.1781,-0.0580,0.189
3.195435,0.0412,-0.1585,-0.0455,0.170
3.203312,0.0197,-0.1547,-0.0524,0.165
3.213452,0.0281,-0.1619,-0.0843,0.185
3.223503,0.0470,-0.1575,-0.0926,0.189
3.233145,0.0721,-0.1510,-0.1166,0.204
3.242811,0.0908,-0.1365,-0.1149,0.200
3.254960,0.0619,-0.1446,-0.1179,0.197
3.262755,0.0584,-0.1540,-0.1017,0.194
3.273486,0.0377,-0.1700,-0.0120,0.174
3.287378,-0.0005,-0.1974,0.0447,0.202
3.292154,-0.0624,-0.2223,0.0118,0.231
3.302344,-0.1002,-0.2239,-0.0822,0.259
3.312186,-0.0512,-0.2221,-0.1555,0.276
3.321975,0.0028,-0.2267,-0.0998,0.248
3.331914,0.0347,-0.2296,-0.0160,0.233
3.341656,0.0633,-0.2361,0.0163,0.245
3.355196,0.0884,-0.2229,0.0123,0.240
3.372085,0.0751,-0.2056,-0.0511,0.225
3.372730,0.0503,-0.1989,-0.1247,0.240
3.381478,-0.0064,-0.1848,-0.1137,0.217
3.391358,-0.0580,-0.1572,-0.1171,0.204
3.401476,-0.0570,-0.1243,-0.1240,0.185
3.411481,-0.0196,-0.1368,-0.1124,0.178
3.421260,0.0502,-0.1709,-0.0906,0.200
3.433890,0.1154,-0.1880,-0.0613,0.229
3.449229,0.1197,-0.2139,-0.0565,0.252
3.456018,0.0896,-0.2368,-0.0770,0.265
3.461103,0.0444,-0.2313,-0.0791,0.248
3.470506,-0.0013,-0.2052,-0.0936,0.226
3.480614,-0.0150,-0.1935,-0.0996,0.218
3.490799,-0.0453,-0.2010,-0.1454,0.252
3.500106,-0.0661,-0.1806,-0.1266,0.230
3.510009,-0.0576,-0.1640,-0.1163,0.209
3.520053,-0.0585,-0.1632,-0.0662,0.186
3.531669,-0.0727,-0.1640,0.0212,0.181
3.539721,-0.0797,-0.1804,0.0517,0.204
3.550045,-0.0730,-0.2007,0.0344,0.216
3.559928,-0.0244,-0.2162,0.0255,0.219
3.569510,0.0073,-0.2115,-0.0096,0.212
3.585624,0.0113,-0.1941,-0.0211,0.196
3.589335,0.0133,-0.1770,-0.0427,0.183
3.600843,-0.0142,-0.1599,-0.0595,0.171
3.609835,-0.0183,-0.1519,-0.1073,0.187
3.620996,-0.0131,-0.1806,-0.1209,0.218
3.629195,0.0107,-0.1768,-0.0872,0.197
3.639115,0.0006,-0.1955,-0.0475,0.201
3.650778,-0.0181,-0.2144,-0.0379,0.218
3.661585,-0.0448,-0.2231,0.0132,0.228
3.668612,-0.0364,-0.2025,0.0300,0.208
3.678344,-0.0445,-0.1951,0.0000,0.200
3.688411,0.0005,-0.1780,-0.0246,0.180
3.699712,0.0325,-0.1620,-0.0484,0.172
3.710748,0.0444,-0.1761,-0.0695,0.194
3.718122,0.0229,-0.1980,-0.0556,0.207
3.728214,-0.0407,-0.2117,-0.0638,0.225
3.737990,-0.0584,-0.2049,-0.1020,0.236
3.753299,-0.0240,-0.1809,-0.1059,0.211
3.759507,0.0098,-0.2185,-0.0742,0.231
3.767794,0.0436,-0.2126,-0.0222,0.218
3.778017,0.0473,-0.1860,-0.0196,0.193
3.789286,0.0614,-0.1687,-0.0731,0.194
3.797354,0.0647,-0.1597,-0.0851,0.192
3.808485,0.0440,-0.1743,-0.0350,0.183
3.817627,0.0149,-0.2072,0.0074,0.208
3.829965,-0.0187,-0.2208,-0.0059,0.222
3.837106,-0.0492,-0.2082,-0.0508,0.220
3.851629,-0.0428,-0.1824,-0.1154,0.220
3.858214,-0.0239,-0.1727,-0.1140,0.208
3.867300,-0.0075,-0.1418,-0.0948,0.171
3.878640,-0.0104,-0.1534,-0.0430,0.160
3.886423,-0.0219,-0.1961,-0.0131,0.198
3.896881,-0.0088,-0.2096,0.0160,0.210
3.906754,0.0069,-0.2020,0.0280,0.204
3.916509,0.0285,-0.1912,-0.0197,0.194
3.926675,0.0643,-0.1907,-0.0506,0.207
3.938272,0.0496,-0.1686,-0.0987,0.202
3.955560,0.0155,-0.1600,-0.1283,0.206
3.964315,0.0062,-0.1726,-0.1091,0.204
3.970612,0.0013,-0.1819,-0.0944,0.205
3.976070,0.0095,-0.2020,-0.0559,0.210
3.986063,0.0074,-0.2088,-0.0276,0.211
3.995857,0.0174,-0.2085,-0.0306,0.211
4.005652,0.0076,-0.2050,-0.0082,0.205
4.015849,-0.0199,-0.1884,0.0039,0.189
4.028529,-0.0322,-0.1663,-0.0378,0.174
4.036897,-0.0122,-0.1425,-0.0702,0.159
4.048703,0.0252,-0.1668,-0.1119,0.202
4.072494,0.0636,-0.1856,-0.1104,0.225
4.073067,0.0763,-0.2044,-0.0771,0.231
4.081533,0.0551,-0.2070,-0.0164,0.215
4.089432,-0.0006,-0.2018,0.0186,0.203
4.096617,-0.0279,-0.2013,0.0169,0.204
4.104269,-0.0358,-0.2032,0.0020,0.206
4.114388,-0.0274,-0.1776,-0.0369,0.183
4.127077,-0.0232,-0.1780,-0.0697,0.193
4.137748,0.0145,-0.1880,-0.0812,0.205
4.144938,0.0194,-0.1780,-0.0715,0.193
4.154680,0.0216,-0.1729,-0.0784,0.191
4.169983,0.0177,-0.1733,-0.0853,0.194
4.176474,0.0202,-0.1645,-0.0865,0.187
4.183559,0.0273,-0.1651,-0.0799,0.185
4.193639,0.0087,-0.1915,-0.0549,0.199
4.204188,-0.0092,-0.2037,-0.0660,0.214
4.215493,-0.0001,-0.2175,-0.0235,0.219
4.223234,-0.0051,-0.2251,0.0084,0.225
4.233555,-0.0471,-0.2128,-0.0117,0.218
4.243197,-0.0709,-0.1910,-0.0371,0.207
4.254378,-0.0961,-0.1696,-0.0969,0.218
4.262995,-0.0579,-0.1780,-0.0884,0.207
4.272744,-0.0267,-0.2040,-0.0265,0.207
4.283050,-0.0309,-0.2275,0.0176,0.230
4.293733,-0.0440,-0.1751,-0.0380,0.184
4.302393,-0.0266,-0.1430,-0.1000,0.177
4.312658,-0.0142,-0.1284,-0.0936,0.160
4.324541,-0.0039,-0.1339,-0.0562,0.145
4.333566,-0.0267,-0.1839,-0.0869,0.205
4.355485,-0.0476,-0.2133,-0.1287,0.254
4.355993,-0.0286,-0.2156,-0.1099,0.244
4.362854,-0.0162,-0.1868,-0.0773,0.203
4.372387,0.0091,-0.1956,-0.0231,0.197
4.382184,0.0255,-0.2069,0.0368,0.212
4.392692,0.0086,-0.1949,0.0228,0.196
4.401871,-0.0218,-0.1952,0.0039,0.196
4.411506,-0.0487,-0.1765,0.0031,0.183
4.421476,-0.0563,-0.1790,0.0154,0.188
4.431468,-0.0110,-0.1805,0.0116,0.181
4.443443,0.0338,-0.1441,-0.0259,0.150
4.460606,0.0442,-0.1658,-0.0557,0.180
4.461274,0.0232,-0.1681,-0.0792,0.187
4.470658,0.0121,-0.1753,-0.0970,0.201
4.480922,0.0035,-0.2050,-0.0880,0.223
4.491129,-0.0004,-0.2036,-0.1097,0.231
4.500907,-0.0327,-0.2129,-0.1156,0.244
4.510614,-0.0110,-0.2091,-0.0780,0.223
4.520421,0.0157,-0.1781,-0.0725,0.193
4.530122,0.0261,-0.1856,-0.0554,0.195
4.543832,0.0350,-0.1887,-0.0449,0.197
4.559762,0.0037,-0.1665,-0.0766,0.183
4.560298,-0.0055,-0.1614,-0.0868,0.183
4.569722,-0.0123,-0.1617,-0.0910,0.186
4.586836,-0.0230,-0.1646,-0.0912,0.190
4.589464,-0.0384,-0.1647,-0.0828,0.188
4.599380,-0.0224,-0.1940,-0.0575,0.204
4.609254,-0.0171,-0.1960,-0.0458,0.202
4.619327,-0.0196,-0.1824,-0.0442,0.189
4.629588,-0.0049,-0.1846,-0.0559,0.193
4.641598,0.0021,-0.1895,-0.0521,0.197
4.657793,-0.0034,-0.1796,-0.0637,0.191
4.659062,0.0180,-0.1728,-0.0724,0.188
4.673768,0.0427,-0.1800,-0.0956,0.208
4.681806,0.0413,-0.1801,-0.0762,0.200
4.688782,0.0259,-0.1634,-0.0923,0.189
4.698645,0.0048,-0.1736,-0.0730,0.188
4.708302,-0.0366,-0.1836,-0.0695,0.200
4.719256,-0.0583,-0.2202,-0.0772,0.241
4.727881,-0.0669,-0.2125,-0.1026,0.245
4.738662,-0.0536,-0.2012,-0.1050,0.233
4.748371,-0.0152,-0.1861,-0.0999,0.212
4.763552,-0.0177,-0.1663,-0.0675,0.180
4.769644,0.0006,-0.1556,-0.0628,0.168
4.777512,-0.0069,-0.1286,-0.0575,0.141
4.788464,0.0042,-0.1233,-0.0432,0.131
4.798673,0.0334,-0.1761,-0.0524,0.187
4.809227,0.0562,-0.2230,-0.0031,0.230
4.817234,0.0655,-0.2344,0.0406,0.247
4.827532,0.0414,-0.2007,-0.0371,0.208
4.837182,0.0269,-0.1772,-0.1266,0.219
4.848998,0.0359,-0.1355,-0.1581,0.211
4.856885,0.0457,-0.1199,-0.1191,0.175
4.867480,0.0397,-0.1651,-0.0755,0.186
4.876777,0.0113,-0.2010,-0.1259,0.237
4.888123,0.0365,-0.2169,-0.1364,0.259
4.896774,0.0600,-0.2019,-0.1444,0.255
4.906583,0.0587,-0.1833,-0.1349,0.235
4.916620,0.0527,-0.1645,-0.0825,0.191
4.926580,0.0229,-0.1580,-0.0659,0.173
4.936561,-0.0304,-0.1408,-0.1297,0.194
4.947478,-0.0446,-0.1250,-0.1670,0.213
4.963429,-0.0620,-0.1549,-0.2019,0.262
4.970101,-0.0503,-0.1454,-0.1832,0.239
4.977761,-0.0156,-0.1522,-0.1907,0.244
4.985782,0.0017,-0.1697,-0.1839,0.250
4.996276,0.0048,-0.1370,-0.2052,0.247
5.005674,-0.0001,-0.1145,-0.2602,0.284
5.015624,-0.0200,-0.1104,-0.2691,0.292
5.025350,-0.0976,-0.0993,-0.2631,0.298
5.035184,-0.1282,-0.0857,-0.2164,0.266
5.048354,-0.1240,-0.0996,-0.1759,0.237
5.065551,-0.1253,-0.0971,-0.1244,0.201
5.066163,-0.1318,-0.1463,-0.0703,0.209
5.074838,-0.1355,-0.1673,-0.0445,0.220
5.084981,-0.1177,-0.2404,-0.0434,0.271
5.095226,-0.0849,-0.2839,-0.0602,0.302
5.104739,-0.0082,-0.3120,-0.0653,0.319
5.114572,0.0411,-0.3070,-0.0963,0.324
5.124402,0.0841,-0.2573,-0.1506,0.310
5.135800,0.1211,-0.2124,-0.2259,0.333
5.145498,0.0952,-0.1624,-0.2863,0.343
5.154197,0.0813,-0.1131,-0.3024,0.333
5.165108,0.0632,-0.0818,-0.3018,0.319
5.179691,0.0570,-0.0453,-0.2851,0.294
5.189092,0.0815,-0.0775,-0.2348,0.260
5.199271,0.0755,-0.1132,-0.1617,0.211
5.205942,0.0763,-0.1726,-0.1017,0.214
5.213510,0.0797,-0.2531,-0.0916,0.281
5.224512,0.0687,-0.3558,-0.1235,0.383
