time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001501,-0.0715,-0.3054,-0.0570,0.319
0.002083,-0.0885,-0.2828,-0.0274,0.298
0.021411,-0.0511,-0.2976,-0.0199,0.303
0.022967,-0.0144,-0.2821,-0.0054,0.283
0.055354,0.0182,-0.2799,0.0186,0.281
0.055918,0.0177,-0.2872,0.0521,0.292
0.056218,0.0213,-0.2645,0.0789,0.277
0.063310,0.0230,-0.2518,0.0289,0.254
0.071880,0.0360,-0.2478,0.0194,0.251
0.118832,0.0512,-0.2272,0.0328,0.235
0.119692,0.0671,-0.1904,0.0598,0.211
0.120009,0.0283,-0.2356,0.0501,0.243
0.120297,0.0406,-0.2911,0.0617,0.300
0.127911,0.0610,-0.2914,0.0766,0.307
0.135790,0.1001,-0.2617,0.0682,0.288
0.140376,0.0874,-0.2472,0.0292,0.264
0.150111,0.0301,-0.2586,0.0277,0.262
0.185248,-0.0572,-0.2644,0.0269,0.272
0.185942,-0.0480,-0.2932,0.0081,0.297
0.186246,-0.0080,-0.2595,0.0359,0.262
0.194102,0.0172,-0.2065,0.0608,0.216
0.202413,0.0032,-0.1605,0.1012,0.190
0.211035,0.0179,-0.1544,0.1039,0.187
0.221863,0.0576,-0.1597,0.1049,0.200
0.229701,0.0988,-0.1886,0.0953,0.233
0.239227,0.1237,-0.1509,0.0451,0.200
0.248993,0.1193,-0.0932,0.0313,0.155
0.285864,0.1030,-0.0360,0.0049,0.109
0.286453,0.0879,0.0189,-0.0335,0.096
0.286757,0.1096,0.0029,-0.0552,0.123
0.294234,0.1512,-0.0690,-0.0790,0.184
0.303398,0.2226,-0.1100,-0.0342,0.251
0.308566,0.2570,-0.1556,-0.0034,0.300
0.319306,0.2630,-0.1629,0.0638,0.316
0.328641,0.2510,-0.1504,0.1010,0.310
0.338614,0.2225,-0.1149,0.1574,0.296
0.349635,0.2191,-0.0657,0.1383,0.267
0.387540,0.2130,-0.0474,0.1086,0.244
0.388144,0.1534,-0.0619,0.0882,0.187
0.388447,0.0766,-0.1980,0.0550,0.219
0.388707,0.0542,-0.3237,0.0095,0.328
0.403242,0.1410,-0.3303,-0.0068,0.359
0.408158,0.1583,-0.2839,0.0110,0.325
0.417734,0.0910,-0.3314,0.0294,0.345
0.427898,0.0931,-0.3613,0.0465,0.376
0.439398,0.1374,-0.4116,0.0979,0.445
0.476522,0.1678,-0.3242,0.0330,0.367
0.477105,0.1408,-0.2014,-0.0234,0.247
0.477447,0.1034,-0.1681,-0.0308,0.200
0.477782,0.1056,-0.1679,0.0046,0.198
0.486916,0.1605,-0.1884,0.0366,0.250
0.496829,0.1589,-0.1723,0.0851,0.249
0.506838,0.1913,-0.1082,0.1293,0.255
0.516781,0.1811,-0.1011,0.1710,0.269
0.526651,0.1764,-0.0173,0.1656,0.243
0.536554,0.1161,0.1278,0.1045,0.202
0.550958,0.0130,0.2097,0.0599,0.218
0.594494,-0.0994,0.2069,-0.0336,0.232
0.595263,-0.1712,0.1024,-0.1623,0.257
0.595626,-0.1895,-0.0429,-0.2623,0.326
0.595931,-0.1736,-0.1555,-0.3150,0.392
0.596199,-0.1120,-0.3341,-0.3717,0.512
0.612277,-0.0942,-0.5279,-0.3638,0.648
0.645374,-0.0489,-0.6640,-0.3178,0.738
0.645931,0.0116,-0.7648,-0.2357,0.800
0.646279,-0.0160,-0.8344,-0.1903,0.856
0.646601,-0.0835,-0.8403,-0.1814,0.864
0.656091,-0.1208,-0.7871,-0.2161,0.825
0.666769,-0.1919,-0.6439,-0.3001,0.736
0.701421,-0.3632,-0.6084,-0.4066,0.817
0.702007,-0.5072,-0.6170,-0.5270,0.957
0.702346,-0.6092,-0.6605,-0.6764,1.125
0.709957,-0.7363,-0.7194,-0.7907,1.298
0.718246,-0.9355,-0.7972,-0.8429,1.490
0.726732,-1.1426,-0.8564,-0.7716,1.623
0.734365,-1.3720,-0.8863,-0.6267,1.749
0.745030,-1.5458,-0.9101,-0.4086,1.840
0.778849,-1.5548,-0.9069,-0.1171,1.804
0.779634,-1.5140,-0.8451,0.1258,1.739
0.780095,-1.3656,-0.6502,0.4450,1.577
0.786431,-1.0318,-0.3539,0.7219,1.308
0.794831,-0.6203,0.0696,0.9308,1.121
0.805779,-0.1655,0.5135,0.9733,1.113
0.816586,0.2760,0.9092,0.9044,1.312
0.823901,0.7261,1.1854,0.7975,1.603
0.834078,1.1277,1.4811,0.7203,1.996
0.843952,1.2800,1.7779,0.7802,2.325
0.853835,1.4295,1.7806,0.9649,2.479
0.887263,1.5037,1.4819,1.1366,2.398
0.888284,1.3801,1.0531,1.2016,2.111
0.888689,1.0813,0.5985,1.1249,1.671
0.895835,0.6462,0.0918,1.0024,1.196
0.909353,0.1879,-0.3947,0.8454,0.952
0.918446,-0.3494,-0.8763,0.6226,1.130
0.927307,-0.8761,-1.3588,0.4535,1.679
0.936414,-1.3422,-1.7670,0.3088,2.240
0.943834,-1.6929,-2.0925,0.2436,2.703
0.983859,-1.8194,-2.3062,0.1982,2.944
0.984607,-1.7425,-2.3891,0.1822,2.963
0.985077,-1.6179,-2.4083,0.2197,2.910
0.985489,-1.3889,-2.3091,0.3401,2.716
0.992126,-1.1006,-2.1038,0.4468,2.416
1.001965,-0.8189,-1.7906,0.5277,2.038
1.011898,-0.5272,-1.3493,0.5481,1.549
1.021778,-0.2196,-0.8200,0.5405,1.006
1.037318,0.0836,-0.3107,0.4852,0.582
1.041351,0.3007,0.1060,0.3847,0.500
1.055780,0.4120,0.3670,0.3400,0.648
1.061331,0.4422,0.5339,0.3336,0.769
1.096361,0.4406,0.6475,0.3180,0.845
1.097006,0.3771,0.6859,0.3368,0.852
1.097328,0.2527,0.6230,0.3503,0.758
1.104203,0.0887,0.4756,0.4337,0.650
1.111605,-0.0689,0.2758,0.5188,0.592
1.121531,-0.1984,0.0270,0.6100,0.642
1.130483,-0.3550,-0.2507,0.7396,0.858
1.144911,-0.4665,-0.5346,0.8541,1.110
1.150488,-0.5037,-0.8016,0.9519,1.343
1.184856,-0.5483,-0.9931,1.0087,1.518
1.185655,-0.4623,-1.1109,1.0409,1.591
1.186055,-0.3836,-1.1710,1.0014,1.588
1.193956,-0.3085,-1.2152,0.9662,1.583
1.202354,-0.2287,-1.2164,0.9547,1.563
1.209575,-0.1683,-1.1446,0.9410,1.491
1.219775,-0.1189,-1.0427,0.9600,1.422
1.232092,-0.1543,-0.8674,0.9129,1.269
1.239407,-0.1829,-0.6531,0.8349,1.076
1.249774,-0.2184,-0.4849,0.7596,0.927
1.283511,-0.2784,-0.3085,0.6755,0.793
1.284128,-0.3802,-0.1644,0.6371,0.760
1.284437,-0.5246,0.0103,0.5017,0.726
1.291477,-0.7030,0.1963,0.3217,0.798
1.300864,-0.8692,0.3549,0.1191,0.946
1.310119,-1.0874,0.3834,-0.0553,1.154
1.322034,-1.2443,0.4283,-0.1719,1.327
1.332362,-1.2211,0.5323,-0.1035,1.336
1.339259,-1.0565,0.8326,0.1155,1.350
1.348792,-0.8859,1.2946,0.3641,1.610
1.385067,-0.7520,1.7633,0.6140,2.013
1.385674,-0.7392,2.1796,0.5605,2.369
1.386176,-0.6891,2.4188,0.1407,2.519
1.392704,-0.4491,2.4195,-0.6239,2.539
1.402162,-0.0503,2.1934,-1.4448,2.627
1.410859,0.4476,1.7379,-2.1491,2.800
1.418464,0.8694,1.0512,-2.6356,2.968
1.428722,1.3065,0.3115,-2.9086,3.204
1.438531,1.6040,-0.3767,-2.7639,3.218
1.447655,1.7436,-0.9448,-2.3201,3.052
1.482782,1.7182,-1.3925,-1.7191,2.801
1.483806,1.5614,-1.6848,-1.1796,2.582
1.484234,1.3379,-1.8415,-0.6805,2.376
1.491307,1.0547,-1.7107,-0.3243,2.036
1.497240,0.8002,-1.2997,0.0127,1.526
1.507357,0.5287,-0.5128,0.0254,0.737
1.516539,0.1941,0.5063,0.0995,0.551
1.526658,-0.0141,1.7140,-0.0796,1.716
1.536885,-0.1740,2.9468,-0.4199,2.982
1.548992,-0.1552,3.8515,-0.8614,3.950
1.590267,0.0089,4.5398,-1.2562,4.710
1.590959,0.2676,4.9962,-1.2918,5.167
1.591591,0.5779,4.8839,-1.1230,5.045
1.591938,0.9844,4.1694,-0.9070,4.379
1.598847,1.5195,2.9008,-0.6260,3.334
1.607333,1.8851,1.4022,-0.4083,2.385
1.615858,2.0274,-0.2707,-0.3061,2.068
1.625202,1.9160,-1.9470,-0.1909,2.738
1.637699,1.6215,-3.4222,-0.1207,3.789
1.650434,1.1955,-4.5418,-0.0420,4.697
1.689117,0.6654,-5.2513,-0.0390,5.293
1.689889,0.2061,-5.4839,-0.0494,5.488
1.690334,-0.1388,-5.3374,-0.0552,5.339
1.690712,-0.4769,-4.9862,-0.1659,5.012
1.696618,-0.6665,-4.2939,-0.4326,4.367
1.705696,-0.7568,-3.5092,-0.6602,3.650
1.714782,-0.6356,-2.6604,-0.7191,2.828
1.725410,-0.3017,-1.6932,-0.6434,1.836
1.736423,-0.0904,-0.7299,-0.3910,0.833
1.750895,-0.0064,0.2051,-0.2464,0.321
1.754289,-0.1287,0.8832,-0.2316,0.922
1.794119,-0.3255,1.2160,-0.2528,1.284
1.794693,-0.2949,1.3703,-0.1807,1.413
1.795291,-0.1960,1.3068,0.0471,1.322
1.795673,0.0301,1.0490,0.2313,1.075
1.813055,0.2473,0.6241,0.3917,0.777
1.813796,0.4694,0.0845,0.6762,0.827
1.824148,0.7535,-0.4844,1.0484,1.379
1.834219,1.0115,-0.8846,1.4092,1.947
1.842862,1.1443,-1.0554,1.6400,2.261
1.853591,1.1259,-0.9572,1.7225,2.270
1.886814,0.9002,-0.5278,1.6648,1.965
1.887605,0.6232,0.1261,1.6001,1.722
1.888053,0.3396,0.8660,1.5109,1.774
1.895182,0.1669,1.6108,1.5003,2.208
1.904400,0.0474,2.2953,1.5043,2.745
1.915158,-0.0462,2.9195,1.3630,3.222
1.922887,-0.0032,3.4102,1.2005,3.615
1.933578,0.1826,3.6972,1.1077,3.864
1.944818,0.5417,3.9287,1.0322,4.098
1.952691,0.9356,4.0781,0.7095,4.244
1.991747,0.8007,3.9838,0.3937,4.082
1.992512,0.2112,3.6813,0.4178,3.711
1.992903,-0.3462,3.4576,0.4624,3.506
1.993253,-0.8060,3.3077,0.2789,3.416
2.001629,-1.2070,3.1150,0.0496,3.341
2.012059,-1.4915,2.8866,-0.2773,3.261
2.022577,-1.6375,2.5834,-0.8330,3.170
2.037715,-1.6827,2.0769,-1.5807,3.105
2.041057,-1.7783,1.3143,-2.2073,3.124
2.053744,-1.7105,0.4001,-2.6175,3.152
2.093115,-1.6928,-0.5756,-2.8799,3.390
2.093846,-1.6226,-1.4385,-3.0444,3.738
2.094148,-1.5676,-2.0652,-3.1201,4.057
2.094584,-1.2526,-2.4587,-2.9390,4.031
2.100812,-0.8965,-2.3974,-2.9273,3.889
2.111266,-0.5856,-2.2022,-2.6915,3.527
2.120822,-0.2420,-1.9230,-2.5244,3.183
2.131280,0.0518,-1.2786,-2.2351,2.576
2.141699,0.2091,-0.5042,-1.8641,1.942
2.154495,0.3411,0.2188,-1.5575,1.609
2.198192,0.3974,0.9396,-1.1722,1.554
2.198991,0.3614,1.5017,-0.8544,1.765
2.199622,0.1964,1.7713,-0.6129,1.885
2.200015,0.0962,1.7574,-0.4968,1.829
2.200395,0.1291,1.4801,-0.4362,1.548
2.215591,0.3393,1.0701,-0.5450,1.248
2.224748,0.5156,0.5186,-0.5492,0.915
2.233694,0.5145,-0.1062,-0.5992,0.797
2.241092,0.4343,-0.7020,-0.6526,1.052
2.255263,0.3575,-1.1965,-0.6992,1.431
2.295960,0.2782,-1.5661,-0.6777,1.729
2.296727,0.3410,-1.7551,-0.7123,1.925
2.297017,0.3972,-1.8507,-0.7734,2.045
2.297377,0.3553,-1.8859,-0.8708,2.107
2.304085,0.1901,-1.7830,-0.9234,2.017
2.312492,-0.0270,-1.5726,-0.9439,1.834
2.319955,-0.2317,-1.3145,-0.9273,1.625
2.330323,-0.3758,-1.0406,-0.9629,1.467
2.341932,-0.4993,-0.8316,-0.9327,1.346
2.348680,-0.5965,-0.6643,-1.0177,1.354
2.358977,-0.5833,-0.6038,-1.0129,1.316
2.398346,-0.4768,-0.7012,-1.0651,1.361
2.398936,-0.2572,-0.9082,-1.0376,1.403
2.399556,0.0350,-1.2010,-0.9511,1.532
2.399940,0.3275,-1.4538,-0.9202,1.751
2.416887,0.5225,-1.7030,-0.8120,1.958
2.417862,0.7212,-1.8995,-0.7010,2.149
2.427465,0.7820,-2.0475,-0.6474,2.285
2.438316,0.7098,-2.1783,-0.5931,2.367
2.447586,0.5586,-2.2315,-0.5357,2.362
2.457515,0.2731,-2.2048,-0.4694,2.271
2.503933,-0.0985,-2.1262,-0.3339,2.155
2.504527,-0.5385,-1.9991,-0.1004,2.073
2.504843,-0.9689,-1.8019,0.2121,2.057
2.505116,-1.3013,-1.5980,0.5651,2.137
2.511553,-1.5497,-1.3331,0.8576,2.217
2.517335,-1.6614,-1.0541,1.2248,2.318
2.527343,-1.8579,-0.6406,1.5229,2.486
2.537150,-2.0137,-0.1477,1.8235,2.721
2.546720,-2.0939,0.4856,2.0802,2.991
2.556483,-2.0180,1.2135,2.2140,3.232
2.569902,-1.6997,1.8990,2.2208,3.380
2.614764,-1.2639,2.4856,2.0064,3.435
2.615740,-0.8361,2.9363,1.6821,3.486
2.616223,-0.5488,3.3014,1.3570,3.611
2.616627,-0.3630,3.6202,1.0603,3.790
2.617037,-0.2483,3.8088,0.7998,3.900
2.625718,-0.1697,3.9182,0.4680,3.950
2.635852,-0.0011,4.0536,0.2387,4.061
2.645963,0.2588,4.2339,0.1532,4.245
2.655585,0.3602,4.4283,-0.0789,4.444
2.669969,0.0627,4.6550,-0.6763,4.704
2.695285,-0.4500,4.8754,-1.5168,5.126
2.696134,-0.9590,4.9147,-2.3417,5.528
2.696613,-1.3390,4.4643,-2.9295,5.505
2.705024,-1.2971,3.8603,-3.1524,5.150
2.715149,-0.6687,2.8243,-3.0498,4.210
2.724939,0.0506,1.6714,-2.7835,3.247
2.734854,0.5460,0.5735,-2.2677,2.402
2.745175,0.6487,-0.3683,-1.9137,2.054
2.756641,0.5421,-1.2800,-1.6806,2.181
2.770603,0.4594,-1.9834,-1.7373,2.676
2.773796,0.5241,-2.4889,-1.8154,3.125
2.795236,0.6725,-2.7402,-1.8393,3.368
2.796071,0.9079,-2.7628,-1.7146,3.376
2.804706,1.1185,-2.5688,-1.4027,3.133
2.813882,1.1897,-2.2751,-1.0466,2.773
2.825320,1.1884,-1.9334,-0.6552,2.362
2.835222,1.2316,-1.5452,-0.3493,2.007
2.845687,1.3404,-1.0369,-0.0678,1.696
2.853861,1.3611,-0.4123,0.1110,1.426
2.863747,1.2192,0.2190,0.1776,1.251
2.873395,1.0187,0.7869,0.1520,1.296
2.894569,0.8114,1.3403,-0.0098,1.567
2.895492,0.5864,1.7875,-0.2178,1.894
2.903045,0.4080,2.0345,-0.5109,2.137
2.918988,0.2817,1.9935,-0.7581,2.151
2.926516,0.1771,1.6396,-0.9612,1.909
2.935466,0.0444,1.0784,-1.1171,1.553
2.942066,-0.0291,0.3910,-1.0393,1.111
2.952421,-0.1731,-0.5429,-1.1538,1.287
2.963209,-0.2157,-1.3750,-1.0080,1.718
2.972449,-0.2321,-2.2079,-0.8521,2.378
2.996359,-0.2367,-2.9434,-0.7563,3.048
2.997264,-0.2065,-3.5707,-0.6900,3.643
3.004331,-0.1662,-4.1421,-0.7021,4.205
3.013936,-0.0870,-4.6047,-0.7824,4.672
3.021755,-0.0222,-4.9005,-0.9036,4.983
3.037661,0.0429,-5.0394,-1.0359,5.145
3.041450,0.0208,-5.0842,-1.1183,5.206
3.051839,0.0448,-4.9742,-1.1616,5.108
3.061411,0.0779,-4.7732,-1.0700,4.892
3.073715,0.1469,-4.5340,-0.9644,4.638
3.097030,0.0834,-4.2319,-0.8712,4.321
3.097895,-0.0653,-3.9442,-0.8791,4.041
3.104557,-0.2429,-3.5687,-0.7307,3.651
3.114591,-0.3847,-3.1234,-0.4024,3.173
3.126057,-0.3839,-2.5016,-0.0375,2.531
3.138138,-0.2991,-1.7252,0.3900,1.794
3.146426,-0.1598,-0.9456,0.7113,1.194
3.155409,0.0184,-0.0974,0.8574,0.863
3.171408,0.2668,0.6979,0.9473,1.207
3.172041,0.5264,1.4973,1.0830,1.921
3.196644,0.8710,2.3088,1.0814,2.694
3.197656,1.2585,3.0337,1.0076,3.435
3.204519,1.5447,3.4701,1.1025,3.955
3.212600,1.8838,3.6219,1.2126,4.259
3.220825,2.1008,3.3986,1.3208,4.208
3.230702,2.1946,2.9171,1.6028,3.987
3.240167,1.9913,2.2405,1.8719,3.534
3.249756,1.5237,1.4593,2.0081,2.913
3.264643,1.0345,0.6792,2.0505,2.395
3.288428,0.5755,0.1953,2.0044,2.094
3.289205,0.2150,0.2049,2.0047,2.027
3.289596,0.1713,0.6502,2.0410,2.149
3.298879,0.4281,1.3221,1.7881,2.265
3.309077,0.5543,2.2308,1.1875,2.587
3.319384,0.2118,3.4310,0.4304,3.464
3.328818,-0.2563,4.8080,-0.3462,4.827
3.339520,-0.3468,5.7962,-1.0598,5.902
3.350575,-0.1301,5.7910,-1.6678,6.028
3.365398,0.2133,5.2797,-1.9261,5.624
3.368924,0.2790,4.3810,-1.9654,4.810
3.389075,-0.1115,3.1977,-2.0798,3.816
3.390001,-0.7153,1.7896,-2.2065,2.930
3.405368,-1.2490,0.5002,-2.2600,2.630
3.416158,-1.7117,-0.7690,-2.2566,2.935
3.428139,-1.9237,-1.8942,-2.1846,3.473
3.429106,-1.9344,-2.7479,-2.1010,3.963
3.439591,-1.8032,-3.3749,-2.0297,4.331
3.451367,-1.8168,-3.7274,-1.9279,4.573
3.461706,-1.8176,-3.9716,-1.7524,4.706
3.472753,-1.7461,-3.6312,-1.6210,4.343
3.501386,-1.6167,-2.9808,-1.4150,3.674
3.502350,-1.3647,-2.2345,-1.0375,2.816
3.502737,-1.1428,-1.2092,-0.3669,1.704
3.508773,-0.8371,-0.0628,0.1886,0.860
3.518581,-0.4964,0.8579,0.4366,1.083
3.529364,-0.2220,1.7484,0.7228,1.905
3.536304,0.0058,2.6794,0.8988,2.826
3.546143,0.0556,3.3763,1.0038,3.523
3.556264,0.0640,3.4639,0.8657,3.571
3.579680,0.1758,2.9257,0.6164,2.995
3.580568,0.2480,1.9942,0.3082,2.033
3.587394,0.0993,0.8042,-0.0086,0.810
3.596748,-0.0798,-0.2974,-0.3822,0.491
3.608316,-0.2341,-1.3189,-0.5627,1.453
3.616524,-0.3270,-2.2338,-0.6928,2.362
3.625683,-0.3210,-2.9547,-0.8027,3.079
