accx,accy,accz
0.0113333,0.0098333,0.0218667
-0.0128,-0.02085,-0.0042
0.003,-0.0191,-0.02355
0.00125,-0.02265,-0.0323
0.0107,-0.0049,0.0049
0.0081333,-0.018,0.0152667
-0.00655,-0.0317,0.0193
0.0011,-0.0143,0.00535
0.00235,0.00105,-0.01535
0.0069,0.0117,-0.0549
0.0234,0.00525,-0.0528
-0.02425,-0.00525,-0.054
-0.03085,-0.0129,-0.03865
0.01095,0.00475,0.0529
0.0373,0.02175,0.0763
0.0135,0.03045,0.07715
-0.00535,0.01855,-0.0053
-0.00875,-0.0033,-0.01065
-0.01585,-0.02575,0.00775
0.0062,-0.0402,0.04475
0.018175,0.01145,0.0424
-0.0277,0.0493,-0.05
0.0142,0.0085333,-0.0266
-0.0094,-0.028,0.0228
-0.01285,-0.0061,-0.0244
0.01565,-0.0062,-0.01995
0.02715,0.00205,0.0403
0.02055,0.0083,0.0471
0.02585,0.0122,0.0281
0.0328,-0.0195,0.02885
0.0094,-0.0236,0.0092
-0.0197,-0.0152,0.01015
-0.0319,0.0038,-0.0117
-0.0501,0.0087,-0.0282
0.0028,0.00105,-0.01065
0.0127333,-0.0191333,0.0332333
-0.00985,-0.012,0.09765
-0.00295,-0.0073,0.1106
-0.0022,0.02195,0.03875
0.018225,0.0122,-0.00185
-0.01365,-0.00345,-0.0481
0.01905,-0.02055,0.0118
0.01705,-0.031,0.08675
0.0104,-0.02705,0.08805
0.0278,0.00175,0.02305
0.0248,0.0303,-0.02895
-0.00065,0.02785,-0.0236
0.00065,-0.0277,0.0423
-0.0149,-0.01635,0.07445
-0.0113,-0.0102,0.0214
-0.01195,0.00705,0.02195
-0.00585,-0.00265,0.0529
-0.01235,0.00845,0.0504
0.00675,-0.005275,-0.0047
0.02205,-0.0106,0.05845
0.0274,0.012,0.10335
0.0048,0.0196,0.133
0.03435,-0.00255,0.08725
0.0119,0.00815,0.04895
-0.0035,-0.0147,0.0413
-0.0051,-0.017,0.02925
-0.01045,-0.0171,-0.00465
0.01,-0.0098,0.0038
0.0178,-0.0007333,-0.0025333
0.0219,0.0099,0.0188
-0.0125,0.00175,0.0428
-0.0163,0.00425,0.0469
-0.0159,0.018,0.0406
-0.0017667,0.0229333,0.0437333
0.03015,-0.0193,0.01485
0.0059,-0.0185,-0.02045
-0.03365,-0.0261,-0.0663
-0.0105,-0.025,-0.0162
0.0251333,-0.0251,0.0702667
0.0049,0.02145,0.1254
0.00595,0.03745,0.02435
-0.02125,0.0254,-0.03115
-0.0054,0.0073,-0.0218
0.008875,-0.030375,0.014675
-0.01385,0.02105,0.0368
-0.016,-0.0025,0.0155
0.0019333,0.0015333,0.0233333
0.0128,-0.00175,0.0621
-0.0039,0.0001,0.03
-0.0132,-0.0116,-0.0279333
0.04725,-0.00885,0.018
0.0418,0.00585,0.0582
0.032,0.0052,0.0448
0.0068,0.0080667,0.0183
0.0088,0.0018,0.0246
-0.0013,-0.00855,0.01105
0.0149,-0.03095,0.01385
0.006,-0.0194,0.0091
-0.0256667,-0.0147,0.0076667
0.01895,0.0112,0.0186
0.0171,0.00565,0.0466
-0.00415,0.0022,0.04605
-0.011,0.0044,0.0398
0.01,0.009,0.0338667
0.0211,0.0135,0.0061
0.0236,-0.0002,-0.00465
-0.0309,-0.0204,-0.0177333
-0.02815,-0.02835,0.016
0.019825,0.00055,0.070425
-0.02515,0.02215,0.04625
-0.00535,0.00805,-0.02095
-0.0122,0.008,-0.0562
-0.00155,-0.01,-0.05115
0.0129333,-0.0361667,-0.0043333
0.03435,-0.0177,0.02175
0.01895,-0.0143,-0.0031
0.0103,0.01315,-0.01265
0.0037,0.0139,0.0119
-0.0061,0.0055333,-0.0013
0.0008,0.0101,-0.05495
0.02385,0.0154,0.00705
0.0207,0.0139,0.0551
0.0162,0.0145,0.05255
0.0005,0.0176,0.0196
-0.00395,0.00475,0.0071
-0.01215,-0.01845,0.00015
-0.00755,-0.0311,0.014
0.0006,-0.029,-0.02065
0.0101,-0.0013,-0.0208
-0.0178,-0.007,-0.00695
0.0077,-0.0003,0.03995
0.01295,0.0011,0.06975
-0.0026,0.01792,0.03186
0.0198,0.0129,0.0065
0.03895,-0.00895,0.01
0.00125,-0.02985,-0.0037
-0.0252,-0.0179,-0.0491
-0.0169,-0.02585,-0.02495
0.0171667,-0.0186667,0.0594
