accx,accy,accz
0.0124,-0.2277333,-0.0069333
0.0554,-0.09285,-0.0413
0.01815,-0.1215,-0.0251
0.03095,-0.17835,-0.0152
0.038,-0.2487,-0.0295
-0.0003,-0.23195,-0.0552
-0.02675,-0.1863,-0.1149
-0.0364,-0.0976,-0.13405
-0.0014,-0.08795,-0.13075
0.03815,-0.14675,-0.0631
0.05775,-0.2324,-0.04045
0.05325,-0.2545,-0.0316
0.02005,-0.2699,-0.02825
-0.01365,-0.2815,-0.00815
-0.02515,-0.2941,-0.03245
-0.02575,-0.27685,-0.0565
-0.02985,-0.18505,-0.10885
0.04275,-0.13485,-0.1082
-0.04185,-0.13145,-0.1144
-0.01585,-0.1458,-0.0792
0.02225,-0.18495,-0.0312
-0.0099,-0.10485,-0.0436
-0.0407,-0.0222,-0.05235
-0.07325,-0.0849,-0.037
-0.0929,-0.1931,0.0157
-0.0896,-0.25405,0.01
-0.03565,-0.34295,0.03825
0.0348,-0.36305,0.0605
0.0606,-0.31825,0.05825
0.0876,-0.2977,0.0316
0.1107,-0.2154,0.0105
0.08815,-0.13435,-0.0447
0.02495,-0.10205,-0.07485
0.03085,-0.1152,-0.09545
-0.029,-0.13015,-0.1403
-0.02145,-0.13675,-0.1528
0.00335,-0.14545,-0.1319
-0.01485,-0.17495,-0.1034
-0.0118333,-0.2121,-0.0672333
0.0097,-0.2333,-0.0001
-0.01405,-0.2015,0.0006
-0.0605667,-0.2134667,0.0726333
-0.03835,-0.2771,0.11215
-0.0459,-0.28355,0.0849
-0.0541,-0.2336,0.0559
-0.0785667,-0.1817,0.0243
0.03675,-0.12215,-0.00795
0.08985,-0.15945,-0.0255
0.0222,-0.2025,-0.12655
0.1301,-0.3007,-0.0497
0.1693,-0.2498,-0.1553
0.1494333,0.0306,-0.2221667
0.08505,-0.01985,-0.2523
-0.0063,-0.04735,-0.10295
-0.10675,-0.1269,0.0909
-0.12615,-0.24405,0.25465
-0.0996,-0.22155,0.2767
-0.1003,-0.22495,0.21195
-0.0158,-0.44975,0.13905
-0.03355,-0.37405,0.06425
-0.0478,-0.2321,-0.1097
0.0424,-0.08995,-0.26815
0.0321,-0.03795,-0.39605
-0.0308,-0.0661,-0.4044
-0.1083,-0.07185,-0.28425
-0.0414,-0.1242,-0.1628
-0.0100333,-0.1904667,-0.0253667
0.0664,-0.3597,-0.02165
0.0511,-0.3035,-0.07525
-0.0642,-0.10005,-0.0979
-0.0991,0.008,-0.0725
-0.125,-0.1412,0.1079667
-0.1509,-0.3414,0.2817
-0.11365,-0.4506,0.40355
-0.0726,-0.4664,0.36995
-0.0579,-0.4111,0.3084
-0.0697667,-0.3144,0.0878667
0.02195,-0.13215,-0.2088
0.0248,0.04255,-0.3754
0.06155,0.11875,-0.46215
0.13155,0.0507,-0.34925
0.11745,-0.05465,-0.2456
0.10145,-0.0729,-0.18825
0.1684,-0.0021,-0.17715
0.1877,0.069,-0.1294
0.10285,-0.03085,0.0232
-0.04245,-0.25015,0.2245
-0.155,-0.5701,0.33575
-0.1713,-0.69235,0.36635
-0.25105,-0.69625,0.36635
-0.20895,-0.58445,0.22895
-0.1494,-0.29595,0.0195
-0.1177333,-0.0322333,-0.1630667
-0.0861,-0.0427,-0.1604
-0.03215,-0.15155,-0.0659
0.0193,-0.1738,-0.0233
0.0294,-0.1574,-0.0274333
0.04585,-0.11295,-0.10195
0.05585,-0.09105,-0.09355
0.04835,-0.07835,-0.08985
0.00035,-0.0939,-0.05045
-0.063,-0.1703,0.0246
-0.10805,-0.2492,0.1113
-0.1327,-0.27115,0.1183
-0.08965,-0.27115,0.0533
-0.038,-0.2351,-0.0055
0.0055667,-0.1684667,-0.0779333
0.02325,-0.16575,-0.0945
0.0554,-0.1797,-0.07945
0.06415,-0.18185,-0.04235
0.0742,-0.1704,-0.07
0.049,-0.1796,-0.0874
0.01455,-0.20305,-0.0604
-0.0009,-0.1833,-0.0459
-0.0373,-0.15365,-0.031
-0.067,-0.1483,-0.0317
-0.0688333,-0.1857,-0.0142
-0.0653,-0.20485,-0.02695
-0.0587,-0.20825,-0.0207
-0.0236,-0.1986,-0.0425
-0.031,-0.1952,-0.0459
-0.0427333,-0.1996,-0.0318333
-0.04495,-0.2159,0.00485
-0.01245,-0.1934,-0.0014
-0.01205,-0.1635,-0.0107
0.0107,-0.13675,-0.04145
0.0181,-0.1193,-0.0696
0.03685,-0.1931,-0.0692
0.01945,-0.2487,-0.03745
0.00905,-0.2396,-0.0336
-0.0036,-0.2216,-0.0721
0.0168,-0.2131667,-0.0268333
0.0044,-0.1438,-0.05145
0.0103,-0.0668,-0.07875
-0.00175,-0.087,-0.0798
-0.0075,-0.1439,0.0075
0.0276333,-0.1844,0.0921333
0.04585,-0.1141,0.0357
0.08195,-0.1045,-0.0725
0.04455,-0.0954,-0.2162
-0.00125,-0.14215,-0.30555
-0.0163333,-0.2485,-0.2761333
-0.0263,-0.2297,-0.1982
-0.0044,-0.1741,-0.0913
-0.0295,-0.1812,0.0345
-0.0455,-0.2349,0.1016
-0.0604,-0.2625,0.1079
-0.0476,-0.2683,0.2327
-0.0181,-0.1922,0.2509
-0.05025,-0.12835,0.07105
-0.0696,-0.133,-0.0659
-0.0654667,-0.1037,-0.2001
-0.00135,-0.138,-0.26785
0.01255,-0.225,-0.2006
0.0387,-0.25635,-0.1355
0.0266,-0.2441,-0.0772
0.0172667,-0.2451667,0.0065333
-0.00685,-0.2593,0.1215
-0.01875,-0.25695,0.16475
-0.0233,-0.2771,0.1375
-0.0434,-0.2097,0.00825
-0.03305,-0.1247,-0.11255
-0.04265,-0.09015,-0.1446
-0.0125,-0.11215,-0.13
0.0031,-0.1801,-0.0846
-0.01005,-0.1849,-0.08745
-0.03585,-0.1699,-0.08445
-0.0116,-0.1913,-0.0144
-0.02875,-0.17705,0.0367
-0.0361,-0.1405,0.10805
0.00055,-0.1606,0.0914
-0.00825,-0.2392,-0.04345
-0.0103,-0.24205,-0.16945
-0.0085,-0.14895,-0.2805
0.0298,-0.12695,-0.23905
0.0463,-0.1436,-0.1304
0.0375,-0.1757333,0.0032
-0.02435,-0.1721,0.0788
-0.05635,-0.1071,0.00685
-0.0694,-0.08865,-0.0975
-0.0647,-0.0953,-0.1238
-0.046,-0.1500667,-0.0759333
-0.03585,-0.19945,-0.05955
0.00685,-0.21405,-0.11775
0.03645,-0.1901,-0.15755
0.0667,-0.1904,-0.16295
0.0773,-0.21465,-0.1302
0.0613,-0.194,-0.0542
0.04895,-0.15255,-0.0217
0.01805,-0.14415,-0.02855
0.0044667,-0.1888,-0.0274333
0.0086,-0.1664,-0.0593
-0.0086667,-0.1287,-0.0657667
-0.0233,-0.1457,-0.0793
-0.0346,-0.1809,-0.0592333
-0.0361,-0.1958,-0.0609
-0.0233333,-0.1902,-0.0493
-0.0206,-0.2095,-0.0185
-0.0404,-0.1878333,-0.0111333
-0.04425,-0.1782,-0.03465
-0.0395,-0.1682,-0.025
-0.0240333,-0.1288,-0.0454
0.01405,-0.0963,-0.06565
-0.02635,-0.1516,-0.0748
-0.0348,-0.22375,-0.1165
0.0349,-0.235,-0.1317
0.0889333,-0.1958333,-0.1486667
0.07015,-0.1143,-0.1165
0.0062,-0.1763,-0.07385
-0.01045,-0.21115,-0.0073
-0.0103,-0.1943,0.077
-0.0075333,-0.1665333,0.0764
-0.0672,-0.1153,-0.0168
-0.0866,-0.20595,-0.0744
-0.06765,-0.28005,-0.14385
-0.0551,-0.18385,-0.1869
-0.062,-0.1032,-0.1838
-0.0382667,-0.1433333,-0.0357
0.0415,-0.2045,0.0817
0.04165,-0.23445,0.0534
0.041,-0.2849,0.0166
0.0761667,-0.2853333,-0.006
0.03825,-0.1777,-0.03465
0.0143,-0.1034,-0.0594
-0.00255,-0.07815,-0.05975
-0.03045,-0.06465,-0.1272
-0.02035,-0.061,-0.17575
-0.01735,-0.10995,-0.20095
-0.0271,-0.1891,-0.1088
-0.01625,-0.23545,-0.06745
0.0046,-0.16905,-0.02185
0.00515,-0.1477,-0.03555
0.0331,-0.17185,-0.0597
0.0425,-0.1873,-0.10875
0.0419,-0.1501,-0.13995
0.03755,-0.13575,-0.1364
0.02165,-0.1671,-0.1011
-0.0199,-0.1705,-0.08525
-0.0457,-0.1811,-0.07915
-0.0436,-0.18305,-0.0951
-0.04115,-0.1875,-0.13165
-0.0278667,-0.1561,-0.1301333
-0.01585,-0.1878,-0.13565
-0.02315,-0.2123,-0.0757
-0.01885,-0.20255,-0.07605
-0.0009,-0.1818,-0.08245
-0.0065,-0.16235,-0.06345
-0.0253,-0.1274,-0.10655
-0.0217,-0.0701,-0.1233
-0.0110333,-0.1129667,-0.1346667
-0.0103,-0.18765,-0.0587
0.0078,-0.2084,-0.0047
0.031,-0.2051,0.0047
0.052,-0.21515,-0.0093
0.02575,-0.25005,-0.03345
0.0142,-0.217,-0.0817
0.0121333,-0.2008667,-0.0620333
-0.0033,-0.1935,-0.057
-0.0205333,-0.1775,-0.0714
-0.01335,-0.12255,-0.11125
-0.00475,-0.1451,-0.1
0.0068,-0.1667,-0.0825
0.0239,-0.17425,-0.03115
0.0173,-0.17725,-0.01575
0.01475,-0.1813,-0.02355
0.0297,-0.1573,-0.0597
0.0342,-0.15675,-0.10155
0.0113,-0.17995,-0.06555
-0.02985,-0.1894,-0.0597
-0.05355,-0.174,-0.0845
-0.05165,-0.2082,-0.0397
-0.06085,-0.1749,-0.0432
-0.04785,-0.1071,-0.1056
-0.01795,-0.12345,-0.11415
-0.01565,-0.1704,-0.0702
-0.02255,-0.2226,-0.04355
-0.0131,-0.2172,-0.0342
0.0269667,-0.1898667,-0.0195667
0.0213,-0.20935,-0.01665
0.0211,-0.2008,-0.03015
0.0167,-0.1796,-0.0412
-0.00125,-0.15875,-0.0608
-0.02575,-0.1293,-0.06695
-0.0298,-0.16135,-0.07495
-0.03925,-0.1662,-0.0725
-0.02635,-0.15545,-0.0465
-0.03655,-0.17015,-0.0513
-0.0208,-0.19105,-0.0427
-0.0329,-0.1575,-0.05015
-0.0192,-0.1766,-0.07125
-0.02325,-0.21995,-0.0316
-0.0212333,-0.1982333,-0.026
-0.0046,-0.1663,-0.0512
0.0017,-0.1768667,-0.0592
-0.0061,-0.1673,-0.0901
-0.0034,-0.1265667,-0.1277333
0.00915,-0.16675,-0.1166
-0.0034,-0.2255,-0.0585
0.0,-0.24185,-0.0222
-0.0019,-0.1952,0.0097
0.0004,-0.1563,-0.0494667
0.0057,-0.1498,-0.0844
-0.0034333,-0.1491,-0.0766667
0.0097,-0.1633,-0.063
0.02075,-0.14575,-0.07145
0.0064,-0.17555,-0.07195
-0.0017,-0.1944,-0.0911
-0.0128333,-0.1883333,-0.0974333
0.0067,-0.17445,-0.0899
0.0046,-0.17145,-0.07325
0.0056,-0.1766,-0.02925
0.0159,-0.16385,-0.0059
0.015,-0.22755,0.0132
0.02175,-0.23495,0.0185
0.00075,-0.18215,-0.06225
0.0062,-0.1432,-0.0995
0.0129,-0.1417,-0.0954
-0.005,-0.15705,-0.122
-0.0033,-0.13135,-0.13205
-0.03115,-0.1649,-0.0901
-0.0164,-0.2155,-0.0671
0.0031,-0.2276,-0.0334
-0.008425,-0.1874,-0.022075
-0.01875,-0.14285,-0.0282
-0.0239,-0.16565,-0.05535
-0.00985,-0.1922,-0.0323
-0.01235,-0.1724,-0.0618
-0.003,-0.1728,-0.0755
-0.0125,-0.18955,-0.07125
-0.02355,-0.1838,-0.06565
-0.0231,-0.1687,-0.0688
-0.0084,-0.1753,-0.0807
-0.0067,-0.1610667,-0.0635
0.0038,-0.17495,-0.0444
0.01655,-0.1578,-0.05215
0.03385,-0.17335,-0.08495
0.0205,-0.1882,-0.0479
0.0098667,-0.1789,-0.0497
-0.0037,-0.16725,-0.07825
-0.0201,-0.1944,-0.05125
-0.0373,-0.1692,-0.0628
-0.0299,-0.139,-0.0989
-0.0162,-0.1229667,-0.1142333
-0.03715,-0.18005,-0.1047
-0.0377,-0.227,-0.07835
-0.02775,-0.2068,-0.05715
0.0006,-0.199,-0.0581
0.006375,-0.187325,-0.046725
0.03025,-0.17205,-0.0076
0.0203,-0.1644,-0.0204
0.0007,-0.1773,-0.04995
0.0149,-0.1789,-0.0603
0.0032,-0.1707333,-0.0634667
0.0027,-0.1336,-0.1116
-0.0316,-0.1003,-0.0976
-0.0333,-0.1290333,-0.0743
-0.0383,-0.1833,-0.0253
-0.0169,-0.2114,-0.00285
-0.0032667,-0.1885667,-0.0077
-0.03745,-0.2078,-0.0163
-0.01205,-0.18635,-0.0295
-0.0008,-0.1608,-0.0988
-0.0063,-0.1986667,-0.0938
-0.00645,-0.1778,-0.07625
0.00025,-0.1295,-0.091
0.00655,-0.13015,-0.091
-0.0288,-0.1599,-0.0721
-0.022,-0.18,-0.0385333
-0.0064,-0.1211,-0.04145
0.0065,-0.09175,-0.0743
0.00795,-0.13055,-0.04745
-0.0096,-0.1854,-0.0248
-0.0006667,-0.2148333,0.0014667
0.01165,-0.2148,-0.0158
0.0091,-0.19505,-0.02675
-0.01405,-0.18405,-0.05325
-0.0222,-0.17905,-0.03745
-0.0166,-0.169,-0.033
-0.0475,-0.1853333,-0.0373333
-0.0851,-0.19965,-0.0511
-0.02975,-0.1887,-0.0988
-0.02355,-0.15525,-0.1402
0.00655,-0.1667,-0.14835
0.0002,-0.202,-0.0926
0.0156,-0.1955,-0.06145
0.01415,-0.1551,-0.05365
-0.0056,-0.15235,-0.0636
-0.0007,-0.100125,-0.100075
0.02005,-0.13455,-0.0539
0.01405,-0.1779,0.01905
0.0299,-0.19235,0.0427
0.0092,-0.15515,-0.0419
0.005,-0.15275,-0.13565
-0.0008,-0.1916333,-0.1438333
0.0025,-0.2154,-0.1598
-0.03035,-0.2044,-0.12055
-0.0487667,-0.1942333,-0.0971667
-0.0412,-0.19145,0.05945
-0.0075,-0.21295,0.1143
0.0124,-0.2171,0.0627
0.0087,-0.1744,-0.0191
0.0019,-0.1201,-0.1297
0.0057333,-0.0997333,-0.2204
0.0189,-0.1223,-0.2908
0.0405667,-0.1367667,-0.2163667
0.011,-0.1661,-0.1471
0.0218333,-0.168,-0.0663667
-0.00885,-0.18845,0.02755
0.00635,-0.1845,0.0197
0.0359,-0.19025,-0.0606
0.0214,-0.2009,-0.0873
0.0178,-0.2073667,-0.0751333
-0.0151,-0.2158,-0.05405
-0.0236,-0.21075,-0.0542
-0.03475,-0.2058,-0.0824
-0.011825,-0.193225,-0.081225
0.0026,-0.1621,-0.06785
0.01855,-0.16315,-0.05675
0.01285,-0.1701,-0.05645
0.0415,-0.1597,-0.0338
0.0247667,-0.1518667,-0.0080667
