accx,accy,accz
-0.1540667,0.1413,0.0159333
-0.12435,-0.3667,0.09725
-0.0532,-0.6345,-0.0603
-0.0859667,-0.9121333,-0.1019333
-0.1219,-1.1634,-0.0759
-0.0720333,-1.0557667,-0.1852333
-0.05665,-0.53755,-0.4394
-0.30705,-0.3947,-0.2745
-0.6188,-0.2885,0.2697
-0.92095,-0.5063,0.61255
-0.994,-0.72795,0.5038
-0.86935,-0.8042,0.38075
-0.7521,-0.7898,0.4528
-0.5966,-0.7539333,0.5071667
-0.2812,-0.69765,0.6525
-0.0867,-0.60085,0.66885
-0.1841,-0.468,0.71375
-0.57465,-0.44625,0.60015
-0.9442,-0.38865,0.1608
-0.9203,-0.272,-0.1081
-0.5998,-0.0315,-0.0331333
0.18755,0.2594,0.8276
0.9109333,0.3616,1.2275667
1.1304,-0.0136,0.5091
0.9693,-0.1219,0.2486
0.38165,0.31015,-0.195775
-0.35425,0.8899,-0.63915
-0.79095,1.2503,-0.9295
-0.71355,1.0692,-1.13415
-0.5192,0.602,-1.1804
-0.3775,0.2062,-1.0725
-0.035525,-0.524825,-0.8454
0.1815,-0.8018,-0.8871
0.2888,-0.83835,-0.99525
0.43855,-0.86955,-1.1355
0.7462,-0.6169,-1.18815
1.0817667,0.1401667,-0.7873333
1.0901,0.94665,-0.4927
0.7657,1.2238,-0.31585
0.4009,1.168,-0.2326
0.0915,0.9639,-0.2176
-0.0336,0.3641333,-0.3299667
0.01625,-0.3816,-0.23705
0.03065,-0.8553,-0.21645
0.077,-1.10955,-0.16435
0.336225,-1.100675,-0.1357
0.5622,-0.80105,0.05755
0.60565,-0.515,0.10015
0.6443,-0.3576,0.0852
0.60845,-0.23795,0.1067
1.0202333,1.3770667,-1.1845333
1.6165,0.3898,-0.6856
0.59325,0.00225,-0.2417
-0.1432,0.1077,0.1381
-0.5597,-0.7694,0.3201667
-0.6144,-1.70635,0.6347
-0.33535,-1.424,0.33285
0.0516,-0.17,-0.16375
0.4295,0.41345,-0.47295
0.5863,0.7349,-0.5471
0.5963333,0.4983,-0.4730333
0.30775,0.123,-0.31695
-0.0361,-0.173,-0.00615
-0.4289,-0.6894,0.37265
-0.5633,-1.014,0.4641
-0.6169333,-0.8706667,0.4679333
-0.44555,-0.02145,0.2035
-0.22295,0.44675,0.0634
0.01215,0.2498,0.03455
0.102,-0.2485,-0.00795
0.018,-0.5423,0.14505
-0.1705,-0.5786667,0.3046333
-0.327,-0.5544,0.3991
-0.31175,-0.4631,0.3763
-0.2441,-0.276,0.3151
-0.10165,-0.0389,0.1934
-0.10065,-0.00785,0.1472
-0.1149,-0.0863,0.1666
-0.1648,-0.1509,0.181
-0.1947,-0.213,0.2115
-0.1306,-0.228625,0.255375
-0.04955,-0.40035,0.27495
-0.0513,-0.3641,0.2732
-0.0191333,-0.4154333,0.1835
-0.0046,-0.4312,0.3441
-0.0525,-0.3137667,0.1322667
-0.2138,-0.16955,0.25575
-0.265,-0.13285,0.26605
-0.33855,-0.1572,0.25685
-0.40425,-0.19105,0.1146
-0.37,-0.15225,0.0475
-0.25775,-0.02805,-0.0068
-0.1843,-0.0405,0.04975
-0.1435,-0.25435,0.16085
-0.0904,-0.37765,0.192
-0.03685,-0.3235,0.14025
-0.0014,-0.1927,0.08135
0.01105,-0.18145,0.07575
0.01985,-0.2279,-0.0032
-0.021425,-0.195525,0.04265
-0.0106,-0.1991,0.0285
-0.01885,-0.2222,-0.01795
-0.062,-0.2057,-0.02335
-0.07615,-0.1923,-0.032325
-0.0866,-0.17305,-0.0381
-0.0703,-0.1636,-0.0353
-0.0559,-0.14385,-0.0151
-0.0761,-0.1537,0.0075
-0.0847,-0.2183,0.00205
-0.0826,-0.2878,0.0156
-0.0634333,-0.3132667,-0.0064
-0.06705,-0.28475,0.05595
-0.077,-0.224,0.00485
-0.100725,-0.201825,0.011825
-0.1341,-0.1644,0.12365
-0.1201,-0.16575,0.17525
-0.0938,-0.1278,0.1102
-0.0703333,-0.1114333,-0.1046667
-0.08455,-0.15855,-0.022
-0.0695333,-0.2396333,0.0398
0.0048,-0.2598,0.0323
0.0268,-0.2366,0.0115
0.0408333,-0.1857333,-0.0233667
0.03865,-0.15735,0.053
0.0041333,-0.1812,0.0279667
-0.0218,-0.2028,0.1002
-0.0353,-0.2025,0.1029
-0.0345,-0.203925,0.1056
-0.01205,-0.23185,0.05895
-0.00975,-0.19805,-0.02615
-0.0162,-0.19745,-0.0572
-0.0482,-0.21135,-0.0313
-0.0568,-0.2125,-0.0503
-0.0598,-0.2126333,-0.0845
-0.0533,-0.15415,-0.1363
-0.0535,-0.17865,-0.09815
-0.05035,-0.1887,-0.0506
-0.07715,-0.204175,0.026025
-0.06895,-0.2211,-0.00085
