accx,accy,accz
-0.0605,-0.1793,-0.0842
0.0041,-0.052825,-0.19025
-0.00845,-0.1699,-0.06085
0.01365,-0.26475,0.04535
0.0167,-0.2136,0.0905
-0.0185,-0.2232,0.03945
-0.03755,-0.22815,0.01995
-0.0221,-0.1783,0.00635
0.00385,-0.0723,0.01235
0.088,-0.10785,-0.03115
0.1194,-0.1468,-0.0452
0.111,-0.1546,-0.0770667
0.05675,-0.1822,-0.107
0.06595,-0.20525,-0.1065
0.17005,-0.3022,-0.08215
0.2774,-0.4008,-0.0253
0.4731333,-0.4730333,0.0766
0.56835,-0.3612,0.32165
0.4793,-0.13505,0.3435
0.32655,0.09785,0.2609
0.21175,0.0296,0.1461
0.2523,-0.3115,-0.01295
0.28095,-0.53865,-0.0891
0.33735,-0.602,-0.0196
0.4067,-0.3524,0.11925
0.44085,-0.0676,0.2772
0.4897,0.0571,0.31665
0.373,0.03995,0.28045
0.39995,-0.14905,0.22555
0.57855,-0.44775,0.23885
0.7115,-0.6391,0.3027
0.7535,-0.7847,0.3406333
0.57315,-0.7208,0.47375
0.17225,-0.71555,0.5228
-0.3468,-0.7531,0.0469
-0.6915,-1.0033,-0.5754
-1.0782667,-1.4022,-0.7708
-1.1385,-1.64535,0.2432
-0.76725,-0.83745,2.04175
-0.1095,0.23615,3.2133
0.6115,0.9738,3.1262
1.7965333,1.3826667,1.8116
1.6203,1.2686,0.38965
0.221,0.2611,-0.0892
-1.3901,-0.93305,0.2127
-2.4507,-1.7424,0.8164
-2.4095,-2.595325,1.34195
-1.47855,-2.20265,1.26655
-0.84245,-1.4725,0.794
-0.3307,-1.3165,0.6197
-0.0398,-1.11575,0.77445
0.37145,-0.68965,1.08455
0.9435,-0.51615,1.31245
1.09675,-0.3511,1.4177
0.6266,0.0457,1.5306
0.2165,0.3881,1.5204
0.0094,0.50265,1.4102
-0.7311333,0.6710667,1.2962333
-1.8934,1.17305,1.6655
-1.54965,0.94625,2.26425
-1.3419,0.5535,2.6
-1.6724,0.4153333,2.4925333
-1.40865,0.8255,1.74
-0.5939,1.423,0.54255
0.4596,1.63995,-0.6054
1.0356,1.5778,-1.2736
0.7723,0.4258667,-2.0713667
0.56125,-1.7874,-2.67715
0.7701,-2.06655,-2.5004
1.6474,-1.53265,-2.0727
2.4547,-0.4577,-1.8333
2.6139,1.6586667,-1.9738
1.67125,4.9006,-1.67555
-0.63235,5.1506,-1.37365
-1.95495,2.07815,-0.70255
-2.03635,-1.55515,0.34955
-1.24845,-4.23275,0.724
0.16735,-5.50765,0.18475
1.37005,-5.3341,-0.59385
2.33615,-4.3166,-0.84405
2.95575,-2.9155,-0.9351
1.812375,-1.23445,-0.870925
0.50695,-0.19355,0.6155
-0.22855,0.00755,1.63865
-0.54345,-0.6336,1.8236
-0.247975,-0.90435,1.360775
-0.04735,0.2661,1.21135
0.5523,1.52415,1.29955
1.1993,2.71175,1.2132
1.08035,2.20255,1.86725
1.0113,1.61785,2.1259
0.3537667,2.6621667,-0.2473333
-0.6176,2.0811,-2.5661
-2.141675,1.560925,-4.255375
-2.3602333,-1.5156,-4.1484333
-1.36685,-2.2746,-2.8289
-0.8812,-1.3573,-2.013
0.59576,1.52634,-1.07426
2.9782,3.27875,0.6279
2.5607,2.2035,0.5785
1.3433333,-0.1845333,-0.0379
-0.5772333,-2.4921,-0.7284333
-1.8550333,-3.3503333,0.0698
-2.2323,-3.26395,0.52615
-2.0203,-2.9098,0.2077
-1.7208,-2.7711,-0.148
-0.479225,-2.184975,-0.63695
0.63685,-1.5661,-0.4106
0.6795,-1.12795,0.358
0.32455,-0.36,0.89235
-1.3107,0.6388333,0.8948667
-3.1524,1.3744667,0.6645667
-2.87855,1.9549,1.71665
-1.4353,1.7281,2.54865
-0.6553,2.83525,2.518
0.388,4.3863,-0.2729
1.82085,3.94805,-2.8762
1.93095,2.48125,-4.6879
1.207525,-0.63205,-4.29675
1.2275,-2.6673,-2.01355
1.4363,-2.4963,-0.3836
0.58435,-0.80355,0.12055
-0.5621,1.0811,-0.1119
-2.3792333,2.676,-0.7299333
-4.2546,1.96685,-1.48185
-3.7298,-0.2962,-1.3939
-1.1402,-2.5218,-1.0037
0.964,-3.5689,-0.5717
2.6541333,-3.7476667,-0.1095333
3.6812,-3.2977,0.03905
2.7908,-3.11975,0.12095
1.10745,-3.04085,0.379
0.0514,-2.8482,0.7336
-1.0637667,-2.3897,0.7504333
-1.52175,-0.7516,0.75925
-1.3076,0.93475,0.52895
0.0161,2.30695,0.2214
1.7426,2.6744,0.0961
3.104575,1.64515,0.17485
2.3802,0.3315,1.8966
1.14545,-0.8416,2.744
-0.1969,-0.6463,2.9941
-0.8474,0.4877,2.8526
-1.425225,3.258475,0.274325
-2.2418,3.38955,-3.04745
-1.83995,2.0905,-3.9652
-0.5677,0.9458,-4.0822
0.5865,0.1682,-3.76155
0.21385,0.01935,-3.0625
0.0231667,0.9970667,-2.143
1.485,2.1511,-1.1267
2.13195,1.9223,-0.34325
2.3838,0.6267,0.1601
1.8824333,-1.5785667,-0.1157333
0.575,-3.4088,-0.65455
-0.62585,-3.65085,-0.78395
-1.71895,-3.3491,-0.46095
-2.405,-3.0631,-0.3405
-2.7451667,-2.4909333,-0.4800333
-1.8098,-1.89005,-0.4833
-1.08355,-1.6687,-0.14895
-0.688,-1.5259,0.3312
0.2577667,-1.6231,0.8316667
0.85385,-1.73545,1.53225
0.1007,-0.92045,1.82285
-0.6188,-0.0461,1.71025
-1.5858,1.13895,1.7662
-2.88105,2.317475,2.2433
-1.93905,2.13655,2.68405
-0.6499,3.63185,1.753
0.76415,4.80005,-0.2669
1.93695,2.3543,-1.76875
1.86145,-0.50875,-2.8908
2.0303,-1.50245,-2.87615
1.49645,-1.8684,-2.00055
1.1209,-0.7943,-1.4724
-0.276,3.0856,-0.635675
-2.45385,3.69085,-0.727
-2.43515,1.2284,-0.9864
-1.4097,-1.86415,-1.1531
-0.1696,-3.8636,-1.0955
1.5885,-5.1979333,-0.5952667
2.58,-4.7692667,-0.3609667
2.1064,-3.3243,-0.7377
1.2825333,-1.7268333,-0.9410667
0.2844,-0.6918,-0.8173
-0.3215,-0.58005,-0.4875
-0.5901,-0.5951667,0.3522
-0.4784,-0.9286,0.7405
0.0433667,-1.2832667,0.9117
0.8862,-1.56965,1.00565
1.05255,-0.96165,1.1188
1.25435,0.4702,1.11675
1.3753,1.6824,1.3054
1.2263,2.2171,1.6105
0.391775,2.02235,2.792625
-0.21245,1.5346,2.72855
0.03825,2.1167,0.85145
-0.29805,2.66225,-0.9501
-0.57945,3.3453,-2.28335
-0.482325,1.240425,-3.10605
-1.7037,-1.83585,-2.84985
-2.3672,-2.6129,-2.39905
-1.9311,-1.5701,-1.74215
0.07615,1.947025,-0.493425
2.46735,4.4278,0.1264
2.7586,2.66,-0.4263
1.85405,0.0397,-0.96475
-0.54505,-2.4833,-0.791875
-2.07985,-3.7827,0.41395
-2.5943,-4.2065,0.62315
-2.362425,-4.36025,0.426675
-1.09735,-3.3964,0.3038
-0.09965,-2.3406,0.4389
0.4969,-1.13415,0.6457
0.169725,0.25335,1.317325
-1.1662,1.0206,1.30595
-1.71385,1.3702,1.28805
-1.81245,2.4661,1.61105
-2.0141,2.0245,2.0289
-0.82395,2.70255,2.33245
-0.2553667,1.3554667,3.4968667
-0.078,1.3618,2.38085
-0.14255,2.1285,-0.75835
0.43035,2.8122,-2.92625
0.9267,2.793,-4.0292
0.9225333,1.6422,-4.4737667
0.78425,-0.1382,-3.5776
1.5911,-1.372,-1.28175
1.1718,-1.0689,0.5563
0.4068667,1.1894667,0.7872667
-1.4235,2.2663,0.0280333
-2.59285,-0.14275,-0.8862
-1.7629,-2.60565,-1.1416
-0.00816,-4.67074,-0.80862
1.8802,-4.26345,-0.55235
2.8212,-3.13095,-0.0175
1.8322667,-2.1028333,0.5180667
0.8941333,-0.7895,1.2253333
-0.35005,-0.02735,1.05245
-1.15425,0.05915,1.01285
-0.5495,0.1829667,1.3202
0.2707333,1.0403333,1.1298667
1.33005,2.1238,1.44605
1.6628,2.3384,1.8878
1.7268,2.1667,2.3536
1.239775,2.1688,2.40465
0.7115,3.22835,0.19605
-0.3842,3.359,-1.745
-1.15185,2.7962,-3.5883
-1.2287,1.1847,-3.9123
-1.35885,-0.9859,-3.53145
-1.75295,-2.85175,-2.69475
-1.9965,-3.3184,-1.7928
-1.5273333,-1.7702333,-1.1547
-0.3627,0.1155,-0.0407
1.0169667,1.8172667,0.2331333
2.01835,3.105,-0.1877
1.90475,1.5038,-0.4141
0.70905,-0.85755,-0.3455
-0.3068,-2.229,-0.0411
-1.0613667,-3.6147,0.1693333
-1.5815,-4.4442,0.24885
-1.98945,-4.12265,0.35355
-2.03725,-3.3378,0.1253
-1.4831,-2.9823,0.0493
-0.5270667,-2.2815333,0.2950333
0.4149,-1.1734,0.61225
0.61085,-0.5752,0.9206
-0.02515,0.2443,1.04545
-0.8411,0.7762,0.9857
-1.4848,1.258,0.9963667
-1.74315,1.83475,1.42225
-1.0786,1.9349,2.05505
0.0914333,1.3581333,2.9014667
0.8889,1.2657,3.1036
1.1129,1.6645,2.398
0.574925,3.25145,-0.332175
0.3496,4.093,-2.8989
0.14585,3.2274,-3.79655
-0.31305,0.9899,-3.7556
0.2703,-2.1692,-2.537
1.1219,-3.60825,-0.5742
0.8263,-2.4254,0.29085
0.36355,0.2876,0.30135
-0.3782,2.2044,0.2466
-1.30755,3.1838,-0.174
-1.8081,2.2225667,-0.6132667
-0.48955,-0.52595,-0.56215
0.90585,-2.55895,-0.2775
1.584,-3.5813,-0.0629
1.60484,-3.98456,0.33976
0.3333,-3.07405,0.24635
-0.428,-2.36315,0.00435
-0.58,-1.8654,0.1345
-0.27164,-1.71288,1.05498
0.01025,-1.0316,1.0108
0.24015,-0.119,0.5688
0.60315,0.897,0.38435
0.8389,1.7424,0.6197
1.1415667,2.4239667,1.5250333
0.87135,2.05915,3.381
0.22905,1.69165,3.79015
0.5674,2.88135,1.8765
1.3126,3.8688,-0.3342
0.3568333,3.5465333,-2.2468
-1.2668,2.13685,-3.6517
-1.4096,0.1733,-3.2246
-1.4246,-1.6767,-2.9378
-1.1123,-1.86355,-2.12945
0.34365,0.93905,-0.9588
1.62915,3.0116,-0.02615
1.8003,2.889,0.6189
0.146625,-0.218475,0.122225
-1.4589,-2.78785,-0.9273
-1.5571,-3.60015,-0.4667
-1.1037,-3.79885,0.5208
-0.7571,-4.01245,0.741175
-0.8887,-3.7303667,0.1515333
-0.8847,-2.8429,0.1188
-0.64375,-2.0214,0.32015
-0.09575,-0.74395,0.54275
0.01195,0.3609,0.55515
-0.2059,1.0724667,0.7764667
-0.4668,1.1837,1.3273
-0.9786,1.4562333,1.6690667
-1.0810667,2.2643667,2.1144333
-0.5696333,2.4125,3.1221667
-0.0887,3.07015,2.6536
-0.0909,2.8313,0.92755
0.584525,2.337775,-1.77715
0.0712,1.2541,-3.8367
0.4080333,-0.6773,-3.7557333
1.2896,-2.6972,-2.0832
1.26335,-1.866875,0.3549
