accx,accy,accz
0.0928,-0.1435333,-0.3024333
0.10625,-0.05685,-0.2776
0.0914,-0.1811,-0.1172
0.0756333,-0.2677,0.0574667
0.0985,-0.2741,0.0857
0.1175,-0.2557,0.01405
0.12075,-0.2364,-0.0193
0.1264,-0.214,-0.0172
0.1136333,-0.2437,-0.0170667
0.11355,-0.2932,0.01305
0.1145,-0.26795,0.08135
0.15545,-0.24375,0.0303
0.18965,-0.26315,-0.05545
0.16695,-0.3339,-0.0332
0.16275,-0.30745,-0.0146
0.15345,-0.069,-0.05205
0.2562,-0.1563,-0.10415
0.3257,-0.2884,-0.0995
0.40142,-0.5582,0.00874
0.47305,-0.5254,0.12425
0.38115,-0.3064,0.14485
0.26,-0.19245,0.11
-0.093925,-0.18405,0.021275
-0.55565,-0.1935,-0.03085
-0.83995,-0.2598,-0.08025
-0.90665,-0.34815,0.0548
-0.5941,-0.357,0.38445
-0.2372,-0.1939,0.33375
-0.1907,0.0933,0.0828
-0.32185,0.20765,0.0039
-0.40585,-0.0343,0.28595
-0.5186,-0.51215,0.8793
-0.51445,-0.7961,1.34095
-0.40365,-0.52255,1.30935
-0.22425,0.07865,0.90515
-0.07205,0.486,0.49455
-0.4452,0.09005,0.32105
-0.9934,-0.73035,0.44165
-1.15095,-1.30225,0.3803
-1.06645,-1.3828,0.01165
-0.79805,-1.13715,-0.0493
-0.5665,-0.75545,0.21275
-0.4015,-0.396,0.49435
-0.2925,-0.20495,0.72855
-0.1676,-0.119,0.8065
-0.1578,-0.08935,0.87725
-0.1894,-0.0687,1.0169
-0.2410333,-0.1058,1.1449
-0.3393,-0.17345,1.1198
-0.4485,-0.0729,1.1823333
-0.4435,-0.0579,1.1846
-0.3014,-0.0897,1.0119
-0.351725,1.4505,0.039825
-0.277,4.99685,-1.66625
0.19935,5.24905,-2.89825
0.5332,3.8624,-2.7345
0.8338,1.7848,-1.8621
0.8502,-3.1447,-0.1403
0.48515,-4.53985,-0.14825
0.5258,-1.4791,-0.2329
0.5657,1.2012,-0.5174
0.81355,3.08265,-0.93955
1.3028333,2.9891667,-1.2268333
0.9535,-0.14605,-0.34695
0.22585,-2.69155,0.4452
-0.303,-3.8285,0.4271
-0.6483,-3.9371,-0.1079
-0.7426667,-2.6548667,-0.7548
-0.48095,-0.73105,-0.76765
0.1183,0.0986,-0.49005
0.46935,0.27905,-0.27665
0.6145,0.2127,-0.177
0.8149,-0.0962,-0.138
0.8973667,-1.0155333,0.3018667
0.458,-1.5067,0.74145
0.05245,-1.3848,0.9467
-0.1423,-1.179,1.2058
0.0725667,-0.7342667,1.5131
0.2833,-0.0345,2.00795
0.1221,0.6372,2.5276
-0.0909,1.3138,2.70355
-0.1279,1.8787,2.6807
0.0649,2.8623667,1.5679667
2.26925,4.45645,-1.3236
3.8271,6.10095,-1.2553
0.8557,5.3681,-1.19885
-1.74745,3.0126,-3.1391
-2.41875,0.6622,-4.1366
-1.885,-1.03665,-3.43435
0.01875,-1.2203,-2.2578
1.4005,0.00025,-1.75825
1.43915,1.5165,-2.17715
1.19615,2.12425,-2.4502
0.5374,1.70415,-2.09255
-0.1695,0.58795,-1.25265
-0.4627,-0.58715,-0.65055
-0.42965,-1.7866,-0.40275
-0.51565,-2.70755,-0.51975
-0.75475,-3.0644,-0.91185
-0.7762,-2.8866667,-1.0836667
-0.4794,-2.58615,-0.95305
-0.0251333,-2.5859333,-0.7806333
0.2682667,-2.7181,-0.9490333
0.16245,-2.94395,-1.2974
-0.1909,-3.1462,-1.2206
-0.555575,-2.681975,-0.6371
-0.5845,-1.4649,-0.1501
-0.44565,-0.00445,0.2185
-0.427,1.447,0.569
-0.4661,2.4327,0.9073
-0.932675,3.14555,2.0114
-0.422,1.5245,3.6756
0.6245,1.6161,3.82565
0.7104,2.5385,2.9058
0.5134,5.1034,1.6686
1.5758,8.7229667,-2.1526
1.58795,6.1404,-4.0868
0.19105,2.1414,-2.1817
0.2464,-1.24875,-1.4654
0.5117,-2.9154,-1.9268
0.4696667,-2.5418667,-2.4639667
0.75455,-0.38165,-1.551
0.7165,0.1642,-0.47985
0.18355,-0.40985,-0.08485
-0.43865,-1.16955,-0.0939
-1.0002,-1.94615,-0.4703
-1.3114,-2.8111,-0.9085
-1.1746,-3.68725,-1.23755
-0.06175,-4.037,-1.2907
1.6645,-3.8073,-1.1413
2.3996,-3.3769,-0.9625
1.7119333,-2.6904,-1.0056
0.46475,-1.98035,-1.00425
0.02115,-1.50655,-0.8743
-0.1155,-1.2552,-0.665
-0.0740667,-0.9064,-0.4003333
0.2092,-0.4746,-0.32845
0.54825,-0.24535,-0.17845
0.61615,-0.25555,0.18855
0.34065,-0.68445,0.4554
-0.0853,-1.2241,0.4642
-0.323,-1.4691,0.6116
-0.01075,-1.23295,1.02165
0.42075,-0.75345,1.47265
0.28025,-0.34555,1.8552
-0.09645,-0.2067,2.18065
-0.25545,0.2673,1.80535
0.3607,2.0505667,0.7964667
1.56705,5.8348,0.9025
1.9592,8.5165,0.6983
1.51835,8.9777,-0.20045
0.6604,5.21055,-0.91295
-0.0041,1.4640667,-1.3352667
-0.56075,-0.4456,-1.9484
-0.9435,-0.7958,-2.4371
-1.1843,-0.47795,-2.83885
-1.13255,0.3532,-2.6313
-1.075,0.6483333,-1.7642667
-0.61175,-0.4023,-0.8009
-0.317,-1.1025,-0.392
-0.07298,-1.64096,-0.1751
-0.1073,-1.17775,-0.19435
-0.3375,-0.7977,-0.2435
-0.6951,-0.5636,-0.3402
-0.78632,-1.2,-0.37576
-0.1999,-2.5131,-0.7382
0.19,-3.23435,-1.225
0.2953,-3.63155,-0.95745
0.321075,-4.0088,-0.287525
-0.785,-3.33865,-0.1406
-1.49505,-2.1258,0.12005
-0.92645,-1.2957,0.6513
-0.60495,-0.61995,0.7709
-0.42105,0.1274,0.4647
-0.0897,0.7078,0.26935
