time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.990817,0.0273,-0.0201,-0.0091,0.035
0.997789,0.0099,-0.0393,0.0429,0.059
1.008505,0.0018,-0.0387,0.0848,0.093
1.022472,-0.0029,-0.0195,0.0854,0.088
1.029637,-0.0076,0.0362,0.0478,0.060
1.039480,-0.0503,0.0597,0.0207,0.081
1.047137,-0.0594,0.0599,0.0598,0.103
1.058524,-0.0878,0.0888,0.1437,0.190
1.068436,-0.0724,0.0483,0.2265,0.243
1.077025,-0.0399,-0.0132,0.2156,0.220
1.086325,-0.0037,0.0218,0.1323,0.134
1.096394,0.0201,0.0796,0.0630,0.103
1.106589,0.0520,0.0962,-0.0011,0.109
1.121754,0.0595,0.0954,-0.0823,0.139
1.129467,0.0505,0.0553,-0.1210,0.142
1.136207,0.0614,0.0224,-0.1087,0.127
1.147347,0.0616,-0.0084,-0.1062,0.123
1.158890,0.0235,-0.0061,-0.0352,0.043
1.166613,0.0328,-0.0192,0.0421,0.057
1.176110,0.0252,-0.0141,0.0850,0.090
1.187553,0.0278,-0.0528,0.0975,0.114
1.197298,0.0607,-0.0672,0.1095,0.142
1.206442,0.0582,-0.0072,0.1019,0.118
1.219594,0.0296,0.0177,0.1387,0.143
1.227390,0.0246,0.0426,0.1663,0.173
1.237098,-0.0020,0.0375,0.1480,0.153
1.245194,-0.0492,0.0357,0.1138,0.129
1.256068,-0.0533,0.0202,0.0960,0.112
1.265333,-0.0474,0.0301,0.0521,0.077
1.275158,-0.0524,0.0208,0.0496,0.075
1.284812,-0.0569,0.0193,0.0390,0.072
1.295268,-0.0289,-0.0301,0.0199,0.046
1.308049,0.0351,-0.0804,0.0291,0.092
1.321605,0.0527,-0.0946,0.0255,0.111
1.330294,0.0337,-0.0768,0.0253,0.088
1.333858,-0.0060,-0.0433,0.0287,0.052
1.344529,-0.0124,-0.0275,0.0140,0.033
1.354224,0.0206,-0.0258,0.0542,0.064
1.363863,0.0759,-0.0208,0.0796,0.112
1.373659,0.1232,-0.0095,0.0975,0.157
1.383534,0.1029,0.0322,0.0292,0.112
1.393534,0.0026,0.1109,-0.0807,0.137
1.407365,-0.0897,0.1543,-0.0641,0.190
1.423585,-0.1386,0.1569,-0.0131,0.210
1.424250,-0.1563,0.0900,0.0499,0.187
1.433982,-0.1268,0.0031,0.1323,0.183
1.443101,-0.0916,-0.0392,0.1447,0.176
1.453230,-0.0287,-0.0320,0.1530,0.159
1.463169,0.0381,-0.0125,0.1702,0.175
1.472785,0.0846,0.0180,0.1271,0.154
1.484001,0.0985,0.0288,0.0475,0.113
1.494544,0.0891,0.0475,-0.1049,0.146
1.503084,0.0349,0.0336,-0.1257,0.135
1.512919,0.0270,-0.0070,-0.0776,0.082
1.523559,0.0055,-0.0132,-0.0372,0.040
1.534192,-0.0127,-0.0548,-0.0136,0.058
1.543283,-0.0080,-0.1285,-0.0038,0.129
1.553540,-0.0197,-0.1732,-0.0311,0.177
1.562677,-0.0311,-0.2064,-0.0356,0.212
1.573717,-0.0354,-0.2672,-0.0271,0.271
1.584260,-0.0635,-0.2940,-0.0585,0.306
1.591676,-0.0225,-0.2912,-0.1190,0.315
1.601820,0.0425,-0.2332,-0.1095,0.261
1.611920,0.0854,-0.1653,-0.0718,0.199
1.625285,0.1174,-0.1300,-0.0059,0.175
1.632725,0.1382,-0.0671,0.0843,0.175
1.641190,0.1054,-0.0254,0.1313,0.170
1.652852,0.0495,0.0654,0.1299,0.154
1.663622,-0.0108,0.0936,0.0903,0.131
1.674808,-0.0675,0.1450,0.0475,0.167
1.681466,-0.0612,0.1870,-0.0041,0.197
1.690987,-0.0518,0.1734,-0.0229,0.182
1.700878,-0.0199,0.1604,0.0383,0.166
1.710928,0.0057,0.1326,0.0871,0.159
1.725243,0.0214,0.1250,0.1457,0.193
1.732121,0.0001,0.0903,0.1591,0.183
1.741719,-0.0603,0.1230,0.1486,0.202
1.753042,-0.0981,0.1201,0.1585,0.222
1.760229,-0.1446,0.1356,0.1527,0.250
1.770502,-0.1397,0.1102,0.1238,0.217
1.779967,-0.1095,0.1043,0.1260,0.197
1.789751,-0.0615,0.0783,0.0756,0.125
1.801187,-0.0702,0.0889,0.0101,0.114
1.811563,-0.0788,0.0651,-0.0570,0.117
1.819867,-0.0224,0.0657,-0.0843,0.109
1.832618,-0.0255,0.0249,-0.0905,0.097
1.839166,-0.0085,-0.0087,-0.0574,0.059
1.850079,0.0083,-0.0733,0.0058,0.074
1.859397,0.0062,-0.1224,0.0183,0.124
1.869269,0.0463,-0.1982,-0.0009,0.204
1.878704,0.1442,-0.1890,0.0177,0.238
1.889167,0.2693,-0.1081,-0.0292,0.292
1.899231,0.2849,-0.1846,-0.0949,0.352
1.912666,0.1828,-0.2476,-0.1496,0.342
1.920122,0.0953,-0.1912,-0.1256,0.248
1.928500,0.0615,-0.1270,-0.0479,0.149
1.938903,0.0630,-0.0504,0.0163,0.082
1.948509,0.0631,0.0024,0.0335,0.071
1.958261,0.0230,0.0004,0.0468,0.052
1.968128,-0.0010,-0.0176,0.0493,0.052
1.977769,-0.0128,-0.0099,0.0797,0.081
1.988101,-0.0074,0.0691,0.0915,0.115
1.999355,-0.0171,0.1152,0.0849,0.144
2.007681,-0.0146,0.1494,0.0583,0.161
2.020557,-0.0371,0.1723,0.0622,0.187
2.030431,0.0051,0.2162,0.0896,0.234
2.038035,0.0348,0.1860,0.1091,0.218
2.047354,0.0363,0.1234,0.1129,0.171
2.057139,0.0572,0.0812,0.1198,0.156
2.067292,0.0499,0.0743,0.1106,0.142
2.078338,0.0604,0.0752,0.1117,0.148
2.089690,0.0502,0.0262,0.0757,0.094
2.097025,0.0350,-0.0258,0.0653,0.078
2.106973,0.0204,-0.0253,0.0553,0.064
2.120526,0.0480,-0.0345,0.0375,0.070
2.131358,0.0585,-0.0500,0.0367,0.085
2.138827,0.0193,-0.0272,0.0316,0.046
2.146538,0.0154,0.0227,0.0463,0.054
2.156949,0.0051,0.0223,0.0449,0.050
2.174848,-0.0105,-0.0155,0.0451,0.049
2.175535,-0.0101,-0.0151,0.0230,0.029
2.186425,-0.0525,-0.0330,0.0154,0.064
2.197599,-0.0619,0.0010,0.0111,0.063
2.205930,-0.0303,0.0433,0.0018,0.053
2.215954,-0.0295,0.0734,-0.0204,0.082
2.235551,-0.0091,0.0474,0.0044,0.048
2.236078,0.0351,0.0288,0.0396,0.060
2.250704,0.0372,-0.0148,0.0129,0.042
2.257770,0.0425,-0.0401,-0.0378,0.070
2.267959,0.0468,-0.0395,-0.0747,0.097
2.274910,0.0798,-0.0445,-0.0927,0.130
2.285206,0.0784,-0.0320,-0.0817,0.118
2.295584,0.0862,-0.0193,-0.0281,0.093
2.305045,0.0779,-0.0297,0.0096,0.084
2.315906,0.0350,-0.0144,0.0602,0.071
2.337331,-0.0330,-0.0021,0.0738,0.081
2.337887,-0.0901,0.0046,0.0445,0.101
2.345116,-0.1297,-0.0206,-0.0098,0.132
2.354472,-0.1283,-0.0267,-0.0380,0.136
2.363914,-0.1537,-0.0115,-0.0659,0.168
2.374250,-0.1440,-0.0260,-0.0708,0.163
2.384004,-0.1184,-0.0124,-0.0838,0.146
2.393474,-0.0626,0.0179,-0.1049,0.123
2.403628,-0.0452,-0.0149,-0.1097,0.120
2.416582,-0.0055,-0.0268,-0.1034,0.107
2.424663,0.0530,-0.0201,-0.0681,0.089
2.435330,0.0623,0.0014,-0.0351,0.072
2.445457,0.0835,-0.0102,-0.0319,0.090
2.453553,0.0760,-0.0131,-0.0154,0.079
2.463018,0.0752,-0.0173,-0.0151,0.079
2.473154,0.0900,-0.0420,0.0124,0.100
2.483161,0.1012,-0.0508,0.0101,0.114
2.492550,0.0822,-0.0593,0.0227,0.104
2.504216,0.0856,-0.0661,0.0285,0.112
2.518345,0.0832,-0.0576,0.0359,0.107
2.543411,0.0880,-0.0785,0.0035,0.118
2.544009,0.0564,-0.0392,-0.0461,0.083
2.544430,0.0360,-0.0226,-0.0680,0.080
2.552223,0.1109,0.0021,-0.0797,0.137
2.563154,0.0983,0.0777,-0.0965,0.158
2.572253,0.0305,0.1040,-0.1053,0.151
2.582478,0.0030,0.0607,-0.1081,0.124
2.593620,0.0025,0.0144,-0.0956,0.097
2.601709,-0.0365,-0.0021,-0.0297,0.047
2.611716,-0.0446,0.0029,0.0012,0.045
2.639865,-0.0470,0.0212,0.0238,0.057
2.640581,-0.0502,0.0001,0.0326,0.060
2.647651,-0.0411,0.0161,0.0788,0.090
2.655178,-0.0575,0.0139,0.1149,0.129
2.662399,-0.0790,0.0268,0.1428,0.165
2.672135,-0.0783,0.0187,0.1475,0.168
2.686474,-0.0739,0.0129,0.1301,0.150
2.690674,-0.0696,0.0369,0.1134,0.138
2.701274,-0.0831,0.0407,0.0906,0.129
2.711346,-0.0807,0.0668,0.0567,0.119
2.720429,-0.0810,0.0635,0.0410,0.111
2.744919,-0.0572,0.0370,0.0284,0.074
2.745545,-0.0435,0.0010,0.0161,0.046
2.752152,-0.0169,0.0148,0.0110,0.025
2.761611,-0.0091,0.0169,0.0141,0.024
2.774498,-0.0057,-0.0018,-0.0026,0.007
2.783052,-0.0056,-0.0017,-0.0167,0.018
2.795570,-0.0152,-0.0073,-0.0567,0.059
2.806229,0.0270,-0.0382,-0.0565,0.073
2.817314,0.0245,-0.0490,-0.0268,0.061
2.842484,0.0376,-0.0058,-0.0101,0.039
2.843055,0.0212,-0.0130,0.0146,0.029
2.843359,-0.0023,-0.0169,-0.0089,0.019
2.850202,-0.0164,-0.0088,-0.0085,0.020
2.859989,-0.0158,-0.0098,-0.0387,0.043
2.869858,-0.0338,-0.0444,-0.0406,0.069
2.879314,-0.0049,-0.0201,0.0098,0.023
2.889146,0.0135,-0.0105,0.0449,0.048
2.899884,0.0133,-0.0075,0.0689,0.071
2.908526,0.0368,-0.0270,0.0933,0.104
2.921896,0.0779,-0.0214,0.0908,0.122
2.945939,0.0665,-0.0118,0.1182,0.136
2.946589,0.0559,0.0045,0.1065,0.120
2.952661,0.0678,0.0050,0.0966,0.118
2.959947,0.0795,0.0176,0.0560,0.099
2.977018,0.0788,0.0324,0.0181,0.087
2.984187,0.0622,0.0325,-0.0107,0.071
2.997310,0.0458,0.0299,-0.0315,0.063
2.998034,0.0216,0.0469,-0.0286,0.059
3.009249,0.0169,0.0268,-0.0027,0.032
3.018933,0.0055,0.0156,0.0255,0.030
3.046991,0.0054,0.0034,0.0255,0.026
3.047533,-0.0041,-0.0107,0.0191,0.022
3.047831,-0.0226,-0.0043,-0.0092,0.025
3.056990,-0.0409,0.0033,-0.0278,0.050
3.067453,-0.0312,-0.0283,-0.0032,0.042
3.077269,-0.0326,-0.0364,0.0137,0.051
3.088651,-0.0344,-0.0286,0.0167,0.048
3.099646,-0.0290,-0.0200,0.0361,0.050
3.110020,-0.0369,-0.0248,0.0909,0.101
3.116587,-0.0358,-0.0201,0.0859,0.095
3.126930,-0.0202,-0.0034,0.0715,0.074
3.141434,-0.0166,0.0014,0.0693,0.071
3.149411,-0.0336,0.0037,0.0641,0.072
3.156582,-0.0176,-0.0051,0.0351,0.040
3.165938,-0.0300,0.0120,0.0128,0.035
3.177148,-0.0651,-0.0005,-0.0063,0.065
3.187696,-0.0690,-0.0027,-0.0081,0.070
3.196152,-0.0711,-0.0062,-0.0030,0.071
3.205948,-0.0412,-0.0035,0.0043,0.042
3.217448,-0.0030,-0.0180,0.0253,0.031
3.225680,0.0320,0.0160,0.0787,0.086
3.244446,0.0372,0.0077,0.1203,0.126
3.251786,0.0365,0.0095,0.1347,0.140
3.258820,0.0729,0.0077,0.1690,0.184
3.266739,0.0511,-0.0031,0.1591,0.167
3.278058,0.0491,0.0240,0.1398,0.150
3.285420,0.0292,0.0203,0.1051,0.111
3.296602,0.0407,0.0025,0.0646,0.076
3.305053,0.0259,0.0140,0.0186,0.035
3.314746,0.0050,0.0033,0.0042,0.007
3.349943,-0.0045,-0.0071,0.0128,0.015
3.350489,-0.0079,-0.0242,0.0170,0.031
3.350846,0.0022,-0.0138,0.0290,0.032
3.356735,-0.0178,-0.0235,0.0267,0.040
3.364138,0.0115,-0.0275,0.0044,0.030
3.374342,0.0197,-0.0243,0.0092,0.033
3.389606,0.0223,-0.0253,0.0469,0.058
3.399386,0.0331,-0.0290,0.0616,0.076
3.408350,0.0315,-0.0094,0.0508,0.061
3.418962,0.0306,0.0169,0.0249,0.043
3.445514,0.0319,0.0239,0.0005,0.040
3.446111,0.0088,-0.0000,-0.0257,0.027
3.446420,0.0009,0.0183,-0.0360,0.040
3.452846,0.0231,0.0268,-0.0052,0.036
3.463210,0.0260,-0.0082,0.0566,0.063
3.472419,0.0441,-0.0032,0.0766,0.088
3.484188,0.0279,-0.0038,0.0785,0.083
3.493426,0.0317,0.0178,0.0779,0.086
3.506080,0.0174,0.0406,0.0588,0.074
3.514076,0.0050,0.0405,0.0243,0.048
3.522587,-0.0089,0.0307,0.0268,0.042
3.533879,-0.0068,0.0101,0.0166,0.021
3.542108,-0.0051,-0.0117,-0.0057,0.014
3.552237,-0.0060,-0.0311,-0.0200,0.037
3.561982,0.0058,-0.0366,0.0041,0.037
3.571892,0.0051,-0.0281,-0.0030,0.029
3.582389,0.0075,-0.0243,0.0160,0.030
3.591627,0.0205,-0.0355,0.0400,0.057
3.602849,0.0148,-0.0318,0.0419,0.055
3.614424,0.0006,-0.0311,0.0278,0.042
3.628635,-0.0101,-0.0251,0.0134,0.030
3.631862,-0.0006,-0.0128,0.0013,0.013
3.644257,0.0007,0.0020,-0.0139,0.014
3.651269,-0.0032,0.0038,0.0082,0.010
3.661150,-0.0082,-0.0136,0.0130,0.021
3.670757,-0.0032,-0.0130,0.0049,0.014
3.681492,-0.0079,0.0069,0.0246,0.027
3.692484,-0.0062,0.0122,0.0192,0.024
3.703474,-0.0177,0.0051,-0.0119,0.022
3.711025,-0.0257,0.0154,-0.0101,0.032
3.722715,0.0093,0.0111,0.0156,0.021
3.732544,0.0168,0.0038,0.0016,0.017
3.748690,0.0142,0.0020,0.0115,0.018
3.755762,0.0034,-0.0043,0.0206,0.021
3.762356,-0.0130,-0.0197,0.0067,0.024
3.770679,-0.0195,-0.0043,0.0087,0.022
3.781932,-0.0193,-0.0085,0.0381,0.044
3.789728,-0.0049,-0.0290,0.0741,0.080
3.799546,0.0256,-0.0094,0.1171,0.120
3.816074,0.0324,0.0144,0.1342,0.139
3.819377,0.0154,0.0275,0.1031,0.108
3.829517,0.0082,0.0305,0.0838,0.090
3.839264,0.0106,0.0514,0.0617,0.081
3.850460,-0.0071,0.0270,0.0013,0.028
3.860533,-0.0138,0.0216,-0.0318,0.041
3.871777,-0.0168,0.0098,-0.0400,0.045
3.879053,0.0098,-0.0053,-0.0131,0.017
3.888868,0.0252,-0.0276,-0.0180,0.041
3.898935,0.0407,-0.0278,0.0011,0.049
3.909004,0.0261,-0.0420,0.0151,0.052
3.934706,0.0180,-0.0524,0.0228,0.060
3.935359,-0.0059,-0.0254,-0.0131,0.029
3.941703,0.0053,0.0029,-0.0283,0.029
3.950631,0.0044,0.0275,-0.0473,0.055
3.958133,0.0155,0.0231,-0.0473,0.055
3.968628,0.0033,0.0139,-0.0284,0.032
3.978061,-0.0034,-0.0085,0.0128,0.016
3.991311,0.0060,0.0003,0.0538,0.054
3.998288,0.0046,0.0034,0.0779,0.078
4.009658,-0.0232,0.0087,0.0438,0.050
4.032389,-0.0340,0.0014,-0.0014,0.034
4.033036,-0.0192,0.0007,0.0026,0.019
4.039618,0.0008,-0.0096,-0.0015,0.010
4.047988,0.0195,-0.0138,0.0006,0.024
4.058247,0.0398,-0.0103,0.0555,0.069
4.067490,0.0488,-0.0012,0.0656,0.082
4.077510,0.0291,0.0208,0.0744,0.083
4.087898,0.0255,0.0289,0.0605,0.072
4.097149,0.0248,0.0339,0.0222,0.047
4.110559,0.0171,0.0329,0.0099,0.038
4.135292,0.0003,0.0203,0.0287,0.035
4.136018,0.0170,0.0044,0.0185,0.026
4.136480,0.0167,0.0048,0.0184,0.025
4.148424,-0.0138,-0.0198,0.0093,0.026
4.156212,-0.0118,-0.0219,-0.0177,0.031
4.166893,0.0021,-0.0170,-0.0296,0.034
4.175842,0.0039,-0.0212,-0.0175,0.028
4.185856,0.0057,-0.0181,-0.0264,0.032
4.196893,-0.0032,-0.0272,-0.0382,0.047
4.208235,0.0107,-0.0049,0.0049,0.013
4.222119,0.0159,-0.0192,-0.0068,0.026
4.225804,0.0110,-0.0152,0.0263,0.032
4.238978,-0.0025,-0.0196,0.0263,0.033
4.245831,-0.0092,-0.0405,0.0193,0.046
4.255478,-0.0039,-0.0229,0.0193,0.030
4.264683,-0.0084,-0.0129,0.0103,0.019
4.274843,0.0106,-0.0157,0.0004,0.019
4.286670,0.0061,-0.0127,-0.0048,0.015
4.297853,-0.0014,0.0148,-0.0259,0.030
4.312234,0.0159,0.0112,-0.0530,0.056
4.314606,-0.0021,0.0122,-0.0568,0.058
4.336714,0.0294,0.0032,-0.0528,0.060
4.337873,0.0174,0.0073,-0.0528,0.056
4.344076,-0.0137,-0.0041,-0.0492,0.051
4.354065,-0.0348,-0.0064,-0.0588,0.069
4.365012,-0.0355,-0.0153,-0.0535,0.066
4.376264,-0.0262,-0.0105,-0.0238,0.037
4.384239,-0.0020,0.0014,0.0332,0.033
4.394455,0.0239,0.0081,0.0726,0.077
4.403773,0.0362,0.0098,0.0608,0.071
4.413851,0.0384,0.0337,0.0918,0.105
4.426771,0.0142,0.0278,0.0868,0.092
4.433823,0.0128,0.0331,0.0675,0.076
4.443593,0.0086,0.0390,0.0069,0.041
4.453500,-0.0193,-0.0019,-0.0175,0.026
4.465942,-0.0023,0.0080,-0.0125,0.015
4.477679,-0.0152,-0.0146,-0.0088,0.023
4.483421,-0.0189,-0.0236,-0.0111,0.032
4.493211,-0.0128,-0.0279,0.0266,0.041
4.502971,-0.0070,-0.0331,0.0364,0.050
4.516180,0.0194,-0.0473,0.0531,0.074
4.543071,0.0332,-0.0234,0.0668,0.078
4.543786,0.0361,-0.0029,0.0765,0.085
4.544131,0.0146,0.0287,0.0352,0.048
4.554229,-0.0112,0.0434,-0.0089,0.046
4.569454,-0.0277,0.0493,-0.0500,0.075
4.585602,0.0035,0.0418,-0.0557,0.070
4.586301,0.0266,0.0155,-0.0336,0.046
4.593018,0.0125,-0.0317,0.0095,0.035
4.602001,-0.0123,-0.0322,0.0194,0.040
4.614896,-0.0065,-0.0238,0.0262,0.036
4.635895,-0.0229,-0.0152,-0.0168,0.032
4.636635,-0.0028,0.0030,-0.0320,0.032
4.643431,0.0124,-0.0054,-0.0320,0.035
4.652038,0.0189,-0.0070,-0.0079,0.022
4.661670,0.0349,0.0046,0.0403,0.054
4.671216,0.0194,-0.0005,0.0403,0.045
4.683283,0.0055,-0.0035,0.0555,0.056
4.693105,0.0356,0.0201,0.0387,0.056
4.701877,0.0260,0.0192,0.0270,0.042
4.712836,0.0257,0.0052,0.0292,0.039
4.721133,0.0340,-0.0170,0.0277,0.047
4.737977,0.0316,-0.0220,0.0300,0.049
4.740921,0.0096,-0.0229,0.0014,0.025
4.758313,0.0092,-0.0243,0.0170,0.031
4.765383,-0.0074,-0.0286,0.0220,0.037
4.773794,-0.0320,-0.0018,-0.0017,0.032
4.781595,-0.0349,0.0033,-0.0048,0.035
4.793222,-0.0289,0.0043,-0.0186,0.035
4.802649,-0.0545,0.0110,-0.0327,0.064
4.810380,-0.0457,0.0064,-0.0237,0.052
4.825483,-0.0055,0.0087,-0.0117,0.016
4.829565,0.0111,-0.0066,-0.0096,0.016
4.851844,0.0252,-0.0110,0.0074,0.029
4.852853,0.0126,-0.0200,0.0296,0.038
4.859708,0.0004,-0.0264,0.0627,0.068
4.869534,-0.0148,-0.0143,0.0917,0.094
4.880554,-0.0049,-0.0097,0.1036,0.104
4.891966,-0.0099,-0.0083,0.1177,0.118
4.899355,0.0040,-0.0063,0.1035,0.104
4.909130,-0.0093,0.0159,0.0364,0.041
4.919136,0.0049,0.0280,0.0411,0.050
4.943936,0.0396,0.0225,0.0172,0.049
4.944796,0.0295,0.0217,0.0052,0.037
4.951855,0.0186,-0.0012,0.0024,0.019
4.959781,-0.0148,0.0058,-0.0322,0.036
4.970776,-0.0146,0.0058,-0.0592,0.061
4.978203,-0.0127,-0.0127,-0.0370,0.041
4.988150,0.0122,-0.0134,-0.0125,0.022
4.999188,0.0259,-0.0277,0.0361,0.052
5.007775,0.0149,-0.0351,0.0796,0.088
5.020128,0.0192,-0.0269,0.0939,0.100
5.038493,0.0164,-0.0309,0.1082,0.114
5.038963,0.0044,-0.0232,0.0679,0.072
5.046825,0.0200,-0.0043,0.0459,0.050
5.059226,0.0356,0.0078,0.0002,0.036
5.066846,0.0345,0.0173,-0.0217,0.044
5.077547,0.0151,0.0433,-0.0362,0.058
5.086686,0.0078,0.0443,-0.0295,0.054
5.096827,-0.0091,0.0114,-0.0177,0.023
5.106305,-0.0020,-0.0196,0.0352,0.040
5.117685,0.0033,-0.0358,0.0494,0.061
5.139598,-0.0106,-0.0212,0.0634,0.068
5.140098,-0.0192,-0.0115,0.0855,0.088
5.147719,-0.0185,-0.0161,0.0394,0.046
5.157951,-0.0041,-0.0043,0.0034,0.007
5.166000,-0.0193,0.0072,0.0015,0.021
5.175659,-0.0046,0.0069,0.0424,0.043
5.188249,0.0043,-0.0001,0.0444,0.045
5.198644,-0.0160,-0.0052,0.0614,0.064
5.205494,-0.0183,0.0088,0.0590,0.062
5.217680,-0.0064,0.0081,0.0418,0.043
5.243693,-0.0106,0.0008,0.0026,0.011
5.244474,-0.0016,0.0008,-0.0204,0.020
5.251803,0.0140,-0.0090,-0.0136,0.022
5.259171,0.0252,-0.0137,0.0126,0.031
5.266101,0.0177,-0.0113,0.0465,0.051
5.276551,0.0264,-0.0099,0.0704,0.076
5.284559,0.0192,0.0078,0.1014,0.103
5.297998,0.0356,0.0162,0.1053,0.112
5.305639,0.0216,0.0259,0.1340,0.138
5.314362,-0.0120,0.0133,0.1320,0.133
5.330789,0.0332,-0.0040,0.0977,0.103
5.335380,0.0355,-0.0011,0.0768,0.085
5.354955,0.0033,0.0165,0.0575,0.060
5.355507,0.0205,-0.0002,0.0404,0.045
5.366794,0.0020,-0.0009,0.0423,0.042
5.376543,-0.0090,-0.0285,0.0403,0.050
5.384369,0.0014,-0.0116,0.0353,0.037
5.395170,-0.0116,-0.0224,0.0232,0.034
5.403793,-0.0193,-0.0241,-0.0030,0.031
5.414246,-0.0016,-0.0101,-0.0063,0.012
5.425028,0.0100,-0.0098,0.0038,0.015
