accx,accy,accz
-0.2022,-0.05692,-0.20814
-0.092225,0.086175,-0.438075
-0.0251,0.11364,-0.10008
0.0278,0.03535,0.085075
0.020875,-0.0584,0.051775
-0.0338333,-0.0349333,0.0051667
-0.00894,0.02264,-0.0131
0.04355,0.0256,-0.0752
0.0194,0.022275,-0.07825
-0.004975,0.0389,-0.0613
0.007675,0.01785,-0.0103
0.02475,-0.02825,0.034625
0.040675,-0.03215,-0.005825
0.081475,0.018925,-0.052675
0.1407333,0.0533667,-0.0349667
0.20184,0.03428,-0.00422
0.1892,-0.013375,-0.00935
0.1401,-0.0284,-0.011
0.0852,-0.013325,-0.047975
0.0279,0.014275,-0.0936
0.0243,0.019875,-0.08205
0.0647667,0.0288667,-0.0564333
0.0848,0.02718,-0.018
0.0476,-0.01576,-0.06712
-0.053125,-0.0166,-0.13565
-0.1841,0.030525,-0.096325
-0.333625,-0.093125,-0.026225
-0.395875,-0.299875,0.03045
-0.219125,0.322125,0.395475
0.13485,0.07065,0.376
0.301275,-0.1353,0.251025
0.413125,-0.1002,0.105975
0.419875,-0.117,-0.0319
-0.000175,-0.16815,-0.03175
-0.44765,-0.1342,0.03135
-0.341025,-0.161725,0.03905
-0.060925,0.00655,-0.0362
0.09835,0.220375,-0.16975
0.11125,0.404175,-0.20935
0.1162333,0.4263667,-0.1496667
0.02872,0.14868,-0.10836
-0.2096,-0.127825,-0.076275
-0.50828,-0.2143,0.03042
-0.664125,-0.120575,0.194075
-0.468725,-0.08565,0.149975
-0.2014667,-0.0477,0.0573
0.07982,-0.02658,0.04092
0.22695,0.051475,0.092375
0.215375,0.08,0.179
0.20525,0.0458,0.2737
0.130275,-0.01395,0.301225
0.080275,-0.0861,0.25665
0.05575,-0.17505,0.1701
0.045125,-0.1789,0.08535
0.02015,-0.06135,0.01865
0.002,0.061075,-0.064075
0.005225,0.108575,-0.10875
0.0383,0.1172,-0.100325
0.049225,0.105575,-0.057375
0.04725,0.027,-0.015325
0.005,-0.04835,-0.00795
-0.0459,-0.0556,0.011
-0.05594,-0.04338,-0.00502
-0.030375,-0.0533,-0.0312
