accx,accy,accz
1.50745,0.03635,-3.7395
0.7095,-1.86575,-2.0419
-0.393,-2.06195,-0.758
-0.811425,0.003475,0.0086
-1.03425,2.73555,-1.3241
-0.714,2.2768,-1.43615
-0.37445,0.19395,-0.76765
0.1008,-1.6697,-0.0363
0.7948333,-3.7191333,0.5623667
0.891,-4.8708,0.2974
0.5374,-4.55365,-0.12165
0.6513,-3.5023,-0.328
0.858,-2.8813,-0.2676
1.1102333,-2.3178,0.5543333
1.14215,-1.8497,1.6435
0.8718,-1.4057,1.63935
0.6586,-0.74355,1.4043
0.8741,0.45775,0.7895
1.2313,1.9412,0.3806
1.9138,2.9537333,1.4315667
1.043,3.1075,2.4917
-0.58355,4.4815,1.51175
0.55398,4.55738,-3.25188
0.73075,0.5649,-3.0899
-0.7725,-2.3212,-1.84305
-1.0366,-2.608,-0.8088
-1.1335,-1.20245,-0.0468
-0.0437667,1.7707333,-0.5954
2.04645,2.9786,-1.8448
2.14905,1.6949,-1.80505
1.24735,-0.61695,-0.76935
-0.1692,-3.02705,-0.17635
-1.151,-4.7839,-0.2699
-1.3733,-5.5976,-1.00255
-1.28765,-5.4394,-1.35255
-1.0837,-4.33035,-0.8688
-0.6254,-2.6102,-0.2807
-0.5847667,-0.8986,0.3145333
-1.1037,0.7613,0.68785
-1.5693,0.8777,0.8132
-1.5216,-0.07545,0.9996
-0.7412,-0.5126,1.4853
-0.1276667,-0.6037,1.6984667
0.3134,0.1376,1.1316
-0.4216,2.53315,1.4341
-0.219,4.16785,1.855
1.5881,5.8222,-0.3229
2.1046,3.0121,-3.71215
1.63235,0.6551,-3.56385
1.11705,-1.61785,-3.1767
0.096125,-2.955325,-1.652225
-0.1581,-1.15045,0.21535
-0.6469,1.1612,-0.61195
-0.85515,2.63795,-1.653
-0.585175,0.774925,-1.329075
0.0949,-2.10735,0.25005
0.6542,-3.4917,0.64245
0.6607,-3.81885,0.2181
0.7266,-3.16445,-0.20725
0.87595,-2.2897,-0.20245
1.04155,-1.8273,0.1283
1.28225,-1.73765,0.491
1.2943333,-1.6015667,0.9188333
0.3137333,-0.596,0.9198333
0.0128333,1.3398,0.6309
1.1738,2.6562,0.6884
2.5658,2.47435,1.49515
1.2428333,1.2543,3.2900667
-1.4413,1.681,2.3974
-1.2514333,3.4113,-1.6236
0.8388,2.5278,-4.92925
1.29715,-0.0235,-4.84585
-0.520475,-0.9783,-2.750125
-1.5148,0.8449,0.26115
-0.99625,2.23005,0.57345
0.1402,3.0169,-0.7127
1.3641,2.8454,-1.6311
2.598625,0.847025,-1.231975
1.5769,-2.38225,0.41965
0.3776,-4.1018,0.3453
-0.3986,-4.7159,-0.2634
-0.9885667,-4.4151333,-1.1734667
-0.918025,-2.471,-1.0059
-0.60985,-1.16275,-0.014
-0.9999,-0.99025,0.6555
-1.4689,-0.9837,1.13985
-1.6053,-0.834275,1.248125
-1.5025,0.3649,0.95855
-0.86315,2.1982,0.60235
-1.0511,3.2749,0.8669
-0.6772333,3.1148,2.152
1.4534,2.4765,3.11245
2.84765,2.70695,0.91805
2.94935,2.9603,-2.0475
1.51375,0.607875,-4.313925
0.82365,-1.40985,-2.74285
0.74025,-1.23995,-0.8768
0.7834,0.0419,0.3062
0.2547,1.523,-0.2091
-0.502,2.1989333,-1.6293333
-0.6317,0.98675,-1.8056
-0.6452,-0.46555,-0.40695
0.01085,-2.5656,0.7401
0.8117,-4.16185,0.9474
0.9257,-4.3864,0.3675
0.8115333,-3.8231667,-0.3496333
0.8323,-2.7957,-0.2363
0.7761,-2.28665,0.23375
0.7743,-1.85805,0.8451
0.828,-1.5698,1.1643
0.8227333,-1.2624667,1.283
0.1954,-0.12415,1.0546
0.4526,1.0713,0.1859
1.7595,2.1605,-0.1002
2.5246,2.06085,1.36425
0.7069,1.0616,3.62355
-2.0384,2.1861,1.9429333
-2.3141,4.2862,-1.8338
0.1294,4.34595,-3.30595
2.2791333,2.1185,-3.654
0.76295,-0.396,-2.9051
-0.6122,-1.60085,-2.08535
-1.30515,-0.84585,-0.8089
-1.2417,0.1302,-0.1143
-0.36605,0.9624,-0.36935
1.18485,1.77925,-1.0279
2.23245,1.4738,-1.41635
1.7122667,-0.4627,-0.866
0.29195,-2.7653,-0.3781
-0.4691,-3.7815,-0.4767
-1.2848333,-4.4345333,-0.7795333
-1.3043,-4.23185,-0.8661
-1.0006,-3.1326,-0.6442
-0.9333,-1.5318333,-0.0015333
-1.0653,-0.3192,0.8408
-1.39985,-0.10925,0.9151
-1.4485,-0.6144,1.0594
-1.08375,-0.79505,1.2622
-0.6702,-0.45145,1.18315
-0.152875,0.341325,0.653725
-1.2229,1.6592,1.3646
-0.3802,2.5283,2.8622
0.9173,3.0094,3.1097
2.1589,3.2599333,1.3484667
2.90655,3.1202,-1.8677
1.52105,1.53445,-3.2587
0.24465,-0.45265,-3.5888
-0.0905,-2.3241,-3.8962
0.4402333,-2.6378333,-2.6941667
1.146,-0.8237,-0.38505
0.58015,1.37785,0.50735
-0.37835,3.58055,-0.75655
-0.4096,3.8853,-1.5892
-0.6726,1.9032667,-1.2788
-0.9715,-0.92155,-0.1517
-0.1337,-2.94215,0.5738
0.05705,-4.05015,0.182
0.29115,-3.5931,-0.48425
0.8763,-2.6118,-0.7369
1.2947333,-1.9535,-0.5738
1.54875,-1.8328,0.05265
1.6158333,-1.8384667,0.8989667
1.1451,-1.6586,1.0212
0.851,-1.5035,0.937
0.27045,-0.56915,0.724025
0.0112,0.5829,0.3289
0.6365,1.7971667,-0.0234
1.8751,1.982,0.2977
2.13245,1.19525,1.45645
0.11815,0.82325,2.62785
-1.1400667,2.7522333,0.5291
0.4874,3.31405,-1.74105
1.828,2.7139,-2.2104
