accx,accy,accz
-0.39805,-2.32435,-1.28235
-0.3128,-2.3097,-1.3773
-0.2957667,-2.037,-1.4537333
-0.38875,-2.4681,-1.53535
-0.11515,-3.9851,-1.3223
-0.01035,-5.39025,-1.10465
-0.1822,-5.54935,-0.91505
-0.56685,-3.76005,-0.63655
-1.1429,-1.01715,-0.3667
-1.06575,-0.36155,-0.2781
-0.94195,-0.25555,-0.76865
-0.86605,-0.42285,-0.1789
-0.7258,-1.17845,1.48765
-0.0238,-1.6404,2.0758
0.75075,-1.1422,0.43245
1.87665,0.5428,-3.0219
3.39725,1.2676,-5.24715
3.41415,2.4232,-4.30585
1.2264,5.3888,-0.36
-0.12705,5.49195,1.40695
-2.3133,5.38845,2.698
-2.2973,6.916,1.94055
-0.5615,8.8715,-0.50105
0.8247,7.55545,-0.2595
0.6978,3.5383,2.2634
0.28435,-0.8419,2.69235
-0.37815,-2.39225,0.7504
-0.8658,-2.0276,-0.80665
-1.3301,-1.3924,-2.0539
-0.9414,-1.7596,-2.2271
0.1242,-1.93875,-1.62455
1.3843667,-2.7957333,-2.0076
1.65705,-3.37215,-2.3414
1.1713,-3.3459,-2.08555
0.9638,-3.2058,-1.5481
0.3184,-3.6861667,-0.9581667
-0.0417,-4.3395,-1.1296
-0.1925,-4.0348,-1.56005
-0.0776,-2.9893,-1.4434
0.0453,-2.5435,-1.2118
0.2942667,-2.5318333,-1.2959
0.88565,-1.57055,-1.1503
1.5151,-0.463,0.18495
1.50515,-0.4494,1.96935
0.18255,0.1898,2.30705
-0.9129,3.3906,0.2955
-1.89045,5.95585,-2.85065
-1.2146,5.3729,-5.1817
0.2896,3.5997,-4.0115
0.04355,2.08955,-0.6631
-1.1872,2.8594,0.89835
-0.9658,5.57585,1.5055
-0.7484,8.25815,1.79565
-1.20055,6.65115,1.6203
-2.00185,1.89625,1.83745
-1.6196,0.1864,1.3327
-0.4502333,-0.0710667,0.2577
-0.0559,0.2436,-0.9899
-0.0376,0.04005,-1.29705
-0.1805,-0.7065,-1.1226
-0.3231333,-2.2185333,-0.9218667
-0.37175,-3.78445,-1.4385
-0.31405,-4.23095,-1.92435
-0.40035,-3.57765,-2.11855
-0.54645,-1.97105,-2.17395
-0.29315,-1.11225,-2.41595
-0.4986,-1.7662,-2.7378
-0.6301,-2.86715,-2.64785
-0.79175,-4.0267,-1.9896
-1.19915,-4.4976,-1.06735
-1.6339,-3.6538,0.0292
-1.51935,-2.1861,0.71375
-1.29515,-0.69725,0.51915
-0.98575,0.295,-0.5474
-0.4114,0.42875,-1.59035
-0.29795,-0.1027,-0.95505
-0.52395,-1.3634,0.8428
-0.3389,-2.334,1.5983
0.09555,-0.99645,0.2509
0.9393667,2.2060667,-2.6644
1.94725,2.3999,-4.7753
1.9566,2.1386,-3.6357
1.65125,2.6613,-1.1245
-0.2249667,4.1039,2.2866333
0.19335,7.3573,3.03715
1.1153,9.0601,0.7674
1.8356333,8.6864667,-1.6598
0.2165,3.5821,0.46955
-0.5101,-0.8194,2.4252
-0.4998,-3.0664,2.39825
-0.4881667,-2.8735,1.0952
-0.50445,-0.9311,-0.4412
0.16995,-0.21715,-1.2139
1.07415,-0.7104,-1.3568
1.17795,-1.89225,-1.1018
0.88095,-3.01655,-1.0079
0.51395,-3.4341,-1.1713
0.2209,-3.5288,-1.3824
0.21225,-3.29795,-1.24945
0.43595,-2.6164,-0.8709
0.40015,-2.25465,-0.3304
0.09745,-2.18225,-0.16115
-0.336,-2.25865,-0.87315
-0.25385,-2.72305,-1.12355
0.168,-3.22145,0.0908
0.342,-3.3043,1.2075
0.3799667,-2.4536333,1.4692
0.33265,-0.5172,1.0536
-0.26705,-0.02305,0.94255
-1.21455,0.4127,0.61725
-1.7199,2.2997,-1.19105
-0.6278,4.99345,-2.4462
0.5932,4.8162,-3.6967
1.079,3.08215,-3.9146
0.8339,2.15045,-1.6579
0.1812,2.15405,0.4264
0.1116,3.33285,1.38285
0.32805,5.09695,1.16285
0.63945,6.66975,0.78335
0.5716,4.32245,1.3693
-0.33665,0.8431,1.8247
-0.50845,-0.90625,0.74805
-0.40175,-1.62005,-0.4765
-0.2267,-1.8899,-1.2023
-0.2792,-2.2373,-1.29695
-0.53065,-2.3335,-1.4543
-0.48205,-2.4473,-1.66635
-0.87835,-1.66645,-1.3034
-1.0599,-1.3451,-0.85675
-1.10185,-1.6998,-0.56335
-0.7212667,-1.7838333,-0.8901
-0.2041,-1.4118,-1.3051
0.32335,-1.2321,-1.22765
0.601,-1.9976,-0.5492333
0.59155,-2.5485,0.1049
0.73945,-2.46965,-0.11675
0.7839,-2.33375,-0.57515
0.57965,-2.50785,-1.09985
-0.13235,-2.6836,-1.3557
-0.6685,-2.7226,-1.0857
-1.3511,-2.5084,-0.23845
-2.0943,-1.3840333,0.3011667
-0.5941,0.4274,-0.93705
1.55355,1.72415,-2.11335
3.44935,3.12595,-2.1724
3.18705,3.3209,-2.04695
1.14595,2.6171,-1.6449
-0.9868,2.4697,-0.00585
-1.2755,3.27185,1.7995
0.7054,6.08055,3.12635
3.11845,8.1205,1.6374
3.1121,7.5509,-0.86185
1.1035,3.44135,-0.2549
-0.0991,0.2402,1.0273
-0.57075,-1.99215,1.4202
-0.3177667,-3.0100333,1.0594667
0.2175,-1.89115,0.1055
0.79675,-1.3724,-0.802
1.32555,-1.5201,-1.31705
1.5069,-1.96545,-1.31345
1.2681,-2.7393,-1.07425
0.99225,-3.6265,-0.9461
0.78805,-4.0777,-0.87355
0.80225,-4.2815,-0.7535
0.6267,-4.2156,-0.4263
0.516,-3.6151,0.48875
0.4491,-2.78705,0.89585
0.65895,-2.1183,0.14485
1.3602,-1.62095,-0.69075
1.8155,-1.03375,-1.1715
1.57685,-0.82875,-0.57655
1.71155,-1.1805,0.87855
1.5097,-1.5162,2.15005
0.99245,-0.4224,2.0867
0.4386,3.3239,1.05205
0.1612,6.5909,-1.6762
0.22695,4.7044,-5.3976
-0.08925,1.2667,-4.1629
-1.8765,-1.78125,0.31925
-2.04095,-2.58135,1.77455
-0.4472667,2.5885667,1.4362
2.2046,9.4787,0.27205
3.7209,9.4541,-2.17055
0.97245,4.1896,0.29255
-0.385,0.47225,2.95755
-0.40815,-0.82625,1.91635
0.0704,-0.2988,-0.0388
0.454,0.1645,-1.2064
0.9681333,-0.1764667,-1.4053667
0.9423,-1.3955,-0.81475
0.44085,-2.2053,-0.9493
0.07495,-2.723,-1.35055
0.01125,-2.9407,-1.4079
0.11055,-3.06085,-1.3579
0.15015,-2.91415,-1.15775
0.22735,-2.66825,-0.84435
0.21845,-2.5783,-0.73425
0.02715,-2.9085,-0.3731
-0.01305,-2.9203,0.1204
0.2986,-2.47145,0.5448
0.68,-1.8021,0.9831
0.6253,-1.0992,1.27855
0.25785,-0.30275,1.25295
-0.05455,0.2257,0.99355
-0.14285,0.37785,1.0526
-0.4332,0.1649,1.4155
-0.31225,-0.2442,2.08775
0.03785,-1.14155,3.07335
0.1616,-1.3872,2.8549
-0.0311667,0.6958667,-0.165
1.39825,1.6975,-5.24225
2.4043,3.0529,-4.9781
3.79175,4.83285,-2.97105
4.1169,4.35735,-0.77695
2.89035,4.31015,0.2901
3.66835,6.46855,-1.0451
4.12675,8.2357,-1.96195
2.8425,6.51685,-1.7611
1.1157,3.0361,-0.037
-0.39785,-0.1616,0.37825
-0.06945,-1.9576,-0.04535
0.6428,-2.6775,-0.43645
0.84465,-3.374,-0.3723
1.1348,-3.96425,-0.4698
1.6668,-3.99725,-0.73565
2.0759,-3.56695,-0.98035
2.17285,-2.973,-1.1036
