accx,accy,accz
0.3525,0.428,-0.6844
0.3774333,0.1454333,-0.3965
0.08355,-0.00635,-0.07465
-0.0968,-0.077,0.0761
-0.0929,-0.24995,0.1127
-0.074,-0.31735,0.00425
-0.0047,-0.2365,-0.1837
0.04325,-0.0903,-0.28625
0.1064,0.04655,-0.18095
0.13195,0.09235,-0.15495
0.0534,0.14755,-0.11065
-0.00675,0.02975,-0.0434
-0.14315,-0.1297,-0.0666
-0.22255,-0.18225,-0.14485
-0.2264,-0.14315,-0.18985
-0.11615,-0.0932,-0.141
-0.05575,-0.08605,-0.1148
-0.0524,-0.0697,-0.06685
-0.0796,-0.03545,-0.0444
-0.02925,-0.0255,-0.0848
0.023,0.05965,-0.31525
-0.0011,0.0701,-0.4203
0.0699333,-0.0942,-0.1472333
-0.15435,-0.0633,0.0352
-0.0588,-0.13725,-0.1212
0.1954,0.04715,-0.28565
0.3207,0.2334,-0.2642
0.4074,0.301,-0.2323
0.52195,0.035,-0.230975
0.24425,-0.3089,-0.0242
0.08175,-0.29915,0.0808
0.01485,-0.1645,0.0169
-0.02505,-0.09505,-0.1857
-0.19725,0.04885,-0.3045
-0.37545,0.07275,-0.19335
-0.37455,-0.02735,0.01675
-0.22495,-0.1827,0.1504
-0.1539,-0.2572,0.0666
-0.1542,-0.2205,-0.0952
-0.08275,-0.14455,-0.1664
0.01295,-0.1061,-0.0961
0.0841,-0.1049,-0.0413
0.1880333,-0.0664667,-0.0938667
0.1866,0.1209667,-0.2559667
0.1013,0.0974,-0.2624
0.0779,-0.0072667,-0.2392667
0.11555,-0.145275,-0.03585
0.0721,-0.07915,-0.08705
0.1032,-0.0697,-0.00565
0.0715,-0.08,-0.1252
-0.0049,-0.0792,-0.1161
-0.018225,-0.173775,-0.085725
-0.0776,-0.1632,-0.0189
-0.133,-0.13135,-0.0093
-0.154,-0.07685,0.0336
-0.0822,-0.0261,-0.0029
0.01275,-0.0191,-0.02185
0.08295,-0.07955,-0.11145
0.0017667,-0.1264,-0.1914
-0.06695,-0.1616,-0.20405
-0.0706,-0.0714,-0.1895
-0.0601,-0.0006,-0.1978
0.0334,0.0751667,-0.1912667
0.1319,-0.0564667,-0.0885333
0.02925,-0.1463,0.00505
-0.0793,-0.14225,0.0205
-0.08015,-0.1576,-0.0284
0.02315,-0.14155,-0.0353
0.003,-0.12225,-0.07335
-0.0157,-0.102,-0.1144
-0.015,-0.0789333,-0.1089667
-0.0477,-0.00345,-0.2431
0.01065,-0.017,-0.1207
0.0553,-0.07625,-0.06205
0.0438,-0.1069,-0.1832
0.0408667,-0.1207667,-0.0737
0.00615,-0.1375,-0.0809
-0.0047,-0.1338,-0.06525
0.0207,-0.0964,-0.1397
0.0599,-0.0892,-0.11765
0.0417,-0.07455,-0.06945
0.0248,-0.07865,-0.05805
0.0162,-0.1083,-0.1012
-0.01305,-0.1477,-0.0723
-0.0219,-0.168,-0.0796
-0.0360333,-0.1217,-0.1772333
-0.0389,-0.09205,-0.1394
0.0114,-0.1001,-0.0753
0.00105,-0.12295,-0.0425
-0.03435,-0.0797,-0.0642
-0.0547,-0.0935,-0.10475
-0.0237,-0.0695,-0.1615
0.0344667,-0.1161667,-0.1317333
0.0232,-0.0968,-0.0783
0.02915,-0.0964,-0.0566
0.01865,-0.10885,-0.0441
-0.0148,-0.1338333,-0.0829333
-0.0096,-0.11595,-0.09915
-0.0599,-0.0913,-0.1514
-0.01295,-0.0959,-0.0461
0.0484333,-0.0560667,-0.1102
0.0846,-0.03985,-0.0786
0.0974,-0.0889,-0.0085
0.0131,-0.11335,-0.09255
0.01125,-0.2303,-0.0589
0.028,-0.1083,-0.1116
0.05615,-0.09235,-0.0676
0.0108,-0.0999,-0.0238
-0.0461,-0.0932,-0.0071
-0.0612,-0.0794,-0.0162
-0.069625,-0.106475,-0.072825
-0.0442,-0.1298,-0.0577
-0.0425,-0.07605,-0.09975
-0.01805,-0.0616,-0.0743
-0.0054,-0.0406,-0.0707
0.0131333,-0.0905333,-0.0630333
0.0256,-0.15555,-0.079
0.04035,-0.10955,-0.0831
0.05465,-0.07465,-0.10765
0.0404,-0.1024,-0.09935
0.0195,-0.10465,-0.09795
0.01395,-0.0844,-0.09825
0.00835,-0.0885,-0.07615
0.0071,-0.0851,-0.0909
-0.0152,-0.0832,-0.1091
-0.0390333,-0.1084667,-0.0761333
-0.0441,-0.0855,-0.1485
0.006,-0.13735,-0.0015
-0.0005,-0.11595,-0.0892
0.00975,-0.06925,-0.10755
-0.00975,-0.14875,-0.1074
-0.00215,-0.1675,-0.05905
0.01215,-0.08745,-0.1682
0.0317,-0.0617,-0.14865
-0.01335,-0.05015,-0.09235
-0.04725,-0.08175,-0.0337
-0.0223,-0.1356,-0.0681
0.0003,-0.1481,-0.08225
0.01435,-0.1116,-0.03095
0.0042,-0.09965,-0.1103
0.00265,-0.078,-0.0967
0.0104667,-0.0925667,-0.0748667
0.0328,-0.12845,-0.0483
0.0477,-0.1075,-0.0709
0.0168333,-0.0803667,-0.1057333
-0.00735,-0.10315,-0.06745
-0.02805,-0.1129,-0.06335
-0.00175,-0.1009,-0.11505
0.0088,-0.0749,-0.11775
0.0206,-0.0824,-0.0871
0.0053667,-0.0873,-0.0670333
-0.01705,-0.101,-0.0788
-0.0138,-0.0825,-0.171
-0.0418,-0.0817,-0.1956
0.018375,-0.124175,-0.02455
-0.03485,-0.06995,-0.1842
0.02105,-0.06395,-0.061
-0.0269,-0.13385,-0.10935
-0.01565,-0.17205,-0.05735
0.0374,-0.1044,-0.1613
0.0189333,-0.0779,-0.1268
-0.08115,-0.1252,0.0261
-0.13185,-0.09785,-0.0406
-0.03185,-0.09275,-0.1313
0.0457,-0.0691,-0.1952
0.0633,-0.0946667,-0.1121
0.0566,-0.0965,-0.0836
0.0838,-0.08665,-0.0577
0.0979,-0.0871,-0.0611
0.0579333,-0.1151667,-0.0923
0.00225,-0.09585,-0.08195
-0.0109,-0.0816,-0.1052
0.00595,-0.09825,-0.08845
0.0039,-0.0953,-0.0685
-0.0518333,-0.0927667,-0.0615667
-0.06845,-0.08105,-0.11185
-0.02165,-0.0979,-0.121
-0.00945,-0.1071,-0.0916
-0.0179,-0.1077,-0.0708
-0.0354333,-0.1196667,-0.049
-0.05315,-0.1051,-0.1075
-0.0006,-0.143,0.02765
0.02255,-0.1239,-0.1779
0.0172,-0.0331,-0.1613
0.0709667,-0.0127,-0.0155
0.0349,-0.14385,-0.05055
-0.0018,-0.1574,-0.11375
-0.02745,-0.0923,-0.1962
-0.0004,-0.0546333,-0.1145667
0.0029,-0.0543,-0.0817
-0.0400333,-0.108,-0.0415333
-0.0821,-0.1465,-0.0461
-0.0301,-0.16455,-0.0546
0.04725,-0.1061,-0.09315
0.08415,-0.07525,-0.12585
0.0321,-0.07145,-0.11745
-0.0063,-0.0818,-0.06755
0.0472,-0.12745,-0.03495
0.01875,-0.10985,-0.07965
-0.0158667,-0.0923333,-0.0825333
-0.0534,-0.0908,-0.0498
-0.02005,-0.08485,-0.0841
0.03855,-0.10675,-0.1471
0.0209,-0.1103,-0.1503
-0.0044,-0.1119,-0.0672
-0.0742,-0.092,-0.0169
-0.05525,-0.09105,-0.06325
-0.02395,-0.0651,-0.16025
0.0287,-0.1027,-0.0468
0.0295,-0.1073,-0.0686
-0.00135,-0.0662,-0.07545
-0.00315,-0.07585,-0.05525
-0.05105,-0.14315,-0.07975
5e-05,-0.14015,-0.0936
0.0424,-0.0822,-0.2234
0.051,-0.0681667,-0.2313333
