time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.596730,-0.0096,-0.0780,0.0828,0.114
2.602820,-0.0287,-0.0750,0.0822,0.115
2.606382,-0.0168,-0.0768,0.0936,0.122
2.611509,-0.0074,-0.0644,0.1097,0.127
2.616873,0.0186,-0.0521,0.1068,0.120
2.622790,-0.0078,-0.0446,0.1230,0.131
2.626367,0.0040,-0.0586,0.1272,0.140
2.631159,0.0110,-0.0345,0.1149,0.120
2.636292,0.0133,-0.0297,0.1123,0.117
2.642370,0.0013,-0.0178,0.1004,0.102
2.645928,0.0014,-0.0227,0.0863,0.089
2.651072,-0.0103,-0.0228,0.0868,0.090
2.656031,-0.0219,-0.0206,0.0589,0.066
2.661055,-0.0262,-0.0208,0.0670,0.075
2.665782,-0.0257,-0.0233,0.0608,0.070
2.670905,-0.0204,-0.0117,0.0499,0.055
2.675763,-0.0507,-0.0073,0.0416,0.066
2.680770,-0.0594,-0.0100,0.0333,0.069
