time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.190287,0.0903,-0.1793,-0.0941,0.222
1.199471,0.0589,-0.1754,-0.1178,0.219
1.209695,0.0143,-0.1631,-0.0751,0.180
1.222303,-0.0399,-0.1648,-0.0137,0.170
1.229259,-0.0828,-0.1760,-0.0012,0.195
1.239101,-0.0655,-0.1756,-0.0590,0.196
1.249029,-0.0483,-0.1827,-0.1358,0.233
1.260301,0.0030,-0.2068,-0.1929,0.283
1.271994,0.0615,-0.1921,-0.2286,0.305
1.278855,0.0926,-0.1753,-0.1327,0.239
1.288844,0.0892,-0.1604,-0.0460,0.189
1.298938,0.0728,-0.1511,-0.0467,0.174
1.315013,0.0624,-0.1632,-0.0638,0.186
1.321218,0.0554,-0.1897,-0.0747,0.211
1.328259,0.0704,-0.1944,-0.0813,0.222
1.339015,0.0733,-0.2048,-0.0645,0.227
1.350496,0.0501,-0.2140,-0.0386,0.223
1.358004,0.0048,-0.2134,-0.0324,0.216
1.368117,-0.0423,-0.2250,0.0126,0.229
1.378473,-0.0539,-0.2260,0.0500,0.238
1.388006,-0.0599,-0.2177,0.0617,0.234
1.397991,-0.0214,-0.2003,0.0335,0.204
1.412391,0.0310,-0.2128,0.0083,0.215
1.419074,0.0763,-0.1786,0.0074,0.194
1.428402,0.0731,-0.1884,-0.0142,0.203
1.437133,0.1011,-0.1983,0.0089,0.223
1.447609,0.1108,-0.2129,0.0493,0.245
1.457300,0.0987,-0.2110,0.0891,0.249
1.467220,0.0503,-0.2274,0.1088,0.257
1.476935,-0.0032,-0.2141,0.0955,0.234
1.486790,-0.0608,-0.1956,0.0923,0.225
1.498488,-0.1199,-0.1848,0.0832,0.235
1.514716,-0.1671,-0.1957,0.0960,0.275
1.522969,-0.1405,-0.2146,0.0928,0.273
1.530028,-0.0955,-0.2033,-0.0340,0.227
1.536312,-0.0752,-0.1885,-0.1411,0.247
1.546377,-0.0293,-0.1722,-0.2003,0.266
1.556634,0.0404,-0.1945,-0.1119,0.228
1.566310,0.0998,-0.1994,0.0423,0.227
1.576145,0.1147,-0.2061,0.0034,0.236
1.585645,0.0880,-0.2026,-0.1567,0.271
1.599450,0.0557,-0.1446,-0.2139,0.264
1.606401,0.0611,-0.1110,-0.0944,0.158
1.615869,0.0407,-0.1049,0.0705,0.133
1.625248,-0.0306,-0.1623,0.0540,0.174
1.636248,-0.0791,-0.1998,-0.0412,0.219
1.645413,-0.0967,-0.2545,-0.0416,0.275
1.655102,-0.0607,-0.2632,-0.0144,0.271
1.665063,0.0192,-0.2315,-0.0427,0.236
1.675133,0.0609,-0.1601,-0.0757,0.187
1.685730,0.0574,-0.1394,-0.1012,0.182
1.694747,0.0189,-0.1186,-0.1699,0.208
1.706421,-0.0179,-0.1224,-0.1823,0.220
1.718293,-0.0273,-0.1616,-0.1245,0.206
1.725325,-0.0156,-0.1776,-0.0731,0.193
1.734058,0.0147,-0.1858,-0.0762,0.201
1.744243,0.0424,-0.1896,-0.0860,0.212
1.754260,0.0769,-0.1773,-0.0544,0.201
1.764871,0.0986,-0.1576,0.0096,0.186
1.776270,0.0881,-0.1557,-0.0352,0.182
1.784432,0.0843,-0.1441,-0.1165,0.204
1.794569,0.0798,-0.1458,-0.1834,0.248
1.803910,0.0979,-0.1485,-0.1800,0.253
1.818940,0.1122,-0.1494,-0.1444,0.236
1.825654,0.0498,-0.1473,-0.0933,0.181
1.833551,0.0187,-0.1544,-0.0572,0.166
1.850416,0.0036,-0.1707,-0.0351,0.174
1.853954,-0.0292,-0.1697,-0.0139,0.173
1.865462,-0.0259,-0.1823,-0.0067,0.184
1.873078,-0.0026,-0.2010,-0.0172,0.202
1.882913,0.0467,-0.2126,-0.0211,0.219
1.892789,0.0710,-0.2204,-0.0395,0.235
1.902854,0.0644,-0.1981,-0.0476,0.214
1.919729,0.0440,-0.1741,-0.0862,0.199
1.929026,0.0406,-0.1530,-0.0938,0.184
1.935593,0.0480,-0.1312,-0.1107,0.178
1.944468,0.0631,-0.1269,-0.1694,0.221
1.952284,0.0754,-0.1328,-0.2035,0.254
1.962218,0.0767,-0.1356,-0.1730,0.233
1.972152,0.0828,-0.1505,-0.1306,0.216
1.982053,0.0515,-0.1765,-0.0775,0.200
1.991980,0.0211,-0.2096,-0.0089,0.211
2.003900,0.0115,-0.2412,0.0471,0.246
2.022013,0.0145,-0.2311,-0.0038,0.232
2.022624,0.0448,-0.1796,-0.0797,0.202
2.035788,0.0690,-0.1413,-0.1118,0.193
2.041382,0.1303,-0.1594,-0.0629,0.215
2.053261,0.1455,-0.1664,-0.0087,0.221
2.061206,0.1346,-0.1859,-0.1101,0.255
2.071127,0.0929,-0.1678,-0.2660,0.328
2.080889,0.0611,-0.1284,-0.2949,0.327
2.091066,0.0766,-0.1161,-0.1740,0.223
2.103808,0.0431,-0.1109,0.0211,0.121
2.119027,0.0008,-0.1302,0.0746,0.150
2.120321,-0.0704,-0.1625,0.0609,0.187
2.131166,-0.0599,-0.2047,0.1472,0.259
2.140452,-0.0073,-0.2497,0.1525,0.293
2.151854,0.0483,-0.2451,0.0263,0.251
2.160270,0.0828,-0.2289,-0.0653,0.252
2.170026,0.0870,-0.1962,-0.1288,0.250
2.179882,0.0908,-0.1690,-0.1752,0.260
2.190658,0.0831,-0.1287,-0.1894,0.244
2.204998,0.0787,-0.1255,-0.1807,0.234
2.210879,0.0847,-0.1416,-0.1411,0.217
2.219364,0.0908,-0.1499,-0.1115,0.208
2.231450,0.0489,-0.1505,-0.0385,0.163
2.239487,0.0343,-0.1687,0.0238,0.174
2.249320,0.0333,-0.1683,0.0244,0.173
2.259333,0.0693,-0.1616,-0.0213,0.177
2.269458,0.1143,-0.1790,-0.1238,0.246
2.280535,0.1280,-0.1820,-0.2006,0.300
2.289001,0.1357,-0.1825,-0.1759,0.288
2.299087,0.0732,-0.1728,-0.1221,0.224
2.310353,-0.0112,-0.1675,-0.0702,0.182
2.323346,-0.0621,-0.1743,-0.0582,0.194
2.330067,-0.0697,-0.1753,-0.0505,0.195
2.338531,-0.0327,-0.1673,-0.0527,0.178
2.348498,-0.0023,-0.1901,-0.0423,0.195
2.359184,0.0336,-0.2091,-0.0565,0.219
2.370418,0.0334,-0.1945,-0.0702,0.209
2.378043,0.0264,-0.1637,-0.0848,0.186
2.388757,0.0080,-0.1648,-0.0990,0.192
2.399646,-0.0367,-0.1523,-0.1020,0.187
2.407765,-0.0478,-0.1643,-0.1015,0.199
2.422739,-0.0201,-0.1870,-0.1170,0.221
2.429303,0.0111,-0.2041,-0.1027,0.229
2.437322,0.0471,-0.2163,-0.0725,0.233
2.448701,0.0775,-0.2141,-0.0370,0.231
2.457181,0.0554,-0.2181,-0.0016,0.225
2.467203,0.0095,-0.1899,0.0262,0.192
2.477214,-0.0607,-0.1558,0.0087,0.167
2.487047,-0.1034,-0.1618,-0.0259,0.194
2.496925,-0.0951,-0.1669,-0.0836,0.210
2.507874,-0.0581,-0.1669,-0.0803,0.194
2.523289,0.0056,-0.1881,-0.1233,0.225
2.530058,0.0502,-0.1859,-0.0426,0.197
2.538424,0.0287,-0.2113,0.0152,0.214
2.546497,0.0257,-0.2037,-0.0083,0.205
2.556551,0.0073,-0.1773,-0.0454,0.183
2.566807,0.0075,-0.1654,-0.1069,0.197
2.576124,0.0523,-0.1650,-0.0127,0.174
