time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.443286,0.1496,-0.5537,0.5596,0.801
0.454707,0.1185,-0.5641,0.3694,0.685
0.462283,0.1370,-0.5074,0.1968,0.561
0.470035,0.1695,-0.4355,0.1032,0.479
0.480693,0.2149,-0.4014,0.0649,0.460
0.489685,0.2635,-0.3730,0.1151,0.471
0.499446,0.2764,-0.3713,0.1720,0.494
0.509630,0.3040,-0.3701,0.1908,0.516
0.519273,0.3077,-0.3662,0.1538,0.502
0.529815,0.3127,-0.3476,0.0825,0.475
0.541052,0.2783,-0.3336,0.0317,0.436
0.548541,0.2433,-0.2883,0.0397,0.379
0.558633,0.2173,-0.2595,0.0840,0.349
0.569775,0.2201,-0.2490,0.1484,0.364
0.578591,0.2128,-0.2504,0.1833,0.376
0.588976,0.2368,-0.3100,0.1626,0.423
0.598260,0.2210,-0.3743,0.1499,0.460
0.609175,0.1979,-0.3626,0.1472,0.438
0.619992,0.1827,-0.3647,0.1896,0.450
0.627881,0.1519,-0.3785,0.2289,0.468
0.638396,0.1106,-0.4087,0.1941,0.466
0.648084,0.0641,-0.4786,0.1618,0.509
0.657630,0.0179,-0.6277,0.1353,0.642
0.667885,-0.0610,-0.7786,0.1013,0.788
0.677945,-0.2031,-0.9052,0.0258,0.928
0.687909,-0.3472,-1.0646,-0.0287,1.120
0.698631,-0.4558,-1.1406,-0.0474,1.229
0.709484,-0.6054,-1.1121,-0.0400,1.267
0.717798,-0.7708,-0.9652,0.0079,1.235
0.728121,-0.8405,-0.7432,0.1224,1.129
0.737185,-0.8661,-0.4404,0.2886,1.014
0.747277,-0.8105,-0.0822,0.4373,0.925
0.771762,-0.7396,0.3462,0.5339,0.976
0.772530,-0.6436,0.8124,0.6454,1.221
0.777425,-0.5864,1.2039,0.7640,1.542
0.789744,-0.4952,1.5566,0.9309,1.880
0.796240,-0.3193,1.8589,0.9180,2.098
0.806690,-0.1369,1.9918,0.7910,2.147
0.816547,-0.0380,1.7437,0.7120,1.884
0.826366,-0.1903,1.1758,0.8631,1.471
0.837018,-0.4824,0.4737,1.0746,1.270
0.846201,-0.6963,-0.2196,1.0675,1.293
0.859454,-0.8290,-0.7866,0.8632,1.432
0.866678,-0.8416,-1.2208,0.7663,1.669
0.878367,-0.7627,-1.5103,0.7908,1.868
0.885647,-0.6778,-1.6445,0.7494,1.930
0.895930,-0.6582,-1.7056,0.4990,1.895
0.906838,-0.6265,-1.7486,0.1423,1.863
0.915665,-0.5906,-1.7064,-0.2428,1.822
0.938666,-0.5358,-1.6175,-0.2347,1.720
0.939702,-0.4448,-1.4765,-0.1287,1.547
0.949429,-0.4137,-1.3743,0.0224,1.435
0.968553,-0.3692,-1.2912,0.1969,1.357
0.969469,-0.3408,-1.2398,0.3478,1.332
0.977530,-0.3513,-1.2160,0.4535,1.345
0.985217,-0.3135,-1.2191,0.5015,1.355
0.996606,-0.3227,-1.1297,0.4956,1.275
1.004479,-0.2992,-0.9470,0.4662,1.097
1.014732,-0.2935,-0.6805,0.4011,0.843
1.029246,-0.2795,-0.3974,0.4314,0.650
1.041679,-0.2910,-0.1249,0.5417,0.627
1.050226,-0.3281,0.1057,0.7152,0.794
1.054283,-0.3090,0.2554,0.9524,1.033
1.068642,-0.2965,0.2995,1.1610,1.235
1.076016,-0.2679,0.2182,1.2704,1.317
1.083762,-0.3613,0.0240,1.4601,1.504
1.093231,-0.5020,-0.1918,1.5315,1.623
1.103923,-0.4809,-0.3141,1.4568,1.566
1.115299,-0.3460,-0.3999,1.3078,1.411
1.126105,-0.2369,-0.4272,1.2687,1.359
1.136686,-0.2021,-0.4782,1.2061,1.313
1.143672,-0.2046,-0.5587,1.1720,1.314
1.155361,-0.2270,-0.6406,1.1853,1.366
1.163069,-0.2910,-0.7112,1.2199,1.442
1.179493,-0.4549,-0.7409,1.2647,1.535
1.186799,-0.6676,-0.6799,1.1961,1.529
1.196605,-0.8812,-0.4915,1.0383,1.448
1.203772,-1.0812,-0.1987,1.0182,1.498
1.215573,-1.2289,0.0659,1.0677,1.629
1.226731,-1.3602,0.2641,1.0884,1.762
1.234122,-1.3948,0.4271,1.0801,1.815
1.242460,-1.4134,0.5794,1.0972,1.881
1.252390,-1.4057,0.6688,1.1639,1.944
1.263689,-1.3895,0.6317,1.2417,1.968
1.283897,-1.3180,0.5827,1.1441,1.840
1.284630,-1.1155,0.6352,0.8639,1.547
1.291569,-0.7555,0.9939,0.5053,1.347
1.305743,-0.3695,1.5742,0.1358,1.623
1.312245,-0.0378,2.0658,-0.3324,2.093
1.321766,0.3450,2.4931,-0.9206,2.680
1.331718,0.7555,2.8718,-1.2974,3.241
1.340965,1.0498,3.1072,-1.4557,3.588
1.351282,1.0804,3.0453,-1.5093,3.566
1.364277,0.9980,2.5886,-1.6258,3.216
1.384480,1.0478,1.8955,-1.7357,2.776
1.385382,1.0399,0.4938,-1.7287,2.077
1.392394,1.0087,-1.3916,-1.6140,2.358
1.408610,1.0956,-2.6828,-1.4164,3.226
1.409974,1.2085,-3.3262,-1.4823,3.837
1.422273,1.3013,-3.3828,-1.5508,3.942
1.429946,1.2212,-2.8797,-1.4216,3.436
1.440340,0.9755,-1.9270,-1.2626,2.502
1.450901,0.6400,-0.8266,-1.0591,1.488
1.465198,0.3808,0.2252,-0.9416,1.040
1.470148,0.2003,1.1825,-0.9747,1.545
1.484108,0.2304,1.9829,-0.8467,2.168
1.500486,0.4882,2.5564,-0.6338,2.679
1.501548,0.8943,2.9802,-0.4689,3.147
1.509574,1.2936,2.8595,-0.2278,3.147
1.519870,1.5065,2.0233,0.0278,2.523
1.529846,1.5610,0.5271,0.2600,1.668
1.541086,1.3503,-0.7276,0.3007,1.563
1.555579,0.8977,-1.5485,0.2085,1.802
1.559128,0.4921,-2.1375,-0.1307,2.197
1.573231,0.2277,-2.5372,-0.2945,2.564
1.580545,-0.0168,-2.7345,-0.3290,2.754
1.589981,-0.2481,-2.7571,-0.3017,2.785
1.598853,-0.4598,-2.6957,-0.2127,2.743
1.608672,-0.5666,-2.6200,-0.0689,2.681
1.619891,-0.5708,-2.5393,0.2122,2.611
1.631124,-0.5589,-2.3546,0.5371,2.479
1.641378,-0.3588,-2.0821,0.7719,2.249
1.648445,-0.1271,-1.7003,0.7323,1.856
1.658332,0.0056,-1.2896,0.6350,1.437
1.668201,0.0911,-0.8802,0.5697,1.052
1.687586,0.1033,-0.5797,0.6218,0.856
1.688370,0.0728,-0.4564,0.6040,0.761
1.703126,0.0660,-0.5177,0.5822,0.782
1.710067,0.0225,-0.6845,0.6800,0.965
1.720042,-0.0554,-0.8098,0.8007,1.140
1.727654,-0.0868,-0.8904,0.8548,1.237
1.737189,-0.0954,-1.0129,0.9273,1.377
1.748133,-0.1618,-1.0875,0.9469,1.451
1.758571,-0.2192,-1.1616,0.8729,1.469
1.778108,-0.2329,-1.0858,0.7866,1.361
1.778771,-0.2148,-0.7554,0.7436,1.082
1.787166,-0.1553,-0.3332,0.6777,0.771
1.803400,-0.0463,0.0543,0.5534,0.558
1.811027,0.1394,0.2303,0.3452,0.438
1.816429,0.2861,0.2251,0.2369,0.434
1.826919,0.3562,0.1900,0.3862,0.559
1.836736,0.3446,0.1185,0.7406,0.825
1.846457,0.2929,-0.0037,1.2300,1.264
1.857750,0.1526,-0.0772,1.7889,1.797
1.877455,-0.0578,0.0235,2.1368,2.138
1.878226,-0.3296,0.3275,2.3256,2.372
1.893261,-0.6992,0.8425,2.2539,2.506
1.895631,-1.0697,1.6125,1.6928,2.571
1.905860,-1.0122,2.6674,0.9940,3.021
1.916295,-0.2887,4.0060,0.1523,4.019
1.925503,0.9903,5.1706,-0.6338,5.303
1.935456,2.3822,5.5778,-1.1945,6.182
1.945217,3.4034,5.0476,-1.5424,6.280
1.955584,3.6512,3.6453,-1.6252,5.409
1.971594,2.7637,1.9285,-1.4486,3.668
2.005652,1.5605,0.3638,-1.2980,2.062
2.006676,0.7162,-1.0720,-1.3519,1.868
2.007150,-0.1119,-2.2993,-1.7678,2.902
2.007579,-0.8990,-3.1101,-2.3785,4.017
2.014331,-1.6216,-3.3285,-2.9902,4.759
2.024425,-2.2818,-3.0346,-3.2922,5.025
2.043213,-2.6702,-2.1980,-3.1848,4.702
2.046843,-2.7238,-0.8437,-2.6585,3.899
2.056579,-2.3870,1.1338,-1.9902,3.308
2.064020,-1.8839,2.9962,-1.5959,3.882
2.074345,-1.3190,4.3191,-1.5790,4.784
2.096353,-0.2638,5.0611,-1.5643,5.304
2.097271,0.8477,4.9795,-1.7480,5.345
2.103441,1.2049,4.1561,-1.9714,4.755
2.113206,1.1800,2.8562,-1.8567,3.605
2.123258,1.0575,1.3743,-1.4490,2.260
2.134117,0.9056,-0.1096,-0.9582,1.323
2.145566,0.7658,-1.4709,-0.6422,1.778
2.152755,0.5508,-2.5355,-0.5104,2.644
2.162746,0.2983,-3.3595,-0.5668,3.420
2.179955,-0.0592,-4.0381,-0.6584,4.092
2.187674,-0.2912,-4.5750,-0.7876,4.651
2.194043,-0.4819,-4.9540,-0.9441,5.066
2.202097,-0.6812,-5.1025,-1.1639,5.278
2.212168,-0.8361,-4.9480,-1.3378,5.193
2.223920,-0.9782,-4.4780,-1.3507,4.778
2.234800,-1.0318,-3.6887,-1.3037,4.046
2.241907,-0.9689,-2.7410,-1.2108,3.149
2.252170,-0.9729,-1.9946,-1.0469,2.454
2.262146,-0.9413,-1.5681,-0.7951,1.994
2.271649,-0.7586,-1.2525,-0.4773,1.540
2.290160,-0.6002,-1.0457,-0.1158,1.211
2.291668,-0.5581,-0.9374,0.1632,1.103
2.304095,-0.6362,-0.8226,0.2880,1.079
2.313791,-0.8220,-0.6991,0.2711,1.113
2.321490,-0.9909,-0.4431,0.2662,1.118
2.332042,-1.0618,-0.0396,0.2631,1.095
2.341748,-1.1560,0.2087,0.4807,1.269
2.351482,-1.2417,0.3944,0.8215,1.540
2.361790,-1.2499,0.5563,1.1951,1.817
2.373356,-1.2925,0.6880,1.3825,2.014
2.394036,-1.2147,0.8457,1.4274,2.056
2.394829,-1.1045,1.0612,1.3304,2.029
2.402361,-1.1467,1.3519,1.1865,2.133
2.410717,-1.4231,1.7473,0.9900,2.461
2.421508,-1.4041,2.3184,0.9093,2.859
2.430801,-0.9461,2.8040,1.0541,3.141
2.440503,-0.0287,3.2590,1.1860,3.468
2.451085,1.1567,3.9035,0.9888,4.190
2.460571,2.0228,4.4834,0.3669,4.932
2.474236,2.6040,4.9100,-0.4140,5.573
2.493502,2.9398,4.9886,-1.3038,5.935
2.494331,2.8999,4.4516,-2.5673,5.901
2.500641,2.6906,3.2412,-3.6005,5.542
2.510550,2.2376,2.0141,-3.9075,4.933
2.520181,1.8361,1.0402,-3.6398,4.207
2.529278,1.5937,0.0638,-3.4731,3.822
2.540020,1.4232,-1.1464,-3.5476,3.991
2.549589,0.9162,-2.1107,-3.4708,4.164
2.561147,0.0717,-2.7118,-2.8789,3.956
2.575565,-0.8442,-2.9500,-2.0131,3.670
2.579576,-1.5247,-2.8591,-1.1957,3.454
2.604400,-1.4729,-2.6673,-0.5922,3.104
2.605424,-1.3697,-2.1362,-0.3889,2.567
2.612374,-1.4432,-1.2811,-0.7048,2.054
2.619584,-1.3224,0.0512,-1.0223,1.672
2.628618,-1.0858,1.2838,-1.3027,2.127
2.638803,-0.9354,2.1515,-1.5145,2.792
2.651398,-0.7677,2.7462,-1.5603,3.250
2.662125,-0.3720,2.9124,-1.3635,3.237
2.676164,-0.0519,2.3966,-1.0627,2.622
2.680301,0.1476,1.3053,-0.7559,1.516
2.713315,0.4254,0.1591,-0.4024,0.607
2.714044,0.7044,-0.9101,-0.0135,1.151
2.714484,0.8426,-1.9171,0.2087,2.104
2.722741,0.8184,-2.7354,0.2493,2.866
2.730634,0.6988,-3.2541,0.1640,3.332
2.739905,0.5231,-3.5318,-0.0901,3.571
2.747685,0.3191,-3.5233,-0.4835,3.571
2.761685,0.2360,-3.3188,-0.8324,3.430
2.767483,0.2856,-2.9593,-0.9456,3.120
2.777568,0.3797,-2.6037,-0.8750,2.773
2.818509,0.4314,-2.3999,-0.7725,2.558
2.819309,0.5022,-2.3006,-0.5730,2.423
2.819746,0.5070,-2.3063,-0.3673,2.390
2.820147,0.4487,-2.2649,-0.2244,2.320
2.827485,0.5760,-2.3423,0.0028,2.412
2.836342,0.7098,-2.4184,0.3132,2.540
2.847143,0.6974,-2.2613,0.4229,2.404
2.856148,0.5417,-2.0372,0.3776,2.142
2.866273,0.3599,-1.6703,0.3523,1.745
2.878275,0.2358,-1.1516,0.4037,1.243
2.913321,0.4535,-0.3772,0.5395,0.799
2.914148,0.8808,0.4114,0.6061,1.146
2.914645,1.1054,1.0473,0.7048,1.678
2.920920,0.9323,1.5752,0.8131,2.003
2.925643,0.7923,2.0446,0.9458,2.388
2.936325,1.0141,2.3944,1.1655,2.850
2.946264,1.3689,2.4910,1.6452,3.284
2.955429,1.4407,2.3022,2.3510,3.592
2.966677,0.9967,1.9246,3.0874,3.772
2.978697,0.0721,1.8474,3.4584,3.922
3.004441,-0.8372,2.5433,3.1609,4.142
3.005595,-1.3114,4.1884,2.0442,4.842
3.006082,-1.1737,6.1616,0.1924,6.275
3.014685,-1.2555,6.7948,-1.9396,7.177
3.024325,-0.5420,6.2476,-3.2287,7.053
3.042668,0.8297,5.0076,-3.8250,6.356
3.043879,1.6449,3.5091,-3.8769,5.482
3.055017,1.8350,2.1333,-3.5162,4.504
3.065656,1.2119,0.4687,-3.1673,3.423
3.079708,0.2156,-1.5093,-2.9376,3.310
3.114904,-0.2381,-3.0514,-2.3620,3.866
3.115764,-0.3886,-3.8532,-1.6494,4.209
3.116192,-0.6095,-3.9973,-0.9695,4.158
3.116544,-0.6931,-3.5280,-0.4586,3.625
3.123260,-0.6520,-2.5617,-0.2807,2.658
3.133614,-0.6678,-1.5349,-0.4425,1.731
3.143930,-0.3816,-0.4671,-0.8348,1.030
3.155577,0.2114,0.5614,-1.3669,1.493
3.167134,0.9628,1.4023,-1.8700,2.528
3.174449,1.5594,1.8586,-2.1132,3.217
3.183506,1.8404,1.7816,-2.0577,3.286
3.217924,1.7782,1.2308,-1.6804,2.739
3.218670,1.3281,0.3944,-1.0555,1.742
3.219150,0.7641,-0.5676,-0.4775,1.065
3.225849,0.2611,-1.5574,-0.0910,1.582
3.233917,-0.2553,-2.4041,0.2306,2.429
3.250623,-0.7245,-2.9765,0.4604,3.098
3.252232,-1.0729,-3.2749,0.5181,3.485
3.262551,-1.2713,-3.4589,0.2876,3.696
3.272326,-1.6229,-3.4616,0.0421,3.823
3.282113,-2.0684,-3.2558,-0.1413,3.860
3.313789,-2.2705,-2.8523,-0.2935,3.657
3.314586,-2.1388,-2.3983,-0.3737,3.235
3.315094,-1.7726,-1.9791,-0.3915,2.686
3.329930,-1.2092,-1.7514,-0.3203,2.152
3.336702,-0.8063,-1.6152,-0.1634,1.813
3.341632,-0.5813,-1.5417,0.0793,1.650
3.351588,-0.4455,-1.5308,0.2558,1.615
3.361570,-0.3564,-1.4581,0.3587,1.543
3.371041,-0.2771,-1.3279,0.3841,1.410
3.412013,-0.2540,-1.1626,0.3665,1.245
3.413083,-0.2190,-0.9366,0.3772,1.033
3.413563,-0.2415,-0.6857,0.5424,0.907
3.413924,-0.3377,-0.4484,0.6582,0.865
3.421451,-0.4283,-0.3020,0.8230,0.976
3.430609,-0.6108,-0.2390,1.0315,1.222
3.443594,-0.7888,-0.2927,0.9835,1.294
3.450801,-1.1145,-0.2696,0.7603,1.376
3.465428,-1.8730,0.2113,0.7685,2.036
3.472310,-2.6117,1.1012,1.0741,3.031
3.504982,-2.7307,1.9465,1.5935,3.713
3.506014,-2.1177,2.5457,2.1426,3.944
3.506618,-0.9817,3.0213,2.4592,4.017
3.513255,0.2946,3.9071,2.3871,4.588
3.521208,1.1869,5.2752,1.8411,5.712
3.530738,1.9410,6.6341,0.7479,6.953
3.540122,2.7657,6.9567,-0.8027,7.529
3.549513,3.1160,5.7533,-2.4829,6.998
3.561515,3.1692,3.9142,-3.6080,6.195
3.601756,3.2581,2.4174,-3.8099,5.565
3.602693,2.4400,1.5459,-3.5631,4.587
3.603144,1.6221,0.4953,-3.3359,3.742
3.603591,0.9141,-0.6843,-3.2411,3.436
3.609244,0.3672,-2.1823,-2.8736,3.627
3.619202,0.2650,-3.0611,-1.8745,3.599
3.628180,0.6232,-3.1153,-0.6507,3.243
3.638013,0.4028,-2.6173,0.2069,2.656
3.647778,-0.1696,-1.6867,0.4417,1.752
3.658402,-0.6690,-0.4318,0.0911,0.801
3.672112,-1.0601,0.9975,-0.6134,1.580
3.695136,-1.2413,2.1694,-1.3898,2.860
3.695850,-1.2290,3.1633,-1.9615,3.920
3.702840,-0.8359,3.4104,-2.0558,4.069
3.710404,-0.5797,2.5792,-1.8760,3.242
3.717554,-0.7079,1.4110,-1.5335,2.201
3.727399,-0.4959,0.2555,-1.1589,1.286
3.737882,-0.1378,-0.8111,-0.6014,1.019
3.749939,0.3827,-1.8424,-0.0785,1.883
3.760197,0.9443,-2.9147,0.3439,3.083
3.766984,1.3769,-3.9273,0.4624,4.187
3.779102,1.5853,-4.7048,0.2761,4.972
3.793003,1.5321,-5.1018,-0.1464,5.329
3.799549,1.3173,-5.0828,-0.6947,5.296
3.806514,1.0321,-4.7237,-1.0828,4.955
3.816429,0.7264,-3.9961,-1.1536,4.222
3.827678,0.5410,-3.1064,-1.0884,3.336
3.839008,0.4881,-2.3425,-1.1188,2.641
3.846573,0.4384,-1.7839,-0.8524,2.025
3.856157,0.5320,-1.5037,-0.3945,1.643
3.869150,0.7124,-1.4308,0.2440,1.617
3.884138,0.7747,-1.5223,0.7219,1.854
3.892211,0.7006,-1.7218,1.0528,2.136
3.906558,0.5773,-1.9589,1.2176,2.378
3.907653,0.5702,-2.0217,1.3090,2.475
3.920109,0.4040,-1.7495,1.1613,2.138
3.927969,0.3009,-1.4474,0.8937,1.728
3.935385,0.3999,-0.8788,0.6713,1.176
3.945482,0.8617,-0.1226,0.6723,1.100
3.956581,1.4349,0.8200,0.7885,1.831
3.964993,1.8360,1.8363,0.8151,2.722
3.983505,2.1581,2.6453,0.9532,3.545
3.991330,2.4592,3.0543,1.4976,4.198
3.999984,2.2716,2.9886,2.4386,4.477
4.005806,1.3647,2.7003,3.3206,4.492
4.016991,0.1504,2.5657,3.5582,4.389
4.024162,-0.7899,2.9466,2.8959,4.206
4.041564,-1.3345,3.7104,1.3863,4.180
4.043826,-1.8218,4.3783,-0.6252,4.783
4.054872,-1.3365,4.6362,-2.1129,5.267
4.065062,0.0045,4.5778,-2.8621,5.399
4.087398,1.2592,3.8405,-3.4295,5.301
4.088290,2.0639,2.7054,-3.6635,5.000
4.096060,2.2010,1.5571,-3.4446,4.374
4.104417,1.2500,0.2706,-3.0801,3.335
4.114128,-0.0837,-1.0082,-3.0274,3.192
4.123924,-0.6772,-1.7718,-2.8639,3.435
4.133852,-1.0869,-1.8334,-2.3074,3.141
4.144127,-1.5508,-1.4758,-1.3915,2.553
4.153523,-1.7976,-0.9612,-0.4090,2.079
4.167300,-1.7602,-0.5249,0.1727,1.845
4.173273,-1.2996,-0.0460,0.2081,1.317
4.189257,-0.5580,0.5351,-0.0355,0.774
4.197328,0.3263,1.0878,-0.3571,1.191
4.205864,1.1761,1.4404,-0.6426,1.967
4.213766,1.6654,1.4781,-0.8810,2.395
4.222643,1.8106,1.1375,-0.9255,2.330
4.233672,1.6031,0.4380,-0.7523,1.824
4.242318,1.2783,-0.4614,-0.5990,1.485
4.253861,0.8022,-1.4022,-0.4766,1.684
4.265416,0.3252,-2.1958,-0.4272,2.261
4.272331,0.1163,-2.8472,-0.5917,2.910
4.282357,-0.0717,-3.4022,-0.7080,3.476
4.312250,-0.0395,-3.9004,-0.8360,3.989
4.313370,-0.0566,-4.2163,-0.9611,4.325
4.313841,-0.2386,-4.2590,-0.9649,4.373
4.321961,-0.4755,-4.0410,-0.8361,4.154
4.332047,-0.7027,-3.6627,-0.6156,3.780
4.342771,-0.8247,-2.8147,-0.3895,2.959
4.353924,-1.0345,-2.0764,-0.1135,2.323
4.361502,-1.4281,-1.7671,0.1073,2.275
4.372154,-1.7329,-1.6624,0.4891,2.451
4.381682,-1.9211,-1.6427,0.8950,2.681
4.413530,-2.0641,-1.6592,1.1209,2.876
4.414535,-2.0610,-1.5931,1.3196,2.920
4.415004,-1.9182,-1.4619,1.2855,2.733
4.422663,-1.6644,-1.2249,1.0300,2.309
4.431148,-1.3276,-0.8958,0.7848,1.783
4.443977,-0.8720,-0.5576,0.6055,1.199
4.450357,-0.4457,-0.2287,0.5173,0.720
4.462280,-0.1449,0.1089,0.5189,0.550
4.470143,0.0608,0.4636,0.4644,0.659
4.508660,0.0152,0.8944,0.4170,0.987
4.509794,-0.3440,1.5210,0.4517,1.623
4.510286,-0.9401,1.9817,0.9599,2.394
4.510692,-1.5207,2.1669,1.8408,3.224
4.522201,-1.5386,2.3177,2.8225,3.963
4.530199,-0.8535,2.6930,3.6163,4.589
4.540031,0.2359,3.4735,3.8289,5.175
4.549586,1.3736,4.5125,3.1438,5.669
4.559901,1.9900,5.4127,1.6782,6.006
4.570638,2.6579,5.6780,-0.4412,6.285
4.606014,3.5589,4.8885,-2.5332,6.556
4.607004,3.7935,3.2915,-4.0575,6.457
4.607515,3.4748,1.6550,-4.7521,6.115
4.613620,2.9734,0.5511,-4.4080,5.346
4.619553,2.4485,-0.3730,-3.4020,4.208
4.629193,1.8985,-1.1819,-2.5868,3.419
4.638917,0.9703,-2.1044,-2.0658,3.104
4.648572,-0.1055,-2.8294,-1.5702,3.238
4.658119,-0.8694,-2.6981,-1.1380,3.055
4.671524,-1.1703,-2.0373,-0.4691,2.396
4.712914,-0.8556,-1.0506,0.2406,1.376
4.713897,-0.8607,0.1857,0.3846,0.961
4.714317,-1.5747,1.7677,-0.2732,2.383
4.714674,-2.0826,3.4393,-1.1597,4.185
4.721677,-2.1458,3.9842,-1.5918,4.797
4.729751,-1.7477,3.3471,-1.7062,4.144
4.738018,-1.1454,2.2016,-1.7517,3.038
4.747573,-0.7610,1.1808,-1.6519,2.169
4.759026,-0.6003,0.1936,-1.1276,1.292
4.769938,-0.3264,-0.7903,-0.1849,0.875
4.783974,0.1001,-2.0117,0.5450,2.087
4.787279,0.4330,-3.3167,0.8929,3.462
4.809335,0.5765,-4.3823,0.9820,4.528
4.810229,0.5879,-4.9849,0.7606,5.077
4.817309,0.4814,-5.2643,0.3499,5.298
4.826651,0.3303,-5.1692,-0.1921,5.183
4.836698,0.3863,-4.7225,-0.7823,4.802
4.847980,0.7260,-4.0250,-1.1158,4.239
4.859120,1.0915,-3.3162,-1.1814,3.686
4.867937,1.3425,-2.8878,-0.8328,3.292
4.882940,1.4108,-2.6465,-0.2715,3.011
4.886030,1.3166,-2.5852,0.3785,2.926
4.906004,1.0731,-2.4983,1.0998,2.933
4.915014,0.9687,-2.2998,1.6168,2.973
4.916050,1.0556,-2.0386,1.8641,2.957
4.926697,1.0613,-1.7092,1.8266,2.717
4.938637,0.9775,-1.3640,1.6007,2.319
4.948458,0.8905,-1.0287,1.3572,1.922
4.959729,0.9077,-0.5958,1.1274,1.565
4.966495,1.0096,-0.0379,0.9204,1.367
4.977138,1.0465,0.7156,0.7251,1.461
4.985139,1.2600,1.6909,0.5637,2.183
5.025611,1.5260,2.5870,0.5657,3.056
5.026623,1.8735,3.3514,0.6987,3.903
5.027123,2.2432,3.6434,1.1176,4.422
5.027607,2.4171,3.4714,1.9750,4.668
5.041883,2.0279,3.1844,3.0332,4.843
5.045660,0.7880,2.9606,3.8412,4.913
5.054696,-0.7538,3.1988,3.8060,5.029
5.064307,-1.6091,3.9692,2.4932,4.956
5.074815,-1.9854,4.7737,0.2144,5.175
5.099207,-2.2625,5.0390,-2.0850,5.904
5.100230,-1.6180,4.6540,-3.7424,6.187
5.111593,-0.2980,3.8398,-4.4985,5.922
5.120715,1.0397,2.6664,-4.2706,5.141
5.124089,1.8365,1.3614,-3.4022,4.099
5.135530,1.8372,-0.2633,-2.5874,3.184
5.149133,0.7636,-1.9702,-2.3053,3.127
5.153007,-0.2936,-2.8665,-1.9636,3.487
5.163019,-0.7572,-2.9220,-1.2613,3.272
5.176037,-1.0723,-2.3837,-0.4191,2.647
5.199387,-1.3782,-1.4610,0.2021,2.019
5.200357,-1.6033,-0.5848,0.3598,1.744
5.208585,-1.3186,0.2936,-0.0059,1.351
5.217288,-0.5797,1.0330,-0.6904,1.371
5.225226,0.3900,1.5324,-1.4215,2.126
5.232095,1.1715,1.6765,-1.9114,2.799
5.242981,1.6269,1.3894,-2.1119,3.006
5.254230,1.7491,0.7687,-1.9313,2.717
5.261775,1.6005,-0.1025,-1.4701,2.176
5.275432,1.1383,-1.0619,-0.9357,1.816
5.291641,0.6706,-2.0672,-0.5056,2.231
5.292701,0.2919,-2.9700,-0.3433,3.004
5.305845,-0.0149,-3.7419,-0.3511,3.758
5.312071,-0.3041,-4.2685,-0.3123,4.291
5.321150,-0.6003,-4.5250,-0.4393,4.586
5.331208,-0.7786,-4.6024,-0.6200,4.709
5.341274,-1.0590,-4.3633,-0.6803,4.541
5.352076,-1.3336,-3.7644,-0.6440,4.045
5.362910,-1.4922,-2.9810,-0.5700,3.382
5.373842,-1.8005,-2.2870,-0.4420,2.944
