time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.098492,0.5126,2.9250,-3.4611,4.560
8.105200,0.2937,4.4598,-5.0840,6.769
8.111230,-0.0461,5.4107,-5.8560,7.973
8.121560,-0.1291,5.2014,-6.1756,8.075
8.131994,0.1049,3.8218,-5.4129,6.627
8.140199,-0.1320,2.5160,-3.5641,4.365
8.149911,-0.4994,0.9135,-1.6169,1.923
8.159456,-1.1480,-0.4300,-0.4630,1.310
8.175996,-1.9460,-1.1026,-0.7785,2.368
8.182415,-2.6250,-1.3310,-1.5446,3.324
8.189469,-3.0967,-1.1571,-1.8165,3.772
8.200020,-2.8994,-0.8533,-1.4119,3.336
8.211026,-2.0206,-0.4074,-1.0731,2.324
8.218756,-0.9051,0.1751,-1.1967,1.511
8.230149,0.1458,0.7259,-1.5089,1.681
8.243607,1.0061,1.1169,-1.8479,2.382
8.251211,1.5785,1.2379,-2.1611,2.949
8.259243,1.8763,0.9111,-2.2410,3.061
8.269292,1.8318,0.2265,-2.0507,2.759
8.282230,1.5588,-0.6147,-1.8756,2.515
8.298180,1.2313,-1.3783,-1.7589,2.551
8.298646,0.8963,-2.0394,-1.7300,2.821
8.308101,0.5623,-2.3072,-1.6111,2.870
8.317605,0.3094,-2.0224,-1.2265,2.385
8.327688,0.1140,-1.3504,-0.9082,1.631
8.337504,-0.2696,-0.6593,-0.6281,0.950
8.347685,-0.4988,-0.1377,-0.5597,0.762
8.357439,-0.5228,0.1502,-0.7056,0.891
8.371878,-0.3539,0.1851,-0.9872,1.065
8.388027,0.0679,-0.0142,-1.3099,1.312
8.388928,0.4209,-0.2654,-1.5031,1.583
8.396983,0.7019,-0.5121,-1.4559,1.695
8.406891,0.8633,-0.7583,-1.0572,1.561
8.416930,0.9852,-1.0569,-0.5039,1.530
8.426885,0.9454,-1.3097,-0.0644,1.617
8.437217,0.6650,-1.4283,-0.1543,1.583
8.452148,0.2840,-1.3720,-0.7016,1.567
8.457879,-0.0214,-1.1624,-1.3632,1.792
8.474782,-0.1429,-0.8434,-2.0254,2.199
8.491092,-0.1395,-0.4039,-2.5126,2.549
8.492205,-0.2826,-0.1374,-2.2704,2.292
8.498472,-0.2431,-0.1181,-1.1886,1.219
8.505906,0.0125,-0.4678,0.0052,0.468
8.516087,0.0653,-1.1802,0.8535,1.458
8.525936,0.0062,-1.7066,1.2698,2.127
8.535801,0.0630,-1.8106,1.0030,2.071
8.546602,0.3569,-1.5158,0.4161,1.612
8.557402,0.5868,-0.9640,-0.0929,1.132
8.565462,0.5119,-0.0469,-0.4821,0.705
8.575325,0.3502,0.5568,-0.7385,0.989
8.596099,0.1342,0.7150,-0.6522,0.977
8.597159,0.0063,0.5950,-0.1103,0.605
8.605348,0.0187,0.5721,0.7453,0.940
8.615147,0.0138,0.6170,1.4911,1.614
8.625371,-0.0788,0.5087,2.0308,2.095
8.636789,-0.2537,0.4268,2.3432,2.395
8.644553,-0.3589,0.4377,2.3225,2.391
8.654515,-0.2116,0.4092,2.1289,2.178
8.664396,0.2178,0.2508,1.8624,1.892
8.684481,0.8031,0.0433,1.8516,2.019
8.685315,1.2776,-0.1785,2.0236,2.400
8.700380,1.5123,-0.3312,1.9415,2.483
8.704126,1.6594,-0.1711,1.7840,2.442
8.714950,1.7476,0.5979,1.4047,2.321
8.726137,1.6410,2.0175,0.6254,2.675
8.733686,1.2159,3.6027,-0.1765,3.806
8.744071,0.8716,4.5357,-1.4731,4.848
8.754170,1.0626,4.5268,-2.6728,5.363
8.763366,0.9626,4.1352,-2.9060,5.145
8.782793,0.6440,3.4307,-2.9551,4.574
8.783717,0.5035,2.6442,-3.3142,4.270
8.793675,0.3669,2.0953,-3.3709,3.986
8.805040,0.3183,1.5334,-2.7978,3.206
8.813002,0.3256,0.8331,-1.9569,2.152
8.822858,0.2619,0.1785,-1.4781,1.512
8.833192,0.2166,-0.3880,-1.6722,1.730
8.842720,0.3499,-0.5927,-2.2329,2.337
8.852642,0.7834,-0.5197,-2.7918,2.946
8.862810,1.3979,-0.3000,-3.1641,3.472
8.875097,1.8722,-0.0726,-3.2082,3.715
8.897910,2.0737,0.2377,-2.8344,3.520
8.898750,2.1414,0.6698,-2.0708,3.053
8.905755,2.0913,0.9690,-1.2594,2.627
8.913455,1.6834,1.0800,-0.7317,2.130
8.922213,1.0493,0.9158,-0.5583,1.500
8.932988,0.3899,0.4735,-0.6561,0.898
8.942038,-0.0564,-0.0493,-0.8391,0.842
8.952406,-0.2339,-0.5498,-0.9681,1.138
8.962276,-0.1407,-1.0284,-1.1425,1.544
8.973386,0.0930,-1.4051,-1.3533,1.953
8.981639,0.4057,-1.6892,-1.4437,2.259
8.997798,0.6935,-1.9134,-1.3660,2.451
9.001369,0.9885,-1.9467,-1.2281,2.505
9.012721,1.0983,-1.8058,-1.0939,2.380
9.021556,0.9219,-1.5218,-1.0190,2.050
9.031652,0.5418,-1.2326,-1.0310,1.696
9.040951,0.2361,-0.9391,-1.1518,1.505
9.051726,0.0101,-0.6078,-1.2400,1.381
9.063040,-0.1759,-0.3177,-1.3137,1.363
9.074447,-0.2058,-0.2410,-1.3675,1.404
9.081980,-0.0542,-0.4241,-1.3304,1.397
9.090924,0.1719,-0.7518,-1.1467,1.382
9.120491,0.5206,-1.1855,-0.9607,1.612
9.121138,0.9053,-1.7232,-0.9613,2.171
9.129470,1.1715,-2.2804,-1.0600,2.774
9.130285,1.2600,-2.6951,-0.9790,3.132
9.140349,1.2075,-2.9350,-0.9123,3.302
9.153019,1.0126,-3.0236,-0.9782,3.335
9.160122,0.7550,-3.0636,-1.0734,3.333
9.169930,0.5450,-3.1934,-1.1038,3.422
9.180000,0.3317,-3.4134,-1.0680,3.592
9.208806,0.1096,-3.5597,-1.0490,3.713
9.209652,0.0094,-3.5224,-1.0415,3.673
9.210122,0.0455,-3.2144,-1.0437,3.380
9.219418,0.2545,-2.7278,-1.2447,3.009
9.231679,0.5845,-2.3427,-1.5387,2.863
9.238897,0.8460,-2.0979,-1.5268,2.729
9.249189,0.9650,-1.9713,-1.2364,2.519
9.259967,1.0606,-1.8779,-1.0986,2.420
9.268994,1.1828,-1.6755,-1.0879,2.322
9.298808,1.1674,-1.3119,-0.8426,1.948
9.299850,0.9760,-0.8300,-0.3523,1.329
9.300212,0.6599,-0.3110,-0.0538,0.731
9.308817,0.2377,0.2344,-0.0148,0.334
9.321116,-0.1030,0.7125,-0.1501,0.735
9.328501,-0.3891,0.8551,-0.4549,1.044
9.338453,-0.6462,0.7250,-0.8810,1.311
9.349367,-0.6495,0.5087,-1.1405,1.408
9.358079,-0.3273,0.3611,-0.8264,0.959
9.369391,0.1802,0.2721,0.0664,0.333
9.400329,0.7884,0.1124,1.1831,1.426
9.400962,1.2743,-0.0902,2.1158,2.472
9.401483,1.4968,-0.2477,2.5515,2.968
9.408111,1.4403,-0.3115,2.2821,2.716
9.417721,1.1742,-0.2921,1.5057,1.932
9.427763,0.8119,-0.0194,0.6861,1.063
9.437700,0.5034,0.4125,0.2047,0.682
9.447676,0.2456,1.0893,0.0305,1.117
9.456895,0.2576,1.9280,0.3162,1.971
9.470848,0.6302,2.6642,0.7057,2.827
9.501923,1.0805,3.3274,0.9966,3.638
9.502723,1.4671,3.8894,0.9803,4.271
9.503167,1.6842,4.2524,0.6428,4.619
9.509687,1.5540,4.4769,0.3205,4.750
9.516997,1.2492,5.0222,0.1523,5.178
9.526182,1.0771,5.6152,-0.0469,5.718
9.536588,0.7564,5.4483,-0.2525,5.506
9.546190,-0.2442,4.3676,-0.2221,4.380
9.557069,-1.0666,2.3836,0.3857,2.640
9.567945,-1.6509,0.3387,1.0206,1.970
9.582474,-2.0873,-1.1419,1.1834,2.657
9.585773,-2.4703,-2.0892,0.8139,3.336
9.613826,-2.5957,-2.5025,-0.1074,3.607
9.614824,-2.1015,-2.1740,-1.1627,3.240
9.615275,-1.0082,-1.1483,-1.7690,2.338
9.625474,0.2862,0.0268,-1.7007,1.725
9.636312,1.7182,1.0551,-1.2538,2.374
9.647409,2.6789,1.8646,-0.6482,3.328
9.659692,2.8732,2.3641,-0.1901,3.726
9.665334,2.3009,2.4606,-0.0287,3.369
9.675238,1.2693,1.9666,0.0083,2.341
9.684724,0.1709,1.1396,0.0138,1.152
9.711892,-0.6321,0.4284,-0.1559,0.779
9.712354,-1.0559,-0.1696,-0.4074,1.144
9.717301,-1.2856,-0.5575,-0.4536,1.473
9.724686,-1.3394,-0.8045,-0.2246,1.578
9.736876,-1.1932,-1.0043,0.0797,1.562
9.744361,-0.9330,-1.1542,0.2180,1.500
9.755685,-0.6544,-1.3275,0.3412,1.519
9.763972,-0.3705,-1.5152,0.5533,1.655
9.775837,-0.1669,-1.6919,0.5564,1.789
9.798379,-0.0677,-1.7957,-0.0372,1.797
9.799119,-0.0066,-1.7997,-0.7684,1.957
9.807209,0.1140,-1.7072,-1.0928,2.030
9.819269,0.2959,-1.6435,-1.0421,1.968
9.836215,0.4013,-1.5908,-0.8882,1.866
9.836945,0.3053,-1.6817,-0.7131,1.852
9.847173,0.1563,-1.9773,-0.6334,2.082
9.858192,-0.0959,-2.4175,-0.6641,2.509
9.869990,-0.4394,-2.8245,-0.7246,2.949
9.872539,-0.7805,-3.0521,-0.7911,3.248
9.882568,-0.9545,-3.0640,-0.7675,3.300
9.893820,-0.9853,-2.9211,-0.5825,3.137
9.903167,-0.8774,-2.7547,-0.3421,2.911
9.914202,-0.7087,-2.7870,-0.1450,2.879
9.922085,-0.4890,-3.0538,-0.0846,3.094
9.933192,-0.2639,-3.4368,-0.1873,3.452
9.942270,-0.0907,-3.6880,-0.3208,3.703
9.952654,-0.0248,-3.5540,-0.4300,3.580
9.961978,-0.1234,-3.0089,-0.5175,3.056
9.974725,-0.2771,-2.0977,-0.5779,2.193
9.996638,-0.2537,-1.1902,-0.6848,1.396
9.997253,-0.0599,-0.4484,-0.6175,0.765
10.003389,0.0613,-0.0275,-0.2382,0.248
10.011857,0.0644,0.0031,0.1949,0.205
10.021801,-0.0500,-0.2124,0.3523,0.414
10.034138,-0.3336,-0.2735,0.2910,0.520
10.050207,-0.6392,-0.0353,0.2613,0.692
10.051161,-0.8715,0.4322,0.3313,1.028
10.061051,-0.9204,0.8733,0.5288,1.375
10.074266,-0.8562,1.0633,0.7561,1.561
10.094009,-0.7035,1.0781,1.0030,1.632
10.094648,-0.5143,0.9696,1.3182,1.715
10.101546,-0.1477,0.7024,1.6243,1.776
10.110634,0.3581,0.3304,1.7247,1.792
10.121433,0.7667,-0.0460,1.5769,1.754
10.129819,0.9954,-0.3817,1.2589,1.650
10.140080,1.1286,-0.6118,0.8039,1.515
10.150623,1.2375,-0.5582,0.3804,1.410
10.161917,1.3068,-0.2363,0.1087,1.332
10.170097,1.2665,0.1800,-0.0530,1.280
10.180636,1.0867,0.4488,-0.1216,1.182
10.192028,0.8205,0.6489,-0.0474,1.047
10.215220,0.4379,0.7409,-0.2362,0.892
10.216081,-0.0540,0.8218,-0.7871,1.139
10.221972,-0.5036,1.1658,-1.5398,1.996
10.241695,-0.9096,1.7844,-2.4969,3.201
10.242526,-1.0797,2.1273,-3.5249,4.256
10.251259,-0.5744,2.2505,-3.9369,4.571
10.258637,0.2310,2.5938,-3.5447,4.398
10.268554,0.8966,3.3617,-2.5698,4.325
10.278603,1.2523,4.0162,-1.4379,4.446
10.298750,1.6117,3.8870,-0.3663,4.224
10.299760,1.6381,3.4273,0.7580,3.874
10.308464,1.0643,2.7469,1.2436,3.198
10.319765,0.2719,1.5722,1.0004,1.883
10.329971,-0.5889,0.1078,0.5226,0.795
10.341612,-1.4382,-0.8873,0.2708,1.711
10.348709,-1.7468,-1.2964,0.0619,2.176
10.358354,-1.5293,-1.3132,-0.2488,2.031
10.368313,-1.1489,-0.9202,-0.6354,1.603
10.379053,-0.7963,-0.0718,-0.7155,1.073
10.399942,-0.2734,0.8288,-0.3828,0.953
10.400649,0.3346,1.4342,0.1035,1.476
10.409626,0.8568,1.5510,0.3791,1.812
10.419930,1.1543,1.0731,0.2539,1.596
10.427407,1.1690,0.4148,-0.1745,1.253
10.437562,1.0643,-0.1654,-0.5888,1.227
10.447493,0.8968,-0.6038,-0.7885,1.338
10.460050,0.7267,-0.7775,-0.6761,1.261
10.467191,0.5928,-0.6987,-0.4408,1.017
10.479318,0.5324,-0.5975,-0.1989,0.825
10.499752,0.3378,-0.5838,-0.1426,0.689
10.500452,0.0506,-0.6761,-0.2259,0.715
10.507407,-0.1288,-0.9750,-0.3240,1.035
10.517226,-0.1939,-1.3392,-0.3102,1.388
10.527315,-0.1581,-1.5897,-0.2543,1.618
10.536397,-0.0860,-1.7063,-0.1835,1.718
10.546046,-0.1167,-1.7148,-0.1468,1.725
10.556453,-0.1472,-1.6444,-0.0759,1.653
10.566290,-0.2129,-1.4933,-0.0095,1.508
10.580670,-0.2190,-1.4180,0.0417,1.435
10.601981,-0.2351,-1.5319,0.1110,1.554
10.602877,-0.2278,-1.7648,0.2140,1.792
10.610975,-0.0963,-2.0623,0.3307,2.091
10.618713,0.2464,-2.3874,0.3983,2.433
10.626363,0.7306,-2.6661,0.4366,2.799
10.636056,1.1776,-2.7006,0.4373,2.978
10.646233,1.5532,-2.3448,0.3149,2.830
10.656328,1.7879,-1.8067,0.0843,2.543
10.667749,1.8777,-1.1282,-0.0246,2.191
10.674995,1.6537,-0.2965,-0.0705,1.682
10.685562,1.2986,0.4369,-0.0205,1.370
10.701321,0.7911,0.9594,0.0682,1.245
10.705562,0.2207,1.2750,0.0636,1.296
10.714466,-0.2994,1.2577,-0.0836,1.296
10.724847,-0.6006,0.9808,-0.1529,1.160
10.734498,-0.6218,0.4958,-0.0892,0.800
10.745335,-0.1893,0.1009,0.1637,0.270
10.755912,0.5447,0.0406,0.3063,0.626
10.764750,1.2936,0.1028,0.2072,1.314
10.775096,1.8685,0.0674,0.0977,1.872
10.785000,2.1274,0.0388,0.0545,2.128
10.804979,1.9438,0.1996,-0.0547,1.955
10.806074,1.4327,0.5021,-0.1435,1.525
10.814121,0.8392,0.9179,-0.1108,1.249
10.824155,0.3941,1.3675,0.0417,1.424
10.836806,0.0746,1.7358,0.1313,1.742
10.846606,-0.2585,1.7420,-0.0671,1.762
10.852981,-0.6249,1.3614,-0.3636,1.541
10.864708,-1.1603,0.9634,-0.5191,1.595
10.873615,-2.0475,1.0144,-0.7433,2.403
10.898055,-3.0595,1.6392,-1.2987,3.706
10.898994,-3.9520,2.3148,-1.8824,4.952
10.905809,-4.4588,2.5543,-2.0643,5.538
10.915751,-4.4130,2.3786,-1.4888,5.230
10.925556,-3.7857,2.0237,-0.4440,4.316
10.933238,-2.5226,1.5731,0.5294,3.020
10.943251,-0.8969,1.1417,1.2544,1.919
10.953768,0.7686,0.7634,1.7184,2.031
10.962819,2.2768,0.4797,1.8162,2.952
10.973357,3.2834,0.3263,1.6490,3.689
10.984430,3.5935,0.1434,1.2406,3.804
11.005859,2.9840,-0.0279,0.6336,3.051
11.006748,1.6431,0.0244,0.1016,1.646
11.015274,0.0779,0.4695,-0.2148,0.522
11.024017,-1.3096,1.1219,-0.3663,1.763
11.032086,-2.3381,1.6748,-0.4993,2.919
11.041714,-2.8803,2.0001,-0.5991,3.557
11.051021,-2.7148,1.8351,-0.5427,3.321
11.061409,-1.9499,1.1722,-0.2230,2.286
11.072609,-1.0267,0.3731,0.1814,1.107
11.084678,-0.2838,-0.4624,0.4062,0.678
11.104145,0.2676,-1.2605,0.4053,1.351
11.104924,0.6635,-1.8413,0.2186,1.969
11.112517,0.7146,-2.2376,-0.1038,2.351
11.120899,0.5413,-2.4746,-0.4655,2.576
11.130771,0.3518,-2.7395,-0.8217,2.882
11.141535,0.2193,-3.0336,-1.1201,3.241
11.153842,0.1436,-3.3519,-1.4090,3.639
11.161254,0.0776,-3.6532,-1.6315,4.002
11.171637,-0.1383,-3.8903,-1.8222,4.298
11.182409,-0.3334,-4.0451,-1.7915,4.437
11.190123,-0.6380,-3.8441,-1.8131,4.298
11.200618,-0.8808,-3.3862,-1.8208,3.944
11.235137,-1.1458,-2.8894,-1.7451,3.565
11.236285,-1.4748,-2.4858,-1.3696,3.198
11.236768,-1.6981,-2.3024,-0.8511,2.985
11.243350,-1.7091,-2.4149,-0.2153,2.966
11.254008,-1.5485,-2.8176,0.5766,3.266
11.262876,-1.3377,-3.3170,1.2644,3.793
11.272082,-1.0524,-3.6139,1.3516,3.999
11.283169,-0.7178,-3.5289,0.8648,3.704
11.289889,-0.3997,-3.0678,0.0521,3.094
11.298541,-0.2133,-2.3947,-0.8319,2.544
11.316381,-0.1627,-1.5922,-1.3093,2.068
11.322623,-0.2182,-0.7535,-1.2991,1.518
11.330115,-0.3557,-0.1116,-0.7632,0.849
11.339100,-0.5515,0.4246,0.0300,0.697
11.351088,-0.8291,0.9403,0.9301,1.561
11.358363,-0.9900,1.3068,1.8219,2.451
11.368516,-0.8557,1.4763,2.3463,2.901
11.378223,-0.5462,1.5457,2.1935,2.738
11.388271,-0.1646,1.5780,1.7036,2.328
11.408397,0.3410,1.3983,1.0062,1.756
11.409062,0.7609,1.3119,0.2196,1.532
11.418018,0.7006,1.5787,-0.1283,1.732
11.429692,0.1057,1.9787,0.1793,1.990
11.441273,-0.5758,2.3082,0.9172,2.550
11.447348,-1.2144,2.6693,1.7836,3.432
11.457677,-1.7617,3.0130,2.4378,4.257
11.467923,-2.1516,3.0978,2.6200,4.592
11.477736,-2.3904,2.9724,2.0130,4.313
11.491437,-2.4028,2.5945,0.8347,3.633
11.515294,-1.9843,1.9024,-0.6226,2.819
11.516096,-1.0850,1.1499,-1.6874,2.312
11.522894,0.0190,0.9087,-2.0261,2.221
11.526881,1.1683,1.0878,-2.0162,2.572
11.537358,2.3465,1.3479,-1.7502,3.223
11.546916,3.1974,1.5298,-1.2131,3.746
11.557221,3.3164,1.4897,-0.5692,3.680
11.566452,2.6946,1.1957,0.0384,2.948
11.577225,1.7239,0.9246,0.4869,2.016
11.590966,0.6389,0.8232,0.6910,1.250
11.633017,-0.3883,0.8387,0.7299,1.178
11.633620,-1.2005,0.9450,0.6971,1.679
11.634093,-1.5502,1.0898,0.7041,2.022
11.634446,-1.4528,1.1009,0.9317,2.047
11.644993,-0.9891,0.9765,1.1158,1.782
11.646051,-0.4395,0.9374,0.9173,1.383
11.655466,-0.0927,1.0153,0.3911,1.092
11.665558,0.0459,1.0000,-0.1095,1.007
11.676110,0.0352,0.7323,-0.4997,0.887
11.687188,0.0699,0.2534,-0.6796,0.729
11.701828,0.0426,-0.2216,-0.8027,0.834
11.705134,-0.0086,-0.7570,-0.6800,1.018
11.722749,-0.1258,-1.3469,-0.5494,1.460
11.731698,-0.2040,-1.9067,-0.4449,1.968
11.739722,-0.1673,-2.4444,-0.4424,2.490
11.747646,-0.1496,-2.9130,-0.5691,2.972
11.755435,-0.1367,-3.3245,-0.7001,3.400
11.765445,-0.1518,-3.5691,-0.8468,3.671
11.777857,-0.1306,-3.5741,-1.0858,3.738
11.789895,-0.0049,-3.3417,-1.2216,3.558
11.795164,0.2200,-2.9608,-1.2743,3.231
11.805189,0.4655,-2.6458,-1.0833,2.897
11.824265,0.7943,-2.4657,-0.5098,2.640
11.824928,1.3438,-2.5130,0.1416,2.853
11.834082,1.8084,-2.6896,0.5421,3.286
11.844210,1.9856,-2.8414,0.7581,3.548
11.855085,1.7774,-2.9402,0.7713,3.521
11.866440,1.4417,-3.0393,0.5673,3.411
11.873348,1.0863,-2.9495,0.0630,3.144
11.883302,0.6885,-2.7454,-0.4224,2.862
11.893448,0.3322,-2.6082,-0.5000,2.676
11.912266,0.2474,-2.6134,0.0597,2.626
11.913076,0.2877,-2.6609,0.8914,2.821
11.923483,0.3656,-2.7538,1.5009,3.157
11.934182,0.5275,-2.6395,1.6454,3.155
11.945181,0.5822,-2.1009,1.4540,2.620
11.953366,0.4501,-1.0659,0.9012,1.467
11.962814,0.1694,0.0539,0.2977,0.347
11.972977,-0.2530,1.1259,0.0773,1.157
11.983081,-0.5351,1.9086,0.3801,2.018
11.995211,-0.7123,2.3397,1.0406,2.658
12.026597,-0.5963,2.3745,1.5499,2.898
12.027447,-0.2322,2.0976,1.8523,2.808
12.038060,0.0947,1.8792,1.8511,2.640
12.038937,0.3718,2.1263,1.6672,2.727
12.041845,0.6776,2.8133,1.2478,3.151
12.053920,0.8895,3.3932,0.4877,3.542
12.062116,0.8215,3.4677,-0.2317,3.571
12.072431,0.5503,2.9647,-0.5481,3.065
12.081515,0.1530,2.0996,-0.8940,2.287
12.094420,-0.2747,1.3466,-1.3290,1.912
12.141433,-0.8567,1.0512,-1.4958,2.019
12.142448,-1.5361,1.3934,-1.3070,2.451
12.142920,-2.3036,2.2109,-1.0107,3.349
12.143344,-3.0497,2.7927,-0.7937,4.211
12.143834,-3.6249,2.7814,-0.3637,4.583
12.151169,-3.8339,2.7287,0.3003,4.715
12.160655,-3.3537,2.7684,0.8242,4.426
12.170592,-2.2107,2.7725,0.9395,3.668
12.187374,-0.8905,2.6985,1.0254,3.021
12.195020,0.4599,2.5807,1.2217,2.892
12.206930,1.6877,2.3060,1.3735,3.171
12.247006,2.6467,1.9473,1.3349,3.547
12.248225,2.8678,1.5612,1.1785,3.471
12.248713,2.2694,1.3990,0.9227,2.821
12.249151,1.0875,1.4435,0.5982,1.904
12.249493,-0.0481,1.5602,0.3762,1.606
12.259785,-0.9718,1.4251,0.2759,1.747
12.270101,-1.6245,0.9213,0.1845,1.877
12.281148,-1.8271,0.2087,0.1906,1.849
12.292202,-1.5635,-0.4536,0.3010,1.656
12.300731,-1.0404,-1.1135,0.4619,1.592
12.310643,-0.4545,-1.7556,0.4589,1.871
12.346222,0.0009,-2.3555,0.2194,2.366
12.347001,0.2632,-2.8820,-0.1495,2.898
12.347378,0.4368,-3.2743,-0.5853,3.355
12.353010,0.5402,-3.5226,-1.0047,3.703
12.359857,0.5891,-3.6736,-1.3291,3.951
12.370830,0.6441,-3.7693,-1.4648,4.095
12.378705,0.7397,-3.8604,-1.3808,4.166
12.388754,0.8513,-3.9085,-1.2215,4.183
12.398620,0.8912,-3.9134,-1.1626,4.179
12.435501,0.6388,-3.8605,-1.3036,4.124
12.436596,0.2762,-3.6941,-1.3574,3.945
12.437007,-0.1076,-3.4811,-1.1395,3.664
12.443477,-0.4550,-3.4171,-0.7734,3.533
12.451118,-0.7348,-3.5001,-0.5833,3.624
12.461757,-0.9437,-3.6730,-0.6479,3.847
12.468243,-1.0873,-3.7919,-0.5050,3.977
12.478242,-1.0950,-3.8945,-0.1441,4.048
12.488690,-0.9866,-4.0806,0.0404,4.198
12.497582,-0.9790,-4.0618,0.0886,4.179
12.521608,-1.3050,-3.6682,0.1128,3.895
12.522676,-1.8168,-2.7996,0.1317,3.340
12.529243,-2.1432,-1.7062,0.0475,2.740
12.539011,-2.1999,-0.7559,0.0934,2.328
12.547077,-2.0403,-0.0093,0.5166,2.105
12.557538,-1.7362,0.3581,1.0506,2.061
12.567236,-1.1085,0.2484,1.2698,1.704
12.577085,-0.2431,-0.0843,1.2965,1.322
12.588651,0.4719,-0.3404,1.3586,1.478
12.599290,0.8725,-0.4069,1.4007,1.700
12.622336,0.9658,-0.3496,1.2333,1.605
12.623000,0.8900,-0.1200,0.9262,1.290
12.631413,0.7284,0.4909,0.6848,1.114
12.638671,0.5675,1.7406,0.5323,1.907
12.649035,0.4119,3.4705,0.5984,3.546
12.666895,0.3634,5.0892,0.9662,5.193
12.668105,0.2638,6.1299,1.3807,6.289
12.678290,0.0248,6.2537,1.6182,6.460
12.685564,-0.2330,5.4158,1.2520,5.564
12.703320,-0.2108,3.9543,0.4089,3.981
12.725257,0.3383,2.5316,-0.5478,2.612
12.726042,1.2190,1.2999,-1.5380,2.354
12.735246,1.9392,0.4946,-2.2576,3.017
12.736603,2.2030,0.6279,-2.4578,3.360
12.745596,1.9998,1.1134,-2.2645,3.220
12.754855,1.2694,1.4143,-1.7124,2.558
12.765546,0.2174,1.6797,-0.7330,1.846
12.776397,-0.9280,1.9428,0.2309,2.165
12.786345,-1.9476,2.1358,0.7300,2.981
12.797542,-2.6609,2.2461,0.6304,3.539
12.804258,-2.9346,2.2579,0.3178,3.716
12.814425,-2.5351,2.1243,0.1500,3.311
12.836139,-1.7705,1.9704,0.1667,2.654
12.837148,-0.9820,1.6199,0.1822,1.903
12.843903,-0.4331,1.2670,0.0201,1.339
12.854215,-0.1943,0.9306,-0.2685,0.988
12.864329,-0.1904,0.6205,-0.4007,0.763
12.874849,-0.3014,0.2549,-0.2552,0.470
12.885668,-0.3607,-0.2632,-0.1393,0.468
12.893952,-0.2997,-1.0034,-0.1122,1.053
12.902962,-0.0994,-1.8164,-0.1924,1.829
12.912897,0.2334,-2.5302,-0.5069,2.591
12.931404,0.5222,-3.0876,-0.8752,3.251
12.932443,0.8288,-3.6299,-1.1343,3.892
12.942371,1.0881,-4.0299,-1.1541,4.331
12.953474,1.0410,-4.2231,-0.9758,4.458
12.964876,0.6308,-4.2998,-0.8960,4.437
12.972515,0.0519,-4.3407,-0.9852,4.451
12.982633,-0.5457,-4.3127,-1.0551,4.473
12.992994,-0.8799,-4.0047,-1.1409,4.256
13.001889,-0.7491,-3.3919,-1.3277,3.719
13.023112,-0.3475,-2.4362,-1.4250,2.844
13.023898,0.0582,-1.2725,-1.3090,1.827
13.031744,0.4357,-0.3789,-0.8328,1.013
13.041852,0.8440,-0.1356,-0.1034,0.861
13.053018,0.9454,-0.3447,0.6360,1.190
13.061450,0.5543,-1.0458,0.8864,1.479
13.071826,0.0464,-1.9209,0.3949,1.962
13.080733,-0.2209,-2.4951,-0.3868,2.535
13.090528,-0.0598,-2.6954,-0.8339,2.822
13.100590,0.5358,-2.5927,-0.4057,2.678
13.114350,1.2111,-2.1955,0.8357,2.643
13.121116,1.5478,-1.5970,2.2920,3.194
13.131474,1.4881,-0.9821,3.2636,3.719
13.140146,0.8969,-0.5096,2.9670,3.141
13.150423,-0.1848,-0.1814,1.4785,1.501
13.159992,-1.0864,-0.0456,0.0306,1.088
13.170661,-1.3842,0.1828,-0.2876,1.426
13.179910,-0.8937,0.3572,0.3954,1.041
13.191397,-0.0599,0.4493,1.2540,1.333
13.201545,0.4727,0.5775,1.6645,1.824
13.216908,0.7591,0.5863,1.2280,1.558
13.221121,0.8825,0.5317,0.3578,1.091
13.229412,0.9208,0.8846,-0.1297,1.283
13.239771,0.9278,1.6335,-0.0592,1.880
13.249128,0.7682,2.2191,0.3327,2.372
13.260243,0.4658,2.3098,0.6038,2.432
13.269578,0.0075,2.2618,0.2106,2.272
13.280969,-0.5027,2.1962,-0.6908,2.357
13.288758,-1.0321,2.2505,-1.4612,2.875
13.300397,-1.6628,2.7957,-1.9196,3.777
13.308803,-2.4028,3.8935,-1.9198,4.962
13.318590,-3.2124,4.7182,-1.6166,5.933
13.334765,-3.9657,4.3983,-1.2947,6.062
13.341915,-4.1459,3.3810,-0.6546,5.390
13.348271,-3.4341,2.4167,0.1396,4.202
13.358339,-1.9180,1.3919,0.8509,2.518
13.370105,-0.1181,0.5640,1.3934,1.508
13.378122,1.4195,0.1367,1.8533,2.338
13.389423,2.5462,0.1633,1.9083,3.186
13.397471,3.0667,0.3834,1.4924,3.432
13.408341,2.5859,0.7989,0.9251,2.860
13.426096,1.4784,1.2700,0.4154,1.993
13.428423,0.3587,1.6136,-0.1935,1.664
13.447433,-0.5805,1.9821,-0.7830,2.209
13.448040,-1.3570,2.2776,-0.8695,2.790
13.457533,-1.9882,2.2324,-0.2348,2.999
13.468964,-2.2746,1.7203,0.5581,2.906
13.477005,-2.1083,0.9113,0.7187,2.407
13.487173,-1.6381,0.1228,0.3343,1.676
