time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.650508,0.0459,-2.5400,-2.0164,3.243
2.659130,-0.0316,-2.5188,-2.0518,3.249
2.670843,-0.1885,-2.5464,-2.1797,3.357
2.682714,-0.3383,-2.6335,-2.3170,3.524
2.688948,-0.4473,-2.7540,-2.3155,3.626
2.699183,-0.5428,-2.9352,-2.1347,3.670
2.708535,-0.6326,-3.1323,-1.8606,3.698
2.718826,-0.7459,-3.3252,-1.5828,3.757
2.729563,-0.9005,-3.3800,-1.3703,3.757
2.740828,-1.0436,-3.2669,-1.2599,3.654
2.748322,-1.0727,-3.0304,-1.2515,3.450
2.760477,-0.9566,-2.6844,-1.2516,3.112
2.768580,-0.8193,-2.1627,-1.3757,2.691
2.778735,-0.7616,-1.6911,-1.5637,2.426
2.788751,-0.7243,-1.3803,-1.6233,2.251
2.798085,-0.6566,-1.2819,-1.5128,2.089
2.811062,-0.5827,-1.3310,-1.3641,1.993
2.817472,-0.3562,-1.7168,-1.1076,2.074
2.827904,-0.2176,-2.2866,-0.8056,2.434
2.837919,-0.2832,-2.8389,-0.4253,2.884
2.851214,-0.4631,-3.3262,0.0058,3.358
2.857416,-0.6653,-3.7466,0.4705,3.834
2.873955,-0.9404,-3.9679,0.7893,4.153
2.877115,-1.2790,-3.9177,0.9585,4.231
2.887411,-1.5217,-3.5981,1.0061,4.034
2.896987,-1.7425,-3.0659,0.9327,3.648
2.906871,-1.9784,-2.3067,0.7956,3.141
2.918496,-2.2455,-1.3902,0.4779,2.684
2.928061,-2.3427,-0.5098,-0.0109,2.398
2.936524,-2.1767,0.1470,-0.6364,2.273
2.946590,-1.7832,0.3630,-1.0749,2.114
2.956808,-1.3225,0.0503,-1.2200,1.800
2.965996,-0.8048,-0.4533,-1.0331,1.386
2.976001,-0.3241,-0.6467,-0.6395,0.965
2.986235,0.1432,-0.2575,-0.3426,0.452
2.996400,0.7025,0.7774,-0.3400,1.102
3.005714,1.4151,2.1024,-0.6023,2.605
3.017889,2.1831,2.8115,-1.2772,3.782
3.028342,3.1307,3.4763,-2.0954,5.126
3.035889,3.8942,4.0971,-2.6580,6.246
3.045578,3.9932,4.4195,-2.8632,6.609
3.055940,3.4853,4.3337,-2.5034,6.099
3.065190,2.6779,3.6327,-1.1262,4.651
3.076718,1.5160,2.2753,0.8339,2.858
3.091106,-0.1145,0.9046,2.6259,2.780
3.104904,-1.4563,0.5629,3.6068,3.930
3.105553,-1.5774,1.5414,3.9037,4.484
3.114571,-1.1319,3.9711,4.1053,5.823
3.124535,-0.6470,7.3355,3.7336,8.256
3.134475,-0.0454,10.0782,2.0186,10.278
3.144327,0.6397,11.4773,-0.7405,11.519
3.154358,1.1833,11.4335,-3.7059,12.077
3.166366,1.5255,9.8509,-4.8430,11.083
3.176335,1.7841,7.0191,-3.1032,7.879
3.188559,1.3629,3.5764,-0.3878,3.847
3.194259,0.6941,0.7132,1.5730,1.861
3.207112,0.0593,-1.6450,2.2000,2.748
3.213738,-0.5241,-3.3831,2.0585,3.995
3.224302,-0.8117,-4.2012,1.5640,4.556
3.233801,-0.7444,-4.1703,0.8989,4.331
3.243392,-0.6046,-3.6491,0.2496,3.707
3.253612,-0.4915,-2.9590,-0.3033,3.015
3.264890,-0.3254,-2.3763,-0.8263,2.537
3.275836,-0.0567,-1.8891,-1.2835,2.285
3.283353,0.3779,-1.6435,-1.5824,2.312
3.293022,0.8961,-1.6196,-1.7387,2.540
3.302699,1.2894,-1.7477,-1.8356,2.844
3.312906,1.5753,-1.9985,-1.7817,3.106
3.323436,1.6777,-2.3459,-1.6660,3.331
3.333757,1.4865,-2.7256,-1.5704,3.479
3.342754,1.1936,-3.0099,-1.5773,3.602
3.354860,0.9809,-3.2156,-1.6794,3.758
3.366290,0.9012,-3.2677,-1.7672,3.823
3.372815,0.7505,-3.1471,-1.7279,3.668
3.381881,0.6039,-2.9197,-1.6246,3.395
3.391880,0.5169,-2.7240,-1.5542,3.178
3.401735,0.3612,-2.6672,-1.3376,3.006
3.411683,0.2604,-2.7739,-1.0096,2.963
3.421575,0.2465,-2.9629,-0.7418,3.064
3.432338,0.2658,-3.1202,-0.5965,3.188
3.443005,0.2731,-3.1507,-0.5506,3.210
3.451305,0.2778,-2.9957,-0.4033,3.035
3.461530,0.3930,-2.5547,-0.2346,2.595
3.472416,0.5641,-1.9479,-0.1277,2.032
3.483429,0.6617,-1.4435,-0.1215,1.593
3.490943,0.6573,-1.2453,-0.1313,1.414
3.501380,0.5961,-1.3293,-0.1465,1.464
3.510651,0.5667,-1.5508,-0.2325,1.667
3.521765,0.5734,-1.7688,-0.3313,1.889
3.530661,0.6884,-1.8666,-0.3200,2.015
3.541116,0.9484,-1.7143,-0.1815,1.967
3.550259,1.2626,-1.3621,0.0506,1.858
3.560103,1.5524,-0.9240,0.2850,1.829
3.570306,1.6902,-0.5695,0.4748,1.846
3.580510,1.5443,-0.4356,0.5193,1.686
3.591003,1.3064,-0.6477,0.5888,1.573
3.600327,1.1572,-0.9668,0.7490,1.684
3.611566,0.8629,-1.2258,0.9396,1.769
3.620544,0.3556,-1.3142,1.2879,1.874
3.629992,-0.1399,-1.0684,1.5422,1.881
3.639415,-0.4012,-0.3669,1.4276,1.528
3.649328,-0.7759,0.7329,0.9271,1.414
3.659205,-1.4574,1.9985,-0.0635,2.474
3.669226,-2.1081,3.2295,-1.5309,4.149
3.679524,-2.6603,4.0346,-3.2944,5.849
3.690512,-2.7272,3.8128,-5.3331,7.100
3.702546,-2.2081,3.4045,-6.3990,7.577
3.709349,-1.2632,3.3064,-5.8684,6.853
3.718687,-0.4269,2.9206,-4.1141,5.063
3.733987,0.0670,2.5451,-1.5050,2.958
3.744973,0.0745,2.2886,1.2000,2.585
3.755920,-0.1477,2.7308,3.2942,4.281
3.759531,-0.2867,4.4005,4.5514,6.337
3.770013,-0.4746,6.8693,4.8447,8.419
3.780624,-0.7606,9.2558,3.4464,9.906
3.788109,-0.5785,10.7455,0.9271,10.801
3.798567,0.1395,10.4083,-1.0678,10.464
3.807995,0.2874,8.8835,-1.6700,9.044
3.817935,0.4599,5.6173,-0.9601,5.717
3.827690,0.3423,1.9569,0.3160,2.012
3.837459,0.1270,-0.5979,1.2293,1.373
3.848333,-0.1514,-2.5119,1.7754,3.080
3.860222,-0.5676,-3.6634,1.9901,4.207
3.874038,-0.9794,-4.0390,1.7047,4.492
3.877308,-1.0814,-3.8178,1.0676,4.109
3.887289,-1.0051,-3.0646,0.1619,3.229
3.898391,-0.8261,-2.1767,-0.8224,2.469
3.906790,-0.5632,-1.3197,-1.7282,2.246
3.917164,-0.2002,-0.6423,-2.4011,2.494
3.926602,0.1381,-0.2477,-2.7863,2.801
3.938167,0.2616,-0.1922,-2.7664,2.785
3.949267,0.2477,-0.3904,-2.4999,2.542
3.956737,0.0413,-0.6974,-1.9862,2.106
3.966061,-0.1956,-1.0507,-1.4499,1.801
3.976284,-0.3871,-1.4442,-1.1109,1.863
3.986844,-0.4678,-1.8842,-1.0622,2.213
3.996034,-0.4907,-2.1693,-1.1338,2.496
4.005880,-0.4313,-2.2954,-1.2392,2.644
4.016918,-0.3648,-2.3533,-1.3255,2.726
4.026610,-0.3128,-2.3097,-1.3773,2.707
4.041456,-0.2868,-2.1768,-1.4172,2.613
4.045523,-0.2687,-1.9946,-1.4552,2.484
4.056200,-0.3318,-1.9396,-1.4888,2.468
4.066831,-0.4163,-2.1745,-1.5433,2.699
4.075881,-0.3612,-2.7617,-1.5274,3.177
4.085140,-0.1921,-3.5532,-1.3897,3.820
4.096033,-0.0382,-4.4170,-1.2549,4.592
4.105270,0.0178,-5.1585,-1.1505,5.285
4.118470,-0.0385,-5.6220,-1.0588,5.721
4.124934,-0.1288,-5.7367,-0.9571,5.817
4.134762,-0.2356,-5.3620,-0.8730,5.438
4.144968,-0.4188,-4.4952,-0.7170,4.571
4.154305,-0.7149,-3.0249,-0.5561,3.158
4.164437,-1.0751,-1.4656,-0.4485,1.872
4.174234,-1.2107,-0.5687,-0.2849,1.368
4.186458,-1.1233,-0.3826,-0.1928,1.202
4.194630,-1.0082,-0.3405,-0.3634,1.124
4.208000,-0.9799,-0.2728,-0.7153,1.244
4.214413,-0.9040,-0.2383,-0.8220,1.245
4.223811,-0.8609,-0.3059,-0.5307,1.057
4.233864,-0.8712,-0.5398,0.1729,1.039
4.243787,-0.8560,-0.9791,1.0902,1.697
4.253468,-0.5956,-1.3778,1.8851,2.410
4.263421,-0.2359,-1.5998,2.1807,2.715
4.274246,0.1883,-1.6810,1.9709,2.597
4.285555,0.6017,-1.4234,1.1605,1.933
4.293300,0.8998,-0.8610,-0.2956,1.280
4.302853,1.3977,0.0467,-2.2420,2.642
4.313012,2.3556,1.0389,-3.8018,4.592
4.323039,3.2223,1.3329,-4.8659,5.986
4.332711,3.5722,1.2023,-5.6284,6.774
4.342670,3.6551,1.6848,-5.2064,6.581
4.352426,3.1732,3.1616,-3.4053,5.627
4.362839,1.8808,5.0305,-1.0719,5.477
4.374666,0.5720,5.7471,0.3519,5.786
4.382198,0.2201,5.5462,0.9971,5.639
4.392274,-0.4742,5.4377,1.8168,5.753
4.402748,-1.8643,5.3238,2.5412,6.187
4.411936,-2.7623,5.4531,2.8548,6.747
4.422468,-2.6655,6.2666,2.4798,7.247
4.432019,-1.9291,7.5654,1.4013,7.932
4.442654,-0.9605,8.6912,0.0170,8.744
4.452297,-0.1625,9.0518,-1.0191,9.110
4.464397,0.5648,8.2541,-0.8893,8.321
4.471562,1.0846,6.8568,0.3703,6.952
4.482965,0.8949,4.9315,1.7799,5.319
4.493037,0.5007,2.1451,2.7469,3.521
4.501347,0.3916,-0.1236,3.0224,3.050
4.510867,0.1771,-1.5602,2.3623,2.837
4.521997,-0.2173,-2.3272,1.2469,2.649
4.532089,-0.5390,-2.4573,0.2539,2.528
4.544087,-0.7501,-2.1932,-0.4560,2.362
4.550485,-0.9815,-1.8620,-1.1573,2.402
4.560948,-1.2705,-1.5162,-1.7159,2.619
4.570347,-1.4110,-1.2699,-2.1027,2.833
4.580402,-1.3088,-1.3911,-2.3431,3.023
4.590218,-0.9414,-1.7596,-2.2271,2.990
4.603315,-0.2048,-1.8100,-1.7224,2.507
4.609940,0.4532,-2.0675,-1.5267,2.610
4.621090,1.0176,-2.4345,-1.7101,3.144
4.632360,1.4380,-2.8171,-2.0622,3.776
4.640176,1.6975,-3.1356,-2.2505,4.216
4.649920,1.7585,-3.3282,-2.3232,4.423
4.659686,1.5556,-3.4161,-2.3596,4.434
4.669695,1.2414,-3.4085,-2.2298,4.258
4.679115,1.1012,-3.2833,-1.9413,3.970
4.690380,0.9638,-3.2058,-1.5481,3.688
4.702791,0.6535,-3.3272,-1.1441,3.579
4.709392,0.2578,-3.6857,-0.8742,3.797
4.719520,0.0439,-4.0456,-0.8562,4.135
4.729062,0.0086,-4.2854,-1.0135,4.404
4.738701,-0.0920,-4.3936,-1.2457,4.568
4.749278,-0.1865,-4.2298,-1.4782,4.485
4.758644,-0.1985,-3.8398,-1.6419,4.181
4.768604,-0.1227,-3.2380,-1.5370,3.586
4.780414,-0.0325,-2.7406,-1.3498,3.055
4.794085,0.0453,-2.5435,-1.2118,2.818
4.806181,0.1439,-2.5916,-1.1911,2.856
4.808042,0.2896,-2.5803,-1.2950,2.901
4.818271,0.4493,-2.4236,-1.4016,2.836
4.829320,0.7153,-1.9284,-1.3412,2.455
4.838130,1.0560,-1.2127,-0.9594,1.873
4.847923,1.3855,-0.6231,-0.2802,1.545
4.858098,1.6447,-0.3029,0.6501,1.794
4.873578,1.6949,-0.3424,1.6313,2.377
4.880218,1.3154,-0.5564,2.3074,2.714
4.887319,0.5497,-0.3298,2.5216,2.602
4.897476,-0.1846,0.7094,2.0925,2.217
4.907421,-0.6680,2.4495,1.0152,2.734
4.917539,-1.1578,4.3317,-0.4242,4.504
4.927074,-1.6994,5.6701,-2.0528,6.265
4.937043,-2.0815,6.2416,-3.6485,7.523
4.947186,-1.7185,5.9237,-4.9513,7.909
4.957419,-0.7107,4.8221,-5.4121,7.283
4.969706,0.0599,3.9227,-4.7781,6.182
4.976362,0.5193,3.2767,-3.2449,4.641
4.987467,0.4222,2.3770,-1.4104,2.796
4.997877,-0.3351,1.8021,0.0842,1.835
5.007627,-1.0678,2.3090,0.7616,2.656
5.016023,-1.3066,3.4098,1.0351,3.795
5.026000,-1.1069,4.7518,1.3074,5.051
5.035829,-0.8247,6.3999,1.7036,6.674
5.048218,-0.6608,7.7904,1.8815,8.042
5.058281,-0.8360,8.7259,1.7098,8.931
5.065295,-0.9794,7.9491,1.5433,8.157
5.076827,-1.4217,5.3532,1.6973,5.793
5.087277,-1.9780,2.6826,1.9692,3.871
5.095917,-2.0257,1.1099,1.7057,2.871
5.105346,-1.6196,0.1864,1.3327,2.106
5.122135,-0.9241,-0.0821,0.8027,1.227
5.127675,-0.3269,-0.1205,0.2491,0.428
5.137638,-0.0997,-0.0106,-0.2787,0.296
5.145163,-0.0738,0.1918,-0.8000,0.826
5.159705,-0.0380,0.2954,-1.1798,1.217
5.164417,-0.0056,0.1988,-1.3154,1.330
5.175129,-0.0696,-0.1187,-1.2787,1.286
5.190448,-0.1805,-0.7065,-1.1226,1.339
5.202730,-0.2828,-1.4722,-0.9327,1.766
5.211797,-0.3396,-2.2747,-0.8583,2.455
5.216603,-0.3470,-2.9087,-0.9746,3.087
5.223863,-0.3687,-3.4999,-1.2801,3.745
5.234037,-0.3748,-4.0690,-1.5969,4.387
5.243708,-0.3327,-4.2820,-1.8418,4.673
5.253946,-0.2954,-4.1799,-2.0069,4.646
5.263519,-0.3420,-3.8920,-2.1033,4.437
5.274624,-0.4587,-3.2633,-2.1338,3.926
5.283644,-0.5681,-2.4287,-2.1493,3.292
5.295139,-0.5248,-1.5134,-2.1986,2.720
5.304630,-0.3040,-1.0510,-2.3280,2.572
5.313701,-0.2823,-1.1735,-2.5039,2.780
