time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.706602,0.1203,-0.4057,-0.4090,0.588
0.718597,0.2510,-0.5716,-0.4649,0.778
0.727430,0.4430,-0.7793,-0.4995,1.026
0.738052,0.7300,-0.9493,-0.5491,1.317
0.746183,0.9730,-1.1718,-0.5031,1.604
0.756251,1.2178,-1.3647,-0.3750,1.867
0.766213,1.4716,-1.4281,-0.2023,2.061
0.776113,1.6207,-1.4014,-0.0523,2.143
0.786291,1.7232,-1.1957,0.0016,2.097
0.806541,1.7262,-0.8487,0.1394,1.929
0.806965,1.6644,-0.4561,0.3028,1.752
0.815313,1.5845,-0.1178,0.5266,1.674
0.827746,1.2380,0.1545,0.7750,1.469
0.835310,0.7448,0.5716,0.9953,1.368
0.845296,0.2274,1.0116,1.2164,1.598
0.855464,-0.3244,1.4704,1.1681,1.906
0.865030,-0.7591,1.7844,0.9453,2.157
0.875119,-1.0159,1.9419,0.6165,2.277
0.887815,-1.1532,1.9009,0.3198,2.246
0.905722,-1.3172,1.6355,0.1033,2.102
0.906397,-1.3371,1.1828,-0.0456,1.786
0.914452,-1.0955,0.5436,-0.1365,1.231
0.924665,-0.6675,-0.1462,-0.1066,0.692
0.934459,-0.0930,-0.8441,0.0687,0.852
0.944227,0.4645,-1.4011,0.2935,1.505
0.954424,0.9036,-1.8418,0.5218,2.117
0.964076,1.1434,-2.0934,0.6136,2.463
0.974571,1.2178,-2.2230,0.6397,2.614
0.988371,1.1706,-2.2420,0.6042,2.600
1.008252,1.0640,-2.1270,0.4927,2.429
1.009200,0.9091,-2.0115,0.4460,2.252
1.015645,0.6251,-1.8808,0.4107,2.024
1.023465,0.3017,-1.7059,0.3816,1.774
1.034445,0.0554,-1.4800,0.3642,1.525
1.043673,-0.0647,-1.1739,0.3839,1.237
1.053090,-0.2260,-0.8442,0.4126,0.966
1.063844,-0.3174,-0.5116,0.4194,0.734
1.074966,-0.3783,-0.2369,0.4459,0.631
1.082914,-0.3352,-0.0746,0.4801,0.590
1.093753,-0.2060,-0.0261,0.4851,0.528
1.109258,0.0066,-0.1087,0.5973,0.607
1.119320,0.1804,-0.2670,0.7135,0.783
1.125707,0.2950,-0.4919,0.8144,0.996
1.132262,0.3599,-0.7153,0.9507,1.243
1.142362,0.4129,-0.8889,1.0561,1.441
1.153300,0.4874,-1.0225,1.1055,1.583
1.164754,0.5256,-1.0264,1.0467,1.557
1.172819,0.5799,-0.9151,0.9626,1.449
1.182567,0.5882,-0.7149,0.8329,1.245
1.191751,0.5306,-0.4453,0.6019,0.918
1.210862,0.5445,-0.2257,0.4016,0.713
1.217610,0.5099,-0.1156,0.2729,0.590
1.224759,0.4710,-0.0634,0.2079,0.519
1.234042,0.4382,-0.0879,0.1782,0.481
1.242892,0.3845,-0.1509,0.1506,0.440
1.251133,0.3154,-0.2458,0.1879,0.442
1.261150,0.2445,-0.3529,0.2758,0.510
1.277765,0.2160,-0.5515,0.3616,0.694
1.282300,0.2472,-0.7855,0.4637,0.945
1.290590,0.2909,-1.0092,0.5816,1.201
1.302150,0.2965,-1.2031,0.7888,1.469
1.310567,0.3429,-1.3266,0.9448,1.664
1.321774,0.4415,-1.3953,1.0934,1.827
1.332211,0.5726,-1.4227,1.2207,1.960
1.340510,0.7019,-1.4005,1.3113,2.043
1.350339,0.8424,-1.3028,1.3764,2.074
1.360217,0.9255,-1.1504,1.3785,2.020
1.370068,0.9029,-1.0172,1.3225,1.897
1.389051,0.7764,-0.8791,1.2483,1.713
1.400015,0.6708,-0.7115,1.2188,1.563
1.400555,0.5466,-0.4946,1.2346,1.438
1.413789,0.4384,-0.1867,1.3278,1.411
1.419695,0.3290,0.2051,1.4226,1.475
1.429783,0.2081,0.7632,1.4693,1.669
1.439417,0.1639,1.3621,1.3539,1.927
1.449796,0.1371,1.8886,1.1100,2.195
1.459355,0.0708,2.4572,0.6537,2.544
1.469120,0.0037,3.0457,0.1459,3.049
1.482113,-0.0297,3.6833,-0.2908,3.695
1.502937,-0.0866,4.1887,-0.7806,4.262
1.503626,-0.1370,4.3471,-1.2430,4.523
1.509495,-0.0719,4.1399,-1.6359,4.452
1.518813,0.1913,3.5357,-1.7624,3.955
1.529107,0.3136,2.6981,-1.9491,3.343
1.538412,0.1370,1.6960,-2.1145,2.714
1.549319,-0.1066,0.5800,-2.1847,2.263
1.558264,-0.3616,-0.6446,-2.1893,2.311
1.568649,-0.7343,-1.8516,-2.1417,2.925
1.582708,-1.2119,-2.8769,-2.2545,3.851
1.587870,-1.7182,-3.7083,-2.3136,4.696
1.600303,-2.1429,-4.2669,-2.3784,5.334
1.607841,-2.3011,-4.4242,-2.6621,5.653
1.617745,-2.2216,-3.9504,-3.0929,5.487
1.627562,-2.0701,-2.7547,-3.2736,4.753
1.637489,-1.7369,-0.9359,-3.3512,3.889
1.647317,-1.2504,1.1463,-3.4100,3.809
1.657202,-0.7384,3.0548,-3.5719,4.758
1.668503,0.0137,4.6931,-3.5838,5.905
1.682275,0.8533,6.2310,-2.8373,6.900
1.687894,1.4505,7.3078,-1.7153,7.645
1.703398,1.8020,7.3742,-0.6940,7.623
1.710339,2.0316,6.4833,-0.4329,6.808
1.717271,1.8793,4.6554,-0.1240,5.022
1.726634,1.3696,2.2302,-0.0892,2.619
1.736379,0.5033,-0.0479,-0.0944,0.514
1.747628,-0.4496,-1.7269,-0.0350,1.785
1.758760,-1.3352,-2.9743,-0.1804,3.265
1.766195,-1.8698,-3.7201,-0.3780,4.181
1.777101,-2.0125,-3.8713,-0.4688,4.388
1.787668,-1.9973,-3.7549,-0.4454,4.276
1.806173,-1.9190,-3.3267,-0.6331,3.892
1.806855,-1.8483,-2.6969,-0.8042,3.367
1.822015,-1.7115,-1.9944,-1.0196,2.819
1.828014,-1.3931,-1.1158,-1.2219,2.163
1.837210,-1.0024,-0.4080,-1.4665,1.823
1.845768,-0.7246,0.1601,-1.6552,1.814
1.855497,-0.4482,0.6307,-1.7652,1.927
1.865177,-0.1608,0.9763,-1.8121,2.065
1.875026,0.1042,1.1099,-1.8232,2.137
1.885494,0.2794,1.0084,-1.7402,2.031
1.906331,0.2069,0.6796,-1.4990,1.659
1.906955,0.0347,0.0247,-1.3206,1.321
1.919261,-0.0547,-0.9366,-1.3175,1.617
1.927384,-0.2096,-2.0723,-1.3088,2.460
1.934366,-0.4174,-3.0881,-1.2230,3.348
1.944751,-0.7016,-3.9383,-1.2073,4.179
1.954617,-0.9327,-4.6286,-1.1601,4.862
1.964282,-1.1241,-5.1202,-0.9799,5.333
1.974029,-1.3549,-5.3400,-0.7187,5.556
1.986019,-1.5622,-5.2133,-0.4247,5.459
2.007549,-1.6279,-4.8045,-0.2014,5.077
2.008205,-1.5341,-4.2995,-0.1163,4.567
2.015748,-1.2984,-3.8182,-0.1700,4.037
2.023872,-0.9619,-3.4158,-0.1996,3.554
2.034556,-0.6525,-3.1603,-0.0481,3.227
2.043574,-0.3794,-2.9056,0.0143,2.930
2.053436,-0.2375,-2.6016,0.1470,2.617
2.063251,-0.3068,-2.1611,0.2679,2.199
2.073798,-0.4920,-1.3956,0.2422,1.499
2.088964,-0.7240,-0.4676,0.1431,0.874
2.110610,-0.9160,0.4626,0.0041,1.026
2.111097,-1.1038,1.2301,-0.2241,1.668
2.117751,-1.2962,1.7401,-0.5419,2.236
2.124597,-1.4501,1.9694,-0.8183,2.579
2.132493,-1.5156,1.7978,-0.9176,2.524
2.142652,-1.3985,1.2042,-0.9532,2.077
2.152570,-1.2012,0.3115,-0.7936,1.473
2.162841,-1.1148,-0.5606,-0.6287,1.397
2.173719,-1.0872,-1.3127,-0.5909,1.804
2.188235,-0.9174,-1.8980,-0.7478,2.237
2.192191,-0.7496,-2.3359,-0.9442,2.629
2.210475,-0.3109,-2.4380,-1.1194,2.701
2.216958,0.0719,-2.0451,-1.1523,2.348
2.223367,0.6193,-1.1005,-1.0298,1.629
2.231465,0.7370,0.2814,-0.7967,1.121
2.241492,0.8404,1.9102,-0.6042,2.173
2.254754,0.8991,3.5896,-0.2855,3.711
2.263694,1.0729,5.3306,0.3018,5.446
2.271106,1.2717,7.3662,1.0446,7.548
2.281545,1.4317,9.6392,1.6690,9.887
2.292758,1.3955,11.6550,1.9015,11.891
2.310391,0.9835,12.2531,1.6780,12.407
2.311176,0.3495,10.6526,0.8931,10.696
2.327450,0.2220,8.0110,0.2800,8.019
2.336816,0.1925,4.5490,0.4639,4.577
2.343397,1.1712,1.0317,1.7300,2.330
2.350228,1.4751,0.1446,2.2688,2.710
2.360154,0.8463,0.8083,1.8140,2.159
2.370417,0.7614,1.2032,1.4385,2.024
2.388290,0.9629,1.0091,1.3606,1.949
2.389727,1.0961,0.5341,1.3364,1.809
2.410621,1.1141,0.0423,1.1279,1.586
2.411254,1.0359,-0.2349,0.6718,1.257
2.423664,0.8026,-0.4417,0.1743,0.933
2.432577,0.5301,-0.5615,-0.2482,0.811
2.439546,0.1672,-0.6065,-0.6374,0.896
2.449528,-0.0539,-0.6152,-0.9404,1.125
2.459869,-0.2380,-0.7493,-1.1507,1.394
2.469112,-0.3082,-1.0286,-1.3734,1.743
2.479167,-0.3193,-1.4099,-1.5085,2.089
2.491218,-0.2065,-1.8088,-1.5738,2.406
2.512625,0.0862,-2.1988,-1.7131,2.789
2.513269,0.4454,-2.6178,-1.8234,3.221
2.519308,0.9024,-3.0435,-1.8247,3.661
2.528909,1.2032,-3.2636,-1.9235,3.975
2.538715,1.3753,-3.3598,-2.0381,4.163
2.549674,1.3787,-3.3814,-2.2094,4.268
2.558444,1.3278,-3.4135,-2.4887,4.428
2.568456,1.2915,-3.4868,-2.6926,4.591
2.578084,1.1573,-3.5972,-2.7836,4.693
2.591750,1.0216,-3.8287,-2.6468,4.765
2.614779,0.8801,-4.2488,-2.3377,4.929
2.615558,0.6040,-4.7585,-1.9450,5.176
2.622127,0.4441,-5.2163,-1.6548,5.490
2.632284,0.4728,-5.4731,-1.4011,5.669
2.639311,0.5409,-5.5077,-1.0902,5.641
2.647508,0.6181,-5.2086,-0.6725,5.288
2.657631,0.6535,-4.6361,-0.3355,4.694
2.667195,0.6887,-4.1267,-0.0641,4.184
2.678523,0.7563,-3.5250,0.1171,3.607
2.692258,0.7448,-2.6054,0.1734,2.715
2.697033,0.6763,-1.3390,0.1719,1.510
2.716359,0.5671,0.2698,-0.0932,0.635
2.716927,0.2622,1.8485,-0.2153,1.879
2.728214,-0.2430,3.2029,-0.4455,3.243
2.736727,-0.6878,4.0230,-0.6432,4.132
2.746436,-1.0063,3.8627,-0.4332,4.015
2.756752,-1.3967,2.9113,-0.1427,3.232
2.767991,-1.7220,1.2547,0.3528,2.160
2.776212,-1.8271,-0.5927,0.5698,2.004
2.786388,-1.9254,-2.3634,0.8097,3.154
2.796218,-1.9265,-3.8343,0.9088,4.386
2.815911,-1.8432,-4.7371,0.7898,5.144
2.816867,-1.9214,-4.7243,0.4705,5.122
2.829161,-1.9998,-3.7481,-0.0040,4.248
2.836139,-1.4144,-2.1404,-0.5343,2.621
2.846656,-0.5853,-0.2462,-0.9187,1.117
2.857480,-0.0166,2.1096,-1.0625,2.362
2.865455,0.4713,5.3041,-1.1483,5.447
2.875569,1.1715,9.1566,-1.2905,9.321
2.885789,2.0097,12.6504,-1.0769,12.854
2.895735,2.8569,14.1418,-0.3998,14.433
2.919104,3.4935,12.8674,0.3770,13.339
2.920151,3.4434,10.2689,1.1148,10.888
2.926235,3.0004,7.6513,1.7383,8.400
2.941130,1.5520,4.9465,2.1283,5.604
2.944351,-1.8048,1.8400,1.7839,3.135
2.954421,-2.9020,-0.0340,1.1847,3.135
2.965004,-1.0583,0.0226,1.0559,1.495
2.974564,-0.1583,1.1003,1.4025,1.790
2.985669,-0.4545,2.1731,1.6960,2.794
2.995525,-0.3889,2.5288,1.8460,3.155
3.023492,-0.1007,2.1970,1.6646,2.758
3.024152,0.2273,1.5796,1.2227,2.010
3.024531,0.4638,0.9726,0.7117,1.291
3.033963,0.3801,0.5428,0.1272,0.675
3.043555,0.2637,0.1356,-0.2785,0.407
3.053652,0.2083,-0.2673,-0.6048,0.693
3.063441,0.2964,-0.6379,-0.7547,1.032
3.073265,0.4707,-0.9007,-0.7948,1.290
3.083126,0.5260,-1.0548,-0.8282,1.441
3.096064,0.4684,-1.0990,-0.8037,1.440
3.119542,0.3354,-1.0802,-0.7832,1.376
3.120203,0.1154,-1.1065,-0.7216,1.326
3.126786,-0.1129,-1.1549,-0.8477,1.437
3.134391,-0.3589,-1.2939,-1.0113,1.681
3.142594,-0.6426,-1.4697,-1.2523,2.035
3.152494,-0.8935,-1.7389,-1.4345,2.425
3.162517,-1.0667,-2.0663,-1.5447,2.792
3.172848,-1.2004,-2.3537,-1.6512,3.116
3.183316,-1.3516,-2.6484,-1.7403,3.445
3.197144,-1.4090,-2.9391,-1.8400,3.743
3.202135,-1.4601,-3.2022,-1.8902,3.995
3.221031,-1.5383,-3.3313,-1.8591,4.113
3.222106,-1.5827,-3.3910,-1.7665,4.138
3.237084,-1.6861,-3.4987,-1.5835,4.194
3.243415,-1.7988,-3.6520,-1.3219,4.280
3.251541,-1.8576,-3.8773,-1.0591,4.428
3.261494,-1.9137,-4.0916,-0.7287,4.575
3.272898,-2.0219,-4.1641,-0.4683,4.653
3.283912,-2.1662,-4.0715,-0.3206,4.623
3.291416,-2.2359,-3.8147,-0.1165,4.423
3.320140,-2.1271,-3.4782,0.0526,4.077
3.321059,-1.7762,-3.1292,0.1192,3.600
3.321665,-1.3308,-2.7870,0.0823,3.089
3.333471,-0.8848,-2.4541,-0.0231,2.609
3.343658,-0.4782,-2.0842,-0.0204,2.138
3.360136,-0.1622,-1.6588,-0.0055,1.667
3.360683,0.0861,-1.2637,-0.0321,1.267
3.370473,0.1719,-0.9035,-0.2037,0.942
3.386211,0.1288,-0.6615,-0.4557,0.813
3.391302,0.0885,-0.6290,-0.6455,0.906
3.399977,0.1037,-0.8250,-0.7345,1.109
3.410495,0.1399,-1.1720,-0.8187,1.436
3.420185,0.2299,-1.5002,-0.7465,1.691
3.430182,0.3868,-1.7311,-0.5958,1.871
3.441076,0.7232,-1.6442,-0.4736,1.858
3.452628,0.7455,-1.4181,-0.4306,1.659
3.459534,0.9541,-0.7925,-0.5321,1.350
3.469520,1.1913,0.2789,-0.6673,1.394
3.479939,1.1446,1.4562,-0.7684,2.005
3.507206,1.0526,2.6660,-0.9550,3.021
3.508256,1.2334,4.1226,-1.2207,4.473
3.514984,1.4351,5.7218,-1.2768,6.036
3.521470,1.7209,7.4378,-1.1048,7.714
3.530125,1.9660,8.7494,-0.5788,8.986
3.538762,1.9137,9.1587,0.2085,9.359
3.548718,1.7411,8.6407,0.9439,8.865
3.558819,1.5273,7.6051,1.4885,7.898
3.568886,1.2741,6.2617,1.7354,6.621
3.579950,0.9413,4.8288,1.8352,5.251
3.606537,0.4614,3.5628,1.8432,4.038
3.607504,-0.3242,2.4748,1.8918,3.132
3.612614,-0.9562,1.6956,1.7277,2.603
3.621689,-0.9309,1.3209,1.5754,2.257
3.627797,-0.6913,1.0240,1.3707,1.845
3.637910,-0.4472,1.0425,1.1435,1.611
3.648130,-0.2044,1.1406,0.8852,1.458
3.658124,0.2241,1.1570,0.5973,1.321
3.667951,0.7091,1.0345,0.3457,1.301
3.679129,1.0263,0.7781,0.1237,1.294
3.704075,1.1871,0.6570,0.0104,1.357
3.704568,1.1411,0.5807,-0.0731,1.282
3.710910,1.0329,0.6620,-0.1910,1.242
3.717491,0.8581,0.6840,-0.1829,1.112
3.727547,0.5894,0.5038,-0.2673,0.820
3.736896,0.3092,0.1271,-0.4199,0.537
3.746482,0.0358,-0.3772,-0.6020,0.711
3.756602,-0.1459,-0.8926,-0.7751,1.191
3.769960,-0.2976,-1.2871,-0.7981,1.543
3.780923,-0.4746,-1.6922,-0.8409,1.948
3.791657,-0.5175,-2.0944,-0.8093,2.304
3.796206,-0.4706,-2.4769,-0.7394,2.627
3.820582,-0.3660,-2.8101,-0.6938,2.918
3.821163,-0.3494,-3.0830,-0.6756,3.175
3.826819,-0.3941,-3.2522,-0.7179,3.354
3.835902,-0.4101,-3.2450,-0.9562,3.408
3.847065,-0.2470,-3.2261,-1.1178,3.423
3.855631,-0.0743,-3.0491,-1.3697,3.343
3.867151,0.0702,-2.8433,-1.5461,3.237
3.877082,0.2186,-2.6090,-1.6633,3.102
3.885155,0.3069,-2.4385,-1.7693,3.028
3.895762,0.3723,-2.4636,-1.8150,3.083
3.913508,0.3882,-2.6721,-1.7778,3.233
3.918012,0.3971,-3.0159,-1.6506,3.461
3.924720,0.4524,-3.4380,-1.4148,3.745
3.934674,0.5172,-3.8479,-1.1689,4.055
3.944612,0.5865,-4.1687,-0.8813,4.301
3.955883,0.6857,-4.3696,-0.5791,4.461
3.966268,0.7917,-4.4195,-0.3103,4.501
3.974442,0.9609,-4.3032,-0.0272,4.409
3.985723,1.1687,-4.0226,0.2394,4.196
3.997477,1.2333,-3.5836,0.4619,3.818
4.004502,1.1308,-2.8919,0.5896,3.161
4.013975,0.9349,-1.9371,0.6460,2.246
4.023820,0.5793,-0.7677,0.4699,1.070
4.034888,0.1460,0.3342,0.1798,0.407
4.045799,-0.2874,1.0985,-0.1795,1.150
4.053948,-0.4159,1.1341,-0.2309,1.230
4.064078,-0.0537,0.3594,-0.0697,0.370
4.074036,0.4096,-0.8903,0.1578,0.993
4.085579,0.7314,-2.1237,0.3709,2.277
4.104506,0.9965,-3.1604,0.5700,3.362
4.105272,1.1007,-3.7738,0.5750,3.973
4.113079,1.0679,-3.9156,0.1658,4.062
4.124116,0.8612,-3.7155,-0.2264,3.821
4.133229,0.5059,-2.9801,-0.7759,3.121
4.143143,0.0306,-1.7355,-1.4118,2.237
4.152685,-0.5037,-0.1472,-2.1914,2.253
4.162602,-0.6213,1.6607,-2.8009,3.315
4.172807,-0.6539,3.7832,-3.1734,4.981
4.183826,-0.7324,6.3055,-3.2458,7.130
4.209116,-0.9635,8.9974,-2.7922,9.470
4.209921,-1.0342,11.0891,-1.7922,11.281
4.215889,-0.4797,12.1451,-0.4575,12.163
4.222102,0.6645,12.2458,0.9801,12.303
4.232121,1.6947,10.0027,1.2186,10.218
4.241962,0.7149,6.6876,0.3459,6.735
4.251738,-1.7620,3.3124,-0.2900,3.763
4.263808,-0.9267,0.7339,0.5926,1.322
4.275214,0.1007,0.0607,2.0716,2.075
4.285818,-0.3588,0.1584,2.6341,2.663
4.296106,-0.8539,0.1170,2.7070,2.841
4.301448,-1.2433,-0.0402,2.7479,3.016
4.326692,-1.6510,-0.0522,2.5643,3.050
4.327385,-1.9327,0.0829,2.1538,2.895
4.333101,-2.1040,0.5259,1.7241,2.771
4.340755,-2.0707,1.3255,0.9767,2.646
4.350592,-1.8531,2.0602,0.2446,2.782
4.360600,-1.4135,2.7193,-0.1700,3.069
4.370933,-1.0419,3.1433,-0.4092,3.337
4.386328,-0.6644,3.2077,-0.4430,3.306
4.390557,-0.3341,3.0013,-0.4057,3.047
4.401515,-0.0582,2.6467,-0.2993,2.664
4.423104,0.0526,2.0843,-0.1830,2.093
4.423764,0.0395,1.4786,0.0801,1.481
4.430229,-0.1007,0.7402,0.2294,0.781
4.439747,-0.1969,-0.0895,0.3703,0.429
4.450015,-0.2770,-0.9671,0.3989,1.082
4.460345,-0.3526,-1.6047,0.2570,1.663
4.471896,-0.4704,-2.2012,0.0632,2.252
4.479403,-0.5396,-2.6675,-0.3104,2.739
4.489740,-0.4862,-3.1405,-0.5139,3.219
4.499504,-0.4756,-3.4667,-0.6704,3.563
4.524492,-0.5134,-3.7135,-0.8390,3.842
4.525169,-0.5058,-3.8910,-0.8810,4.021
4.530452,-0.4691,-3.9999,-1.0609,4.165
4.539873,-0.4617,-3.9160,-1.4319,4.195
4.550026,-0.5313,-3.6940,-1.8314,4.157
4.558787,-0.8138,-3.4182,-2.2172,4.155
4.569044,-1.1529,-3.1341,-2.5233,4.186
4.578712,-1.3706,-2.9444,-2.5823,4.149
4.602279,-1.4572,-2.9204,-2.1612,3.914
4.603065,-1.4892,-3.0706,-1.5913,3.765
4.610418,-1.5314,-3.3968,-1.1467,3.898
4.618343,-1.5615,-3.8657,-0.8883,4.263
4.629882,-1.5754,-4.2349,-0.5623,4.553
4.639843,-1.5401,-4.3693,-0.1808,4.636
4.647896,-1.4929,-4.3105,0.2173,4.567
4.657714,-1.4609,-3.9568,0.4372,4.240
4.668529,-1.5345,-3.5403,0.6003,3.905
4.677554,-1.4867,-2.9541,0.5733,3.356
4.699093,-1.2743,-2.2463,0.4976,2.630
4.699870,-0.9788,-1.4780,0.4090,1.819
4.707178,-0.7267,-0.7848,0.2870,1.107
4.718162,-0.5576,-0.3302,0.1021,0.656
4.729403,-0.5021,-0.0472,-0.2015,0.543
4.737009,-0.4552,0.0482,-0.3327,0.566
4.747533,-0.3510,0.1389,-0.3601,0.522
4.756779,-0.2178,0.4601,-0.4984,0.712
4.766867,0.0320,1.0958,-0.7523,1.330
4.777136,0.2925,1.9648,-1.1520,2.296
4.788316,0.6104,2.9840,-1.6470,3.463
4.814746,1.0155,4.0754,-2.2296,4.755
4.815615,1.5430,5.1883,-2.6160,6.012
4.816095,2.2849,6.4305,-2.6620,7.325
4.826177,2.9306,7.4204,-2.4375,8.342
4.835985,2.9350,7.9063,-1.7316,8.609
4.846844,2.6029,7.9932,-0.5758,8.426
4.856059,2.3132,7.5516,0.6748,7.927
4.866513,1.8208,6.3313,1.6201,6.784
4.875846,1.1766,4.4038,1.8448,4.917
4.886783,0.4402,2.0004,1.6017,2.600
4.895559,0.1277,-0.1168,1.5232,1.533
4.905592,-0.2355,-1.7069,1.8191,2.506
4.927489,-0.7204,-2.0319,1.9724,2.922
4.928226,-1.1294,-1.3120,1.7930,2.492
4.935030,-1.3219,-0.4874,1.6907,2.201
4.944736,-1.1402,0.1858,1.5976,1.972
4.954799,-0.4514,0.7162,1.3762,1.616
4.965161,0.6999,1.2002,0.9577,1.687
4.976281,1.6544,1.9869,0.3788,2.613
4.984757,2.0980,3.1487,-0.2678,3.793
4.994544,2.2911,4.2848,-0.7970,4.924
5.005679,2.2454,4.9918,-1.0380,5.571
5.023842,2.1399,5.1306,-0.9817,5.645
5.024949,1.9153,4.6341,-0.7460,5.069
5.034505,1.7161,3.5576,-0.4894,3.980
5.043788,1.7065,2.1387,-0.3138,2.754
5.054624,1.4928,0.4506,-0.2281,1.576
5.066291,1.0419,-1.1561,-0.2263,1.573
5.073645,0.7232,-2.2498,-0.3671,2.392
5.083438,0.2510,-3.0098,-0.5293,3.066
5.093524,-0.1033,-3.4900,-0.7303,3.567
5.118138,-0.3721,-3.8284,-0.8813,3.946
5.118948,-0.5010,-3.9091,-1.0400,4.076
5.124495,-0.4238,-3.8439,-1.0236,4.000
5.133564,-0.1920,-3.5726,-1.1680,3.764
5.144693,0.1581,-3.2600,-1.2941,3.511
5.152872,0.5655,-2.9264,-1.4459,3.313
5.163365,0.9047,-2.5851,-1.6084,3.176
5.172515,1.1170,-2.2116,-1.8200,3.074
5.182398,1.2163,-1.9101,-1.9557,2.992
5.209210,1.1974,-1.6917,-2.1261,2.969
5.210272,1.1139,-1.5871,-2.1459,2.892
5.225114,0.9527,-1.6523,-2.1564,2.879
5.226022,0.7779,-1.8819,-2.0785,2.910
5.234213,0.5596,-2.2870,-1.8970,3.024
5.242156,0.2609,-2.8168,-1.6219,3.261
5.251830,-0.1629,-3.4752,-1.2638,3.701
5.262850,-0.5218,-4.2000,-0.9944,4.348
5.271887,-0.6321,-4.8461,-0.8698,4.964
5.281583,-0.5667,-5.2559,-0.7280,5.336
5.291671,-0.3706,-5.4135,-0.5178,5.451
5.314803,-0.0132,-5.1646,-0.2963,5.173
5.315614,0.4222,-4.5147,0.0370,4.535
5.333649,0.9910,-3.4973,0.3608,3.653
